link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type_name,link_type,cost,geometry,original_link_id,original_node_id,main_node_id,movement_str,TMC
529,26200,26400,,,22.60227747927758,1,nan,120.0,motorway,1,,"LINESTRING (-112.03015 33.43688,-112.03011 33.43708)",543,,,,
530,26401,26201,,,22.602277479268462,1,nan,120.0,motorway,1,,"LINESTRING (-112.03018 33.43709,-112.03022 33.43689)",544,,,,
531,26400,48801,,,73.65260176975062,2,nan,120.0,motorway,1,,"LINESTRING (-112.03011 33.43708,-112.03013 33.43731,-112.03013 33.43737,-112.03014 33.43743,-112.03015 33.43747,-112.03016 33.43749,-112.03018 33.43755,-112.03022 33.43763,-112.03026 33.43767,-112.0303 33.43772)",545,,,,
532,26400,48901,,,91.76135920863038,2,nan,120.0,motorway,1,,"LINESTRING (-112.03011 33.43708,-112.03012 33.43715,-112.0301 33.43721,-112.03008 33.43725,-112.03004 33.43729,-112.03 33.43733,-112.02996 33.43736,-112.02989 33.43739,-112.02983 33.43741,-112.02978 33.43742,-112.02971 33.43742,-112.02937 33.43742)",546,,,,
533,48202,49001,,,25.935665300973604,2,nan,56.0,motorway,1,,"LINESTRING (-112.02519 33.43738,-112.02492 33.4374)",547,,,,
534,47600,47601,,,15.999860220207802,1,nan,120.0,motorway,1,,"LINESTRING (-112.09621 33.42895,-112.09604 33.42897)",,476,,EBT,
535,25600,25602,,,24.00028231330989,2,nan,104.0,motorway,1,,"LINESTRING (-112.02988 33.42691,-112.03013 33.42696)",,256,,,
536,6101,6102,,,3.388531037624607,2,nan,104.0,motorway,1,,"LINESTRING (-112.02858 33.42644,-112.02861 33.42647)",,61,,,
537,50900,50903,,,11.985148607478306,1,nan,120.0,motorway,1,,"LINESTRING (-112.03791 33.46566,-112.03791 33.46579)",,509,1,,
538,50900,50904,,,32.63087043859475,1,nan,120.0,motorway,1,,"LINESTRING (-112.03791 33.46566,-112.03794 33.46597)",,509,1,,
539,50900,50905,,,31.49777875394868,1,nan,120.0,motorway,1,,"LINESTRING (-112.03791 33.46566,-112.03828 33.46567)",,509,1,,
540,50901,50903,,,31.532666312483308,1,nan,120.0,motorway,1,,"LINESTRING (-112.03827 33.4658,-112.03791 33.46579)",,509,1,,
541,50901,50904,,,35.26697151313632,1,nan,120.0,motorway,1,,"LINESTRING (-112.03827 33.4658,-112.03794 33.46597)",,509,1,,
542,50901,50905,,,11.873057692159506,1,nan,120.0,motorway,1,,"LINESTRING (-112.03827 33.4658,-112.03828 33.46567)",,509,1,,
543,50902,50903,,,4.355584566244772,1,nan,120.0,motorway,1,,"LINESTRING (-112.03791 33.46586,-112.03791 33.46579)",,509,1,,
544,50902,50904,,,10.17165948192067,1,nan,120.0,motorway,1,,"LINESTRING (-112.03791 33.46586,-112.03794 33.46597)",,509,1,,
545,50902,50905,,,40.17634099807883,1,nan,120.0,motorway,1,,"LINESTRING (-112.03791 33.46586,-112.03828 33.46567)",,509,1,,
546,14500,14503,,,15.999067343171086,1,nan,120.0,motorway,1,,"LINESTRING (-112.07981 33.46143,-112.07998 33.4614)",,145,,WBT,
547,14700,14701,,,4.168865494731457,1,nan,120.0,motorway,1,,"LINESTRING (-112.08168 33.46106,-112.08168 33.4611)",,147,,,
548,14700,14702,,,15.97998469750391,1,nan,120.0,motorway,1,,"LINESTRING (-112.08168 33.46106,-112.0815 33.46107)",,147,,,
549,16600,16602,,,5.8184030367402615,1,nan,72.0,motorway,1,,"LINESTRING (-112.04214 33.42745,-112.0421 33.42739)",,166,,,
550,16600,16603,,,24.44395056707992,1,nan,72.0,motorway,1,,"LINESTRING (-112.04214 33.42745,-112.0424 33.42744)",,166,,,
551,36100,36101,,,15.433928271302179,1,nan,72.0,motorway,1,,"LINESTRING (-112.03829 33.43676,-112.03839 33.43665)",,361,,WBL,
552,100,102,,,23.859903090616214,2,nan,88.0,motorway,1,,"LINESTRING (-112.03868 33.42707,-112.03843 33.42704)",,1,,,
553,901,902,,,7.770900503482031,1,nan,88.0,motorway,1,,"LINESTRING (-112.04271 33.42731,-112.04276 33.42724)",,9,,,
554,2700,2701,,,23.9998753089974,2,nan,104.0,motorway,1,,"LINESTRING (-112.03522 33.46216,-112.03548 33.46217)",,27,,WBT,
555,14502,14501,,,16.000932372780074,1,nan,120.0,motorway,1,,"LINESTRING (-112.07996 33.46133,-112.0798 33.46137)",,145,,EBT,
556,14703,14701,,,15.573299031006766,1,nan,120.0,motorway,1,,"LINESTRING (-112.08152 33.46114,-112.08168 33.4611)",,147,,,
557,37200,37201,,,13.3439185998213,1,nan,120.0,motorway,1,,"LINESTRING (-112.08277 33.46092,-112.08271 33.46102)",,372,,EBT,
558,37200,37203,,,19.04800212560955,1,nan,120.0,motorway,1,,"LINESTRING (-112.08277 33.46092,-112.08278 33.46111)",,372,,EBL,
559,37300,37301,,,13.046506848695334,1,nan,120.0,motorway,1,,"LINESTRING (-112.08267 33.46112,-112.08262 33.46123)",,373,,,
560,37300,37303,,,2.750878609306713,1,nan,120.0,motorway,1,,"LINESTRING (-112.08267 33.46112,-112.08266 33.46112)",,373,,,
561,37100,37101,,,13.428201708646261,1,nan,120.0,motorway,1,,"LINESTRING (-112.08254 33.46109,-112.08261 33.46099)",,371,,WBT,
562,37100,37103,,,18.55927391860476,1,nan,120.0,motorway,1,,"LINESTRING (-112.08254 33.46109,-112.08254 33.4609)",,371,,WBL,
563,41200,41201,,,12.92322610878285,1,nan,120.0,motorway,1,,"LINESTRING (-112.08265 33.46091,-112.08269 33.4608)",,412,,,
564,41200,41203,,,2.471319754339924,1,nan,120.0,motorway,1,,"LINESTRING (-112.08265 33.46091,-112.08265 33.46091)",,412,,,
565,46700,46701,,,36.23086364826935,3,nan,104.0,motorway,1,,"LINESTRING (-112.03157 33.42667,-112.03119 33.42662)",,467,,,
566,46700,46703,,,11.304523590123082,1,nan,104.0,motorway,1,,"LINESTRING (-112.03157 33.42667,-112.03153 33.4267)",,467,,,
567,5700,5702,,,24.138823437412356,2,nan,104.0,motorway,1,,"LINESTRING (-112.03781 33.42773,-112.03806 33.42769)",,57,,,
568,5601,5603,,,23.796750315526467,2,nan,104.0,motorway,1,,"LINESTRING (-112.03521 33.42782,-112.03495 33.42781)",,56,,,
569,16601,16603,,,29.364549766200494,2,nan,88.0,motorway,1,,"LINESTRING (-112.0421 33.42749,-112.0424 33.42744)",,166,,,
570,5703,5701,,,23.856849324778892,2,nan,88.0,motorway,1,,"LINESTRING (-112.03804 33.4276,-112.03779 33.42764)",,57,,,
571,47200,47202,,,24.000567839268673,2,nan,88.0,motorway,1,,"LINESTRING (-112.0338 33.42667,-112.03354 33.42667)",,472,,,
572,13001,13003,,,23.97599647458015,2,nan,88.0,motorway,1,,"LINESTRING (-112.03706 33.42698,-112.03732 33.42701)",,130,,,
573,13002,13000,,,24.02387875184889,2,nan,88.0,motorway,1,,"LINESTRING (-112.03733 33.42691,-112.03708 33.42689)",,130,,,
574,103,101,,,24.13594969738845,2,nan,88.0,motorway,1,,"LINESTRING (-112.03841 33.42713,-112.03867 33.42716)",,1,,,
575,5602,5600,,,24.194633351360945,2,nan,104.0,motorway,1,,"LINESTRING (-112.03494 33.42791,-112.0352 33.42792)",,56,,,
576,25301,25303,,,24.012964009340884,2,nan,104.0,motorway,1,,"LINESTRING (-112.03096 33.42705,-112.03071 33.42699)",,253,,,
577,25302,25300,,,23.986999301194764,2,nan,104.0,motorway,1,,"LINESTRING (-112.03068 33.42708,-112.03093 33.42714)",,253,,,
578,25603,25601,,,23.999717669358503,2,nan,104.0,motorway,1,,"LINESTRING (-112.03016 33.42687,-112.02991 33.42681)",,256,,,
579,903,900,,,26.254781599328,1,nan,88.0,motorway,1,,"LINESTRING (-112.04299 33.42726,-112.04271 33.42722)",,9,,,
580,903,902,,,22.398559279744813,1,nan,88.0,motorway,1,,"LINESTRING (-112.04299 33.42726,-112.04276 33.42724)",,9,,,
581,2300,2302,,,23.995660727641013,2,nan,88.0,motorway,1,,"LINESTRING (-112.03829 33.46255,-112.03831 33.46233)",,23,,SBT,
582,33600,33601,,,20.053769533495018,1,nan,120.0,motorway,1,,"LINESTRING (-112.03791 33.46795,-112.03797 33.46812)",,336,,NBT,
583,37700,37701,,,1.999886446516069,1,nan,120.0,motorway,1,,"LINESTRING (-112.03025 33.46208,-112.03026 33.4621)",,377,,,
584,37700,37702,,,1.0640325864480613,1,nan,120.0,motorway,1,,"LINESTRING (-112.03025 33.46208,-112.03026 33.46208)",,377,,,
585,38200,38201,,,8.998556625681397,1,nan,120.0,motorway,1,,"LINESTRING (-112.03029 33.4622,-112.03025 33.46213)",,382,,,
586,38200,38202,,,7.501276652779626,1,nan,120.0,motorway,1,,"LINESTRING (-112.03029 33.4622,-112.03025 33.46215)",,382,,,
587,7800,7801,,,42.054581390667494,6,nan,104.0,motorway,1,,"LINESTRING (-112.05418 33.46215,-112.05464 33.46214)",,78,,WBT,
588,40400,40401,,,4.94217450535095,1,nan,120.0,motorway,1,,"LINESTRING (-112.06523 33.46234,-112.06514 33.46234)",,404,,,
589,40400,40402,,,13.61915793239184,1,nan,120.0,motorway,1,,"LINESTRING (-112.06523 33.46234,-112.06519 33.46223)",,404,,,
590,40800,40801,,,4.802405235249976,1,nan,120.0,motorway,1,,"LINESTRING (-112.06514 33.46204,-112.06523 33.46204)",,408,,,
591,40800,40802,,,13.159353092729463,1,nan,120.0,motorway,1,,"LINESTRING (-112.06514 33.46204,-112.06519 33.46215)",,408,,,
592,40700,40702,,,7.672360855852471,1,nan,120.0,motorway,1,,"LINESTRING (-112.06526 33.46216,-112.06521 33.46221)",,407,,NBT,
593,40700,40703,,,14.69786676709265,1,nan,120.0,motorway,1,,"LINESTRING (-112.06526 33.46216,-112.06527 33.46231)",,407,,NBL,
594,40701,40702,,,0.08934232690900594,1,nan,120.0,motorway,1,,"LINESTRING (-112.06521 33.4622,-112.06521 33.46221)",,407,,NBR,
595,40701,40703,,,13.03246787568337,1,nan,120.0,motorway,1,,"LINESTRING (-112.06521 33.4622,-112.06527 33.46231)",,407,,NBT,
596,40803,40801,,,12.571077563713345,1,nan,120.0,motorway,1,,"LINESTRING (-112.06518 33.46215,-112.06523 33.46204)",,408,,,
597,40803,40802,,,2.242841835189836,1,nan,120.0,motorway,1,,"LINESTRING (-112.06518 33.46215,-112.06519 33.46215)",,408,,,
598,40302,40300,,,8.786480136443018,1,nan,120.0,motorway,1,,"LINESTRING (-112.06516 33.4622,-112.06511 33.46213)",,403,,SBT,
599,40302,40301,,,0.07526266583130146,1,nan,120.0,motorway,1,,"LINESTRING (-112.06516 33.4622,-112.06516 33.46218)",,403,,SBR,
600,40303,40300,,,12.303497844395354,1,nan,120.0,motorway,1,,"LINESTRING (-112.06509 33.46226,-112.06511 33.46213)",,403,,SBL,
601,40303,40301,,,10.88222420872207,1,nan,120.0,motorway,1,,"LINESTRING (-112.06509 33.46226,-112.06516 33.46218)",,403,,SBT,
602,40403,40401,,,12.54028834208696,1,nan,120.0,motorway,1,,"LINESTRING (-112.0652 33.46223,-112.06514 33.46234)",,404,,,
603,40403,40402,,,1.8560475945176678,1,nan,120.0,motorway,1,,"LINESTRING (-112.0652 33.46223,-112.06519 33.46223)",,404,,,
604,37302,37301,,,3.6872641646771984,1,nan,120.0,motorway,1,,"LINESTRING (-112.0827 33.46123,-112.08262 33.46123)",,373,,,
605,37302,37303,,,13.071321364897315,1,nan,120.0,motorway,1,,"LINESTRING (-112.0827 33.46123,-112.08266 33.46112)",,373,,,
606,37102,37101,,,0.4573334350273226,1,nan,120.0,motorway,1,,"LINESTRING (-112.08261 33.46101,-112.08261 33.46099)",,371,,SBT,
607,37102,37103,,,12.528885873732976,1,nan,120.0,motorway,1,,"LINESTRING (-112.08261 33.46101,-112.08254 33.4609)",,371,,SBT,
608,41202,41201,,,4.891707983703834,1,nan,120.0,motorway,1,,"LINESTRING (-112.0826 33.4608,-112.08269 33.4608)",,412,,,
609,41202,41203,,,13.162177033367463,1,nan,120.0,motorway,1,,"LINESTRING (-112.0826 33.4608,-112.08265 33.46091)",,412,,,
610,37202,37201,,,0.47753234723446736,1,nan,120.0,motorway,1,,"LINESTRING (-112.08271 33.46101,-112.08271 33.46102)",,372,,NBR,
611,37202,37203,,,12.754155500726581,1,nan,120.0,motorway,1,,"LINESTRING (-112.08271 33.46101,-112.08278 33.46111)",,372,,NBT,
612,37600,37601,,,1.2829794704829,1,nan,120.0,motorway,1,,"LINESTRING (-112.03024 33.46212,-112.03024 33.46211)",,376,,,
613,37600,37602,,,8.499554510159044,1,nan,120.0,motorway,1,,"LINESTRING (-112.03024 33.46212,-112.03019 33.46205)",,376,,,
614,38000,38002,,,1.623969205643352,1,nan,120.0,motorway,1,,"LINESTRING (-112.03027 33.46211,-112.03028 33.46212)",,380,,,
615,38000,38003,,,1.6598241728484153,1,nan,120.0,motorway,1,,"LINESTRING (-112.03027 33.46211,-112.03027 33.46212)",,380,,,
616,36801,36800,,,20.080805237938808,1,nan,120.0,motorway,1,,"LINESTRING (-112.03875 33.47625,-112.03875 33.47607)",,368,,SBT,
617,1901,1900,,,15.133990736368599,2,nan,120.0,motorway,1,,"LINESTRING (-112.04793 33.46158,-112.04776 33.46157)",,19,,EBT,
618,50801,50800,,,46.683127142347196,2,nan,120.0,motorway,1,,"LINESTRING (-112.03808 33.44751,-112.0381 33.44709)",,508,4,,
619,50601,50600,,,45.314201493755455,2,nan,72.0,motorway,1,,"LINESTRING (-112.03655 33.44805,-112.03655 33.44846)",,506,3,,
620,50906,50903,,,38.95465083616918,1,nan,72.0,motorway,1,,"LINESTRING (-112.03826 33.46597,-112.03791 33.46579)",,509,1,,
621,50906,50904,,,27.35717779631551,1,nan,72.0,motorway,1,,"LINESTRING (-112.03826 33.46597,-112.03794 33.46597)",,509,1,,
622,50906,50905,,,31.041282832262716,1,nan,72.0,motorway,1,,"LINESTRING (-112.03826 33.46597,-112.03828 33.46567)",,509,1,,
623,41401,41400,,,20.073370940783075,1,nan,72.0,motorway,1,,"LINESTRING (-112.03814 33.43485,-112.03811 33.43467)",,414,,SBT,
624,50700,50701,,,47.44170968350204,3,nan,72.0,motorway,1,,"LINESTRING (-112.03657 33.44709,-112.03657 33.44752)",,507,0,,
625,10300,10301,,,20.08886486702898,1,nan,120.0,motorway,1,,"LINESTRING (-112.02704 33.46174,-112.02683 33.46176)",,103,,EBT,
626,2702,2701,,,20.126594044322708,1,nan,120.0,motorway,1,,"LINESTRING (-112.03527 33.46217,-112.03548 33.46217)",,27,,WBT,
627,26000,26001,,,21.99992356890042,3,nan,120.0,motorway,1,,"LINESTRING (-112.03806 33.44849,-112.03806 33.44829)",,260,,SBT,
628,44501,44500,,,20.101773621613894,1,nan,120.0,motorway,1,,"LINESTRING (-112.03968 33.48389,-112.03979 33.48405)",,445,,NBT,
629,2301,2302,,,20.123623796404367,1,nan,120.0,motorway,1,,"LINESTRING (-112.0383 33.46251,-112.03831 33.46233)",,23,,SBT,
630,45001,45000,,,20.076483539192846,1,nan,72.0,motorway,1,,"LINESTRING (-112.03794 33.44525,-112.0379 33.44507)",,450,,SBT,
631,45300,45301,,,20.073437900349397,1,nan,120.0,motorway,1,,"LINESTRING (-112.0626 33.46155,-112.06239 33.46156)",,453,,EBT,
632,6103,6100,,,33.63244203575378,1,nan,104.0,motorway,1,,"LINESTRING (-112.02822 33.42638,-112.02854 33.42652)",,61,,,
633,6103,6102,,,38.17313813261115,4,nan,104.0,motorway,1,,"LINESTRING (-112.02822 33.42638,-112.02861 33.42647)",,61,,,
634,46702,46701,,,34.108966795595315,2,nan,104.0,motorway,1,,"LINESTRING (-112.03153 33.42661,-112.03119 33.42662)",,467,,,
635,47203,47201,,,23.999432090517114,2,nan,104.0,motorway,1,,"LINESTRING (-112.03354 33.42676,-112.0338 33.42676)",,472,,,
636,38001,38002,,,6.031924509911276,1,nan,120.0,motorway,1,,"LINESTRING (-112.03031 33.46207,-112.03028 33.46212)",,380,,,
637,38001,38003,,,6.74323991915276,1,nan,120.0,motorway,1,,"LINESTRING (-112.03031 33.46207,-112.03027 33.46212)",,380,,,
638,38203,38201,,,0.8268608190559059,1,nan,120.0,motorway,1,,"LINESTRING (-112.03026 33.46214,-112.03025 33.46213)",,382,,,
639,38203,38202,,,2.1653988831375686,1,nan,120.0,motorway,1,,"LINESTRING (-112.03026 33.46214,-112.03025 33.46215)",,382,,,
640,37703,37701,,,0.9407975546928026,1,nan,120.0,motorway,1,,"LINESTRING (-112.03025 33.46209,-112.03026 33.4621)",,377,,,
641,37703,37702,,,1.4613157610647391,1,nan,120.0,motorway,1,,"LINESTRING (-112.03025 33.46209,-112.03026 33.46208)",,377,,,
642,37603,37601,,,1.9950887984850534,1,nan,120.0,motorway,1,,"LINESTRING (-112.03023 33.46212,-112.03024 33.46211)",,376,,,
643,37603,37602,,,8.317014881504372,1,nan,120.0,motorway,1,,"LINESTRING (-112.03023 33.46212,-112.03019 33.46205)",,376,,,
644,7802,7801,,,32.13367216184925,1,nan,120.0,motorway,1,,"LINESTRING (-112.05431 33.46216,-112.05464 33.46214)",,78,,WBT,
