tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue
115P05689,2019-01-01 04:55:00,67.00,67.00,67.00,37.34,10.00,
115P05689,2019-01-01 05:00:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 05:05:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 05:10:00,66.20,66.00,67.00,37.80,22.00,
115P05689,2019-01-01 05:15:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 05:20:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 05:25:00,65.79,66.00,67.00,38.03,30.00,100.00
115P05689,2019-01-01 05:30:00,66.19,66.00,67.00,37.80,30.00,100.00
115P05689,2019-01-01 05:35:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 05:40:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 05:45:00,66.40,66.00,67.00,37.68,24.00,100.00
115P05689,2019-01-01 05:50:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 05:55:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 06:00:00,66.20,66.00,67.00,37.80,22.00,100.00
115P05689,2019-01-01 06:05:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 06:10:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 06:15:00,68.17,66.00,67.00,36.70,30.00,93.40
115P05689,2019-01-01 06:20:00,70.00,66.00,67.00,35.74,30.00,87.40
115P05689,2019-01-01 06:25:00,70.00,66.00,67.00,35.74,30.00,92.00
115P05689,2019-01-01 06:30:00,70.00,66.00,67.00,35.74,30.00,95.40
115P05689,2019-01-01 06:35:00,67.58,66.00,67.00,37.02,30.00,99.00
115P05689,2019-01-01 06:40:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 06:45:00,66.60,66.00,67.00,37.57,30.00,100.00
115P05689,2019-01-01 06:50:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 06:55:00,76.00,66.00,67.00,32.92,30.00,31.40
115P05689,2019-01-01 07:00:00,76.00,66.00,67.00,32.92,30.00,39.80
115P05689,2019-01-01 07:05:00,76.00,66.00,67.00,32.92,30.00,49.80
115P05689,2019-01-01 07:10:00,71.66,66.00,67.00,34.92,26.00,55.67
115P05689,2019-01-01 07:15:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 07:20:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 07:25:00,66.00,66.00,67.00,37.91,28.00,100.00
115P05689,2019-01-01 07:30:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 07:35:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 07:40:00,66.00,66.00,67.00,37.91,28.00,100.00
115P05689,2019-01-01 07:45:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 07:50:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 07:55:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 08:00:00,67.00,67.00,67.00,37.34,20.00,
115P05689,2019-01-01 08:05:00,67.00,67.00,67.00,37.34,20.00,
115P05689,2019-01-01 08:10:00,67.00,67.00,67.00,37.34,20.00,
115P05689,2019-01-01 08:15:00,67.00,67.00,67.00,37.34,20.00,
115P05689,2019-01-01 08:20:00,67.00,67.00,67.00,37.34,20.00,
115P05689,2019-01-01 08:25:00,67.00,67.00,67.00,37.34,20.00,
115P05689,2019-01-01 08:30:00,67.00,67.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 08:35:00,67.39,67.00,67.00,37.13,30.00,100.00
115P05689,2019-01-01 08:40:00,69.00,67.00,67.00,36.26,30.00,100.00
115P05689,2019-01-01 08:45:00,69.00,67.00,67.00,36.26,30.00,100.00
115P05689,2019-01-01 08:50:00,69.00,67.00,67.00,36.26,30.00,100.00
115P05689,2019-01-01 08:55:00,68.59,67.00,67.00,36.48,28.00,100.00
115P05689,2019-01-01 09:00:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 09:05:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 09:10:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 09:15:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 09:20:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 09:25:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 09:30:00,66.60,66.00,67.00,37.57,26.00,100.00
115P05689,2019-01-01 09:35:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 09:40:00,66.76,66.00,67.00,37.47,22.00,90.00
115P05689,2019-01-01 09:45:00,70.00,66.00,67.00,35.74,30.00,86.20
115P05689,2019-01-01 09:50:00,70.00,66.00,67.00,35.74,30.00,89.60
115P05689,2019-01-01 09:55:00,70.00,66.00,67.00,35.74,30.00,93.00
115P05689,2019-01-01 10:00:00,68.34,66.00,67.00,36.61,26.00,94.67
115P05689,2019-01-01 10:05:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 10:10:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 10:15:00,64.79,66.00,67.00,38.62,28.00,100.00
115P05689,2019-01-01 10:20:00,65.00,66.00,67.00,38.49,30.00,100.00
115P05689,2019-01-01 10:25:00,66.15,66.00,67.00,37.82,30.00,98.60
115P05689,2019-01-01 10:30:00,70.00,66.00,67.00,35.74,30.00,93.00
115P05689,2019-01-01 10:35:00,68.37,66.00,67.00,36.60,30.00,97.20
115P05689,2019-01-01 10:40:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 10:45:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 10:50:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 10:55:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 11:00:00,66.79,66.00,67.00,37.46,24.00,100.00
115P05689,2019-01-01 11:05:00,79.26,66.00,67.00,31.57,30.00,14.60
115P05689,2019-01-01 11:10:00,73.00,66.00,67.00,34.27,30.00,70.60
115P05689,2019-01-01 11:15:00,71.79,66.00,67.00,34.85,30.00,90.60
115P05689,2019-01-01 11:20:00,71.00,66.00,67.00,35.24,30.00,97.80
115P05689,2019-01-01 11:25:00,69.79,66.00,67.00,35.85,30.00,97.40
115P05689,2019-01-01 11:30:00,69.00,66.00,67.00,36.26,30.00,95.00
115P05689,2019-01-01 11:35:00,69.54,66.00,67.00,35.98,30.00,97.80
115P05689,2019-01-01 11:40:00,72.80,66.00,67.00,34.37,30.00,95.80
115P05689,2019-01-01 11:45:00,73.00,66.00,67.00,34.27,30.00,96.20
115P05689,2019-01-01 11:50:00,71.96,66.00,67.00,34.77,30.00,93.00
115P05689,2019-01-01 11:55:00,75.00,66.00,67.00,33.36,30.00,78.00
115P05689,2019-01-01 12:00:00,75.00,66.00,67.00,33.36,30.00,80.20
115P05689,2019-01-01 12:05:00,69.33,66.00,67.00,36.09,30.00,92.60
115P05689,2019-01-01 12:10:00,66.80,66.00,67.00,37.46,30.00,100.00
115P05689,2019-01-01 12:15:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 12:20:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 12:25:00,66.80,66.00,67.00,37.46,28.00,100.00
115P05689,2019-01-01 12:30:00,66.00,66.00,67.00,37.91,20.00,
115P05689,2019-01-01 12:35:00,66.40,66.00,67.00,37.68,24.00,100.00
115P05689,2019-01-01 12:40:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 12:45:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 12:50:00,67.60,66.00,67.00,37.01,30.00,100.00
115P05689,2019-01-01 12:55:00,68.00,66.00,67.00,36.79,30.00,100.00
115P05689,2019-01-01 13:00:00,68.00,66.00,67.00,36.79,30.00,100.00
115P05689,2019-01-01 13:05:00,68.00,66.00,67.00,36.79,30.00,100.00
115P05689,2019-01-01 13:10:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 13:15:00,70.20,66.00,67.00,35.64,30.00,75.00
115P05689,2019-01-01 13:20:00,81.00,66.00,67.00,30.89,30.00,3.80
115P05689,2019-01-01 13:25:00,81.00,66.00,67.00,30.89,30.00,11.80
115P05689,2019-01-01 13:30:00,69.40,66.00,67.00,36.05,30.00,84.00
115P05689,2019-01-01 13:35:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 13:40:00,66.40,66.00,67.00,37.68,24.00,100.00
115P05689,2019-01-01 13:45:00,66.58,66.00,67.00,37.58,22.00,100.00
115P05689,2019-01-01 13:50:00,71.35,66.00,67.00,35.07,30.00,99.00
115P05689,2019-01-01 13:55:00,73.00,66.00,67.00,34.27,30.00,99.20
115P05689,2019-01-01 14:00:00,70.06,66.00,67.00,35.71,30.00,99.00
115P05689,2019-01-01 14:05:00,69.91,66.00,67.00,35.79,30.00,100.00
115P05689,2019-01-01 14:10:00,72.00,66.00,67.00,34.75,30.00,99.60
115P05689,2019-01-01 14:15:00,73.72,66.00,67.00,33.94,30.00,77.80
115P05689,2019-01-01 14:20:00,69.78,66.00,67.00,35.86,30.00,87.00
115P05689,2019-01-01 14:25:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 14:30:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 14:35:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 14:40:00,69.47,66.00,67.00,36.01,30.00,93.40
115P05689,2019-01-01 14:45:00,72.00,66.00,67.00,34.75,30.00,88.20
115P05689,2019-01-01 14:50:00,71.59,66.00,67.00,34.95,30.00,91.00
115P05689,2019-01-01 14:55:00,70.00,66.00,67.00,35.74,30.00,100.00
115P05689,2019-01-01 15:00:00,70.00,67.00,67.00,35.74,30.00,99.60
115P05689,2019-01-01 15:05:00,70.00,67.00,67.00,35.74,30.00,98.40
115P05689,2019-01-01 15:10:00,75.16,67.00,67.00,33.29,30.00,49.80
115P05689,2019-01-01 15:15:00,69.88,67.00,67.00,35.81,30.00,89.40
115P05689,2019-01-01 15:20:00,66.00,67.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 15:25:00,67.17,67.00,67.00,37.25,30.00,100.00
115P05689,2019-01-01 15:30:00,68.97,67.00,67.00,36.28,30.00,98.40
115P05689,2019-01-01 15:35:00,69.57,67.00,67.00,35.96,30.00,98.40
115P05689,2019-01-01 15:40:00,67.80,67.00,67.00,36.90,30.00,100.00
115P05689,2019-01-01 15:45:00,67.00,67.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 15:50:00,67.00,67.00,67.00,37.34,26.00,100.00
115P05689,2019-01-01 15:55:00,67.00,67.00,67.00,37.34,22.00,100.00
115P05689,2019-01-01 16:00:00,67.80,66.00,67.00,36.90,30.00,100.00
115P05689,2019-01-01 16:05:00,68.00,66.00,67.00,36.79,30.00,100.00
115P05689,2019-01-01 16:10:00,68.00,66.00,67.00,36.79,30.00,100.00
115P05689,2019-01-01 16:15:00,68.00,66.00,67.00,36.79,30.00,100.00
115P05689,2019-01-01 16:20:00,66.00,66.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 16:25:00,67.00,66.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 16:30:00,66.20,66.00,67.00,37.80,30.00,100.00
115P05689,2019-01-01 16:35:00,67.29,66.00,67.00,37.18,30.00,90.00
115P05689,2019-01-01 16:40:00,73.00,66.00,67.00,34.27,30.00,54.60
115P05689,2019-01-01 16:45:00,74.92,66.00,67.00,33.39,30.00,43.20
115P05689,2019-01-01 16:50:00,74.95,66.00,67.00,33.38,30.00,51.60
115P05689,2019-01-01 16:55:00,72.00,66.00,67.00,34.75,30.00,90.40
115P05689,2019-01-01 17:00:00,68.35,65.00,67.00,36.61,30.00,98.40
115P05689,2019-01-01 17:05:00,66.80,65.00,67.00,37.46,30.00,100.00
115P05689,2019-01-01 17:10:00,66.00,65.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 17:15:00,66.00,65.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 17:20:00,66.00,65.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 17:25:00,71.00,65.00,67.00,35.24,30.00,97.60
115P05689,2019-01-01 17:30:00,71.00,65.00,67.00,35.24,30.00,96.80
115P05689,2019-01-01 17:35:00,71.00,65.00,67.00,35.24,30.00,94.40
115P05689,2019-01-01 17:40:00,66.12,65.00,67.00,37.84,22.00,92.00
115P05689,2019-01-01 17:45:00,65.39,65.00,67.00,38.26,22.00,100.00
115P05689,2019-01-01 17:50:00,67.00,65.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 17:55:00,67.00,65.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 18:00:00,65.79,65.00,67.00,38.03,24.00,100.00
115P05689,2019-01-01 18:05:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 18:10:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 18:15:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 18:20:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 18:25:00,67.00,65.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 18:30:00,67.00,65.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 18:35:00,66.59,65.00,67.00,37.57,28.00,100.00
115P05689,2019-01-01 18:40:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 18:45:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 18:50:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 18:55:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 19:00:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 19:05:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 19:10:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 19:15:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 19:20:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 19:25:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 19:30:00,65.40,65.00,67.00,38.26,24.00,100.00
115P05689,2019-01-01 19:35:00,66.00,65.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 19:40:00,66.00,65.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 19:45:00,67.17,65.00,67.00,37.25,30.00,94.00
115P05689,2019-01-01 19:50:00,69.00,65.00,67.00,36.26,30.00,90.80
115P05689,2019-01-01 19:55:00,68.16,65.00,67.00,36.71,28.00,94.00
115P05689,2019-01-01 20:00:00,65.80,65.00,67.00,38.02,28.00,100.00
115P05689,2019-01-01 20:05:00,66.00,65.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 20:10:00,66.00,65.00,67.00,37.91,30.00,100.00
115P05689,2019-01-01 20:15:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 20:20:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 20:25:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 20:30:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 20:35:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 20:40:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 20:45:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 20:50:00,67.00,65.00,67.00,37.34,30.00,98.80
115P05689,2019-01-01 20:55:00,67.00,65.00,67.00,37.34,30.00,99.60
115P05689,2019-01-01 21:00:00,67.00,65.00,67.00,37.34,30.00,100.00
115P05689,2019-01-01 21:05:00,65.79,65.00,67.00,38.03,24.00,100.00
115P05689,2019-01-01 21:10:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:15:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:20:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:25:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:30:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:35:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:40:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:45:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:50:00,65.00,65.00,67.00,38.49,20.00,
115P05689,2019-01-01 21:55:00,64.16,65.00,67.00,39.00,22.00,
115P05689,2019-01-01 22:00:00,61.00,67.00,67.00,41.02,30.00,100.00
115P05689,2019-01-01 22:05:00,61.00,67.00,67.00,41.02,30.00,100.00
115P05689,2019-01-01 22:10:00,64.94,67.00,67.00,38.53,30.00,77.80
115P05689,2019-01-01 22:15:00,66.00,67.00,67.00,37.91,30.00,83.40
115P05689,2019-01-01 22:20:00,66.00,67.00,67.00,37.91,30.00,89.60
115P05689,2019-01-01 22:25:00,66.00,67.00,67.00,37.91,30.00,92.40
115P05689,2019-01-01 22:30:00,65.99,67.00,67.00,37.91,26.00,95.50
115P05689,2019-01-01 22:35:00,66.00,67.00,67.00,37.91,30.00,95.40
115P05689,2019-01-01 22:40:00,69.00,67.00,67.00,36.26,30.00,70.20
115P05689,2019-01-01 22:45:00,69.00,67.00,67.00,36.26,30.00,76.60
115P05689,2019-01-01 22:50:00,69.00,67.00,67.00,36.26,30.00,85.00
115P05689,2019-01-01 22:55:00,69.00,67.00,67.00,36.26,30.00,91.80
115P05689,2019-01-01 23:00:00,69.00,67.00,67.00,36.26,30.00,80.00
115P05689,2019-01-01 23:05:00,67.00,67.00,67.00,37.34,10.00,
115P05689,2019-01-01 23:10:00,66.38,67.00,67.00,37.69,14.00,82.00
115P05689,2019-01-01 23:15:00,64.00,67.00,67.00,39.09,30.00,78.20
115P05689,2019-01-01 23:20:00,64.00,67.00,67.00,39.09,30.00,81.20
115P05689,2019-01-01 23:25:00,64.00,67.00,67.00,39.09,30.00,84.20
115P05689,2019-01-01 23:30:00,67.00,67.00,67.00,37.34,10.00,
115P05689,2019-01-01 23:35:00,67.00,67.00,67.00,37.34,10.00,
115P05689,2019-01-01 23:40:00,67.00,67.00,67.00,37.34,10.00,
115P05689,2019-01-01 23:45:00,67.00,67.00,67.00,37.34,10.00,
115P05689,2019-01-01 23:50:00,67.00,67.00,67.00,37.34,10.00,
115P05689,2019-01-01 23:55:00,67.00,67.00,67.00,37.34,10.00,
115N11083,2019-01-01 00:00:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:05:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:10:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:15:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:20:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:25:00,63.91,67.00,67.00,43.61,22.00,100.00
115N11083,2019-01-01 00:30:00,63.00,67.00,67.00,44.24,30.00,99.20
115N11083,2019-01-01 00:35:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:40:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:45:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:50:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 00:55:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:00:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:05:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:10:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:15:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:20:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:25:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:30:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:35:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:40:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:45:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 01:50:00,67.00,67.00,67.00,41.60,22.00,100.00
115N11083,2019-01-01 01:55:00,67.00,67.00,67.00,41.60,30.00,100.00
115N11083,2019-01-01 02:00:00,67.00,67.00,67.00,41.60,30.00,100.00
115N11083,2019-01-01 02:05:00,67.00,67.00,67.00,41.60,26.00,100.00
115N11083,2019-01-01 02:10:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:15:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:20:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:25:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:30:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:35:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:40:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:45:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:50:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 02:55:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:00:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:05:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:10:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:15:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:20:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:25:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:30:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:35:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:40:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:45:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:50:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 03:55:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:00:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:05:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:10:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:15:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:20:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:25:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:30:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:35:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:40:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:45:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:50:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 04:55:00,67.00,67.00,67.00,41.60,10.00,
115N11083,2019-01-01 05:00:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:05:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:10:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:15:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:20:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:25:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:30:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:35:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:40:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:45:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:50:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 05:55:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 06:00:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:05:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:10:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:15:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:20:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:25:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:30:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:35:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:40:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:45:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:50:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 06:55:00,65.00,65.00,67.00,42.88,20.00,
115N11083,2019-01-01 07:00:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:05:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:10:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:15:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:20:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:25:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:30:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:35:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:40:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:45:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:50:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 07:55:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 08:00:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 08:05:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 08:10:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 08:15:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 08:20:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 08:25:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 08:30:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 08:35:00,67.46,66.00,67.00,41.31,22.00,
115N11083,2019-01-01 08:40:00,74.00,66.00,67.00,37.66,30.00,100.00
115N11083,2019-01-01 08:45:00,74.00,66.00,67.00,37.66,30.00,100.00
115N11083,2019-01-01 08:50:00,70.92,66.00,67.00,39.30,30.00,100.00
115N11083,2019-01-01 08:55:00,68.38,66.00,67.00,40.76,28.00,100.00
115N11083,2019-01-01 09:00:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 09:05:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 09:10:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 09:15:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 09:20:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 09:25:00,66.00,66.00,67.00,42.23,20.00,
115N11083,2019-01-01 09:30:00,66.00,66.00,67.00,42.23,20.00,
