first_column,link_id,name,from_node_id,to_node_id,facility_type,link_type,vdf_code,dir_flag,cell_type,length_in_mile,length,lanes,free_speed,cutoff_speed,capacity,geometry,opposite_link_id,ID,Dir,From ID,To ID,FT,AT,volume_group,VDF_type,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_sequence,VDF_cap1,VDF_fftt1,VDF_plf1,VDF_fftt2,VDF_cap2,VDF_plf2,VDF_alpha1,VDF_beta1,QVDF_alpha1,QVDF_beta1,SA_lanes_change1,SA_lanes_change2,SA_lanes_change3,VDF_alpha2,VDF_beta2,VDF_fftt3,VDF_cap3,VDF_plf3,VDF_alpha3,VDF_beta3,VDF_fftt4,VDF_cap4,VDF_alpha4,VDF_beta4,VDF_preload1,VDF_preload2,VDF_preload3,VDF_preload4,VDF_allowed_uses1,VDF_allowed_uses2,VDF_allowed_uses3,VDF_allowed_uses4,ATR_count,screenline,screenline2,screenline3,terrain,VDF_pcesov,VDF_pcehov2,VDF_pcehov3,VDF_pcesut,VDF_pcemut,subarea_id,VDF_s4,VDF_sav4,transcad_vol_total,end,time_period,volume
,201535AB,,649,202761,,9,9,1,0,0.73001,1174.58609,9,20,17,99999,"LINESTRING (-112.378568 33.679889, -112.388867 33.686058)",201535BA,201535,0,649,202761,9,3,-1,309,,,,,2702675.676,2.190015,0.333,2.190015,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,2.190015,2699973,0.037037037,0.078977,1.695,2.190015,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,127.903685,539.857384,end,1500_1800,518.813
,201535BA,,202761,649,,9,9,1,0,0.73001,1174.58609,9,20,17,99999,"LINESTRING (-112.390515 33.683308, -112.380216 33.677139)",201535AB,201535,0,649,202761,9,3,-1,309,,,,,2702675.676,2.190015,0.333,2.190015,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,2.190015,2699973,0.037037037,0.078977,1.695,2.190015,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,122.746746,691.911407,end,1500_1800,333.895
,201536AB,,202505,202506,,3,3,1,0,0.46215,743.59935,2,39,33.15,700,"LINESTRING (-112.379719 33.674165, -112.387643 33.673322)",201536BA,201536,0,202505,202506,3,3,-1,303,,,,,4204.204204,0.710996923,0.333,0.710996923,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.710996923,4200,0.166666667,0.078977,1.695,0.710996923,16800,0.078977,1.695,1.079661,2.813618,1.579602,1.955226,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1141.386854,6006.55227,end,1500_1800,1877.66
,201536BA,,202506,202505,,3,3,1,0,0.46215,743.59935,2,39,33.15,700,"LINESTRING (-112.387303 33.670134, -112.379379 33.670977)",201536AB,201536,0,202505,202506,3,3,-1,303,,,,,4204.204204,0.710996923,0.333,0.710996923,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.710996923,4200,0.166666667,0.078977,1.695,0.710996923,16800,0.078977,1.695,1.453899,3.788892,2.127133,2.632958,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1257.046292,7273.00207,end,1500_1800,2200.826
,201537AB,,202735,202506,,3,3,1,0,0.24411,392.77299,2,39,33.15,700,"LINESTRING (-112.389765 33.668161, -112.386552 33.670416)",201537BA,201537,0,202735,202506,3,3,-1,303,,,,,4204.204204,0.37556,0.333,0.37556,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.37556,4200,0.166666667,0.078977,1.695,0.37556,16800,0.078977,1.695,1.78079,4.640775,2.605392,3.224946,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1710.271607,9986.551975,end,1500_1800,2653.904
,201537BA,,202506,202735,,3,3,1,0,0.24411,392.77299,2,39,33.15,700,"LINESTRING (-112.388394 33.673040, -112.391607 33.670785)",201537AB,201537,0,202735,202506,3,3,-1,303,,,,,4204.204204,0.37556,0.333,0.37556,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.37556,4200,0.166666667,0.078977,1.695,0.37556,16800,0.078977,1.695,1.305596,3.40241,1.910156,2.364386,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1647.401077,8501.483569,end,1500_1800,2791.253
,201538AB,,650,202518,,9,9,1,0,0.52846,850.29214,9,20,17,99999,"LINESTRING (-112.373741 33.663077, -112.364677 33.664239)",201538BA,201538,0,650,202518,9,2,-1,209,,,,,2702675.676,1.585368,0.333,1.585368,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.585368,2699973,0.037037037,0.078977,1.695,1.585368,10799892,0.078977,1.695,0.005525,0.014398,0.008083,0.010006,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,656.324486,3321.965303,end,1500_1800,842.767
,201538BA,,202518,650,,9,9,1,0,0.52846,850.29214,9,20,17,99999,"LINESTRING (-112.365085 33.667419, -112.374149 33.666257)",201538AB,201538,0,650,202518,9,2,-1,209,,,,,2702675.676,1.585368,0.333,1.585368,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.585368,2699973,0.037037037,0.078977,1.695,1.585368,10799892,0.078977,1.695,0.016365,0.042648,0.023943,0.029636,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,589.33461,3175.196818,end,1500_1800,501.086
,201539AB,,650,202524,,9,9,1,0,0.63453,1020.95877,9,20,17,99999,"LINESTRING (-112.374868 33.663357, -112.366450 33.657423)",201539BA,201539,0,650,202524,9,2,-1,209,,,,,2702675.676,1.903575,0.333,1.903575,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.903575,2699973,0.037037037,0.078977,1.695,1.903575,10799892,0.078977,1.695,15.400114,40.133028,22.531202,27.889053,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1250.036067,5922.986102,end,1500_1800,1763.707
,201539BA,,202524,650,,9,9,1,0,0.63453,1020.95877,9,20,17,99999,"LINESTRING (-112.364604 33.660043, -112.373022 33.665977)",201539AB,201539,0,650,202524,9,2,-1,209,,,,,2702675.676,1.903575,0.333,1.903575,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.903575,2699973,0.037037037,0.078977,1.695,1.903575,10799892,0.078977,1.695,15.670029,40.836432,22.926102,28.37786,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1115.223923,5913.728037,end,1500_1800,1238.477
,201540AB,,202524,202503,,4,4,1,0,0.28574,459.75566,3,40,34,500,"LINESTRING (-112.365493 33.660335, -112.370414 33.660438)",201540BA,201540,0,202524,202503,4,3,-1,304,,,,,4504.504505,0.428616,0.333,0.428616,9000,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.428616,4500,0.111111111,0.078977,1.695,0.428616,18000,0.078977,1.695,16.193064,42.199472,23.69133,29.325057,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2725.102462,13454.58044,end,1500_1800,3855.326
,201540BA,,202503,202524,,4,4,1,0,0.28574,459.75566,3,40,34,500,"LINESTRING (-112.370482 33.657234, -112.365561 33.657131)",201540AB,201540,0,202524,202503,4,3,-1,304,,,,,4504.504505,0.428616,0.333,0.428616,9000,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.428616,4500,0.111111111,0.078977,1.695,0.428616,18000,0.078977,1.695,16.399691,42.737948,23.993637,29.699253,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1970.192361,11213.60157,end,1500_1800,2672.04
,201541AB,,202516,202504,,2,2,1,0,0.27501,442.49109,3,39,33.15,900,"LINESTRING (-112.369120 33.655460, -112.372631 33.658162)",201541BA,201541,0,202516,202504,2,3,-1,302,115+04405,US-60-WESTBOUND,,6,8108.108108,0.423084615,0.333,0.423084615,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.423084615,8100,0.111111111,0.078977,1.695,0.423084615,32400,0.078977,1.695,75.329564,196.310457,110.211234,136.419131,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,3960.043566,16508.89859,end,1500_1800,4995.671
,201541BA,,202504,202516,,2,2,1,0,0.27501,442.49109,3,39,33.15,900,"LINESTRING (-112.374587 33.655622, -112.371076 33.652920)",201541AB,201541,0,202516,202504,2,3,-1,302,115-04403,US-60-EASTBOUND,,11,8108.108108,0.423084615,0.333,0.423084615,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.423084615,8100,0.111111111,0.078977,1.695,0.423084615,32400,0.078977,1.695,85.672558,223.264521,125.343595,155.149921,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4339.805747,21945.64174,end,1500_1800,5158.81
,201542AB,,202515,202504,,3,3,1,0,0.32791,527.60719,3,39,33.15,700,"LINESTRING (-112.375722 33.652026, -112.372400 33.655839)",201542BA,201542,0,202515,202504,3,3,-1,303,,,,,6306.306306,0.504472308,0.333,0.504472308,12600,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.504472308,6300,0.111111111,0.078977,1.695,0.504472308,25200,0.078977,1.695,6.253774,16.297469,9.149611,11.32536,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2043.419196,11278.95902,end,1500_1800,2855.438
,201542BA,,202504,202515,,3,3,1,0,0.32791,527.60719,3,39,33.15,700,"LINESTRING (-112.374818 33.657945, -112.378140 33.654132)",201542AB,201542,0,202515,202504,3,3,-1,303,,,,,6306.306306,0.504472308,0.333,0.504472308,12600,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.504472308,6300,0.111111111,0.078977,1.695,0.504472308,25200,0.078977,1.695,6.477946,16.881666,9.477586,11.731327,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2458.826826,12334.37234,end,1500_1800,3461.919
,201543AB,,202504,202503,,4,4,1,0,0.22978,369.71602,3,40,34,450,"LINESTRING (-112.372769 33.655527, -112.369608 33.657471)",201543BA,201543,0,202504,202503,4,2,-1,204,,,,,4054.054054,0.3446715,0.333,0.3446715,8100,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.3446715,4050,0.111111111,0.078977,1.695,0.3446715,16200,0.078977,1.695,16.399691,42.737948,23.993637,29.699253,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1970.192361,11213.60157,end,1500_1800,2672.04
,201543BA,,202503,202504,,4,4,1,0,0.22978,369.71602,3,40,34,450,"LINESTRING (-112.371288 33.660201, -112.374449 33.658257)",201543AB,201543,0,202504,202503,4,2,-1,204,,,,,4054.054054,0.3446715,0.333,0.3446715,8100,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.3446715,4050,0.111111111,0.078977,1.695,0.3446715,16200,0.078977,1.695,16.193064,42.199472,23.69133,29.325057,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,2725.102462,13454.58044,end,1500_1800,3855.326
,201544AB,,640,202502,,9,9,1,0,0.595,957.355,9,20,17,99999,"LINESTRING (-112.348709 33.631984, -112.353725 33.639529)",201544BA,201544,0,640,202502,9,3,-1,309,,,,,2702675.676,1.784985,0.333,1.784985,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.784985,2699973,0.037037037,0.078977,1.695,1.784985,10799892,0.078977,1.695,0.318153,0.829115,0.465476,0.576164,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,763.177658,3715.752882,end,1500_1800,829.417
,201544BA,,202502,640,,9,9,1,0,0.595,957.355,9,20,17,99999,"LINESTRING (-112.356395 33.637755, -112.351379 33.630210)",201544AB,201544,0,640,202502,9,3,-1,309,,,,,2702675.676,1.784985,0.333,1.784985,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.784985,2699973,0.037037037,0.078977,1.695,1.784985,10799892,0.078977,1.695,0.351927,0.917129,0.514888,0.637326,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,804.55987,4819.093158,end,1500_1800,937.28
,201546AB,,645,202782,,9,9,1,0,0.50912,819.17408,9,20,17,99999,"LINESTRING (-112.331673 33.631479, -112.332921 33.638792)",201546BA,201546,0,645,202782,9,2,-1,209,,,,,2702675.676,1.527357,0.333,1.527357,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.527357,2699973,0.037037037,0.078977,1.695,1.527357,10799892,0.078977,1.695,0.324196,0.844861,0.474316,0.587107,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,421.512752,1662.231064,end,1500_1800,484.181
,201546BA,,202782,645,,9,9,1,0,0.50912,819.17408,9,20,17,99999,"LINESTRING (-112.336081 33.638252, -112.334833 33.630939)",201546AB,201546,0,645,202782,9,2,-1,209,,,,,2702675.676,1.527357,0.333,1.527357,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.527357,2699973,0.037037037,0.078977,1.695,1.527357,10799892,0.078977,1.695,0.693495,1.807262,1.01462,1.255893,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,442.663953,1688.984372,end,1500_1800,302.044
,201547AB,,651,202522,,9,9,1,0,0.90552,1456.98168,9,20,17,99999,"LINESTRING (-112.353249 33.648495, -112.337547 33.648077)",201547BA,201547,0,651,202522,9,3,-1,309,,,,,2702675.676,2.716545,0.333,2.716545,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,2.716545,2699973,0.037037037,0.078977,1.695,2.716545,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,0,0,end,1500_1800,0
,201547BA,,202522,651,,9,9,1,0,0.90552,1456.98168,9,20,17,99999,"LINESTRING (-112.337461 33.651281, -112.353163 33.651699)",201547AB,201547,0,651,202522,9,3,-1,309,,,,,2702675.676,2.716545,0.333,2.716545,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,2.716545,2699973,0.037037037,0.078977,1.695,2.716545,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,0,0,end,1500_1800,0
,201548AB,,202512,202521,,3,3,1,0,0.51773,833.02757,2,39,33.15,700,"LINESTRING (-112.361001 33.638639, -112.360969 33.631127)",201548BA,201548,0,202512,202521,3,3,-1,303,,,,,4204.204204,0.796504615,0.333,0.796504615,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.796504615,4200,0.166666667,0.078977,1.695,0.796504615,16800,0.078977,1.695,0.469957,1.224718,0.687572,0.851074,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1340.669564,7079.412153,end,1500_1800,2178.395
,201548BA,,202521,202512,,3,3,1,0,0.51773,833.02757,2,39,33.15,700,"LINESTRING (-112.357763 33.631141, -112.357795 33.638653)",201548AB,201548,0,202512,202521,3,3,-1,303,,,,,4204.204204,0.796504615,0.333,0.796504615,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.796504615,4200,0.166666667,0.078977,1.695,0.796504615,16800,0.078977,1.695,0.283774,0.739524,0.415179,0.513907,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1325.361111,7829.797549,end,1500_1800,1996.916
,201549AB,,202500,202499,,2,2,1,0,0.46919,754.92671,3,39,33.15,900,"LINESTRING (-112.342098 33.640291, -112.350237 33.640280)",201549BA,201549,0,202500,202499,2,3,-1,302,115P04402,US-60-WESTBOUND,,3,8108.108108,0.721830769,0.333,0.721830769,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.721830769,8100,0.111111111,0.078977,1.695,0.721830769,32400,0.078977,1.695,11.504168,29.980107,16.831221,20.833634,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4558.533593,20137.55898,end,1500_1800,6129.645
,201549BA,,202499,202500,,2,2,1,0,0.46919,754.92671,3,39,33.15,900,"LINESTRING (-112.350233 33.637074, -112.342094 33.637085)",201549AB,201549,0,202500,202499,2,3,-1,302,,,,,8108.108108,0.721830769,0.333,0.721830769,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.721830769,8100,0.111111111,0.078977,1.695,0.721830769,32400,0.078977,1.695,11.848948,30.878611,17.335653,21.458018,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4803.151905,24170.60653,end,1500_1800,5148.071
,201550AB,,202500,202498,,2,2,1,0,0.4067,654.3803,2,39,33.15,800,"LINESTRING (-112.343699 33.638683, -112.343682 33.632782)",201550BA,201550,0,202500,202498,2,2,-1,202,,,,,4804.804805,0.625687692,0.333,0.625687692,9600,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.625687692,4800,0.166666667,0.078977,1.695,0.625687692,19200,0.078977,1.695,0.957232,2.494565,1.400481,1.733511,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1685.296998,10979.66338,end,1500_1800,2653.716
,201550BA,,202498,202500,,2,2,1,0,0.4067,654.3803,2,39,33.15,800,"LINESTRING (-112.340476 33.632792, -112.340493 33.638693)",201550AB,201550,0,202500,202498,2,2,-1,202,115P04402,US-60-WESTBOUND,,2,4804.804805,0.625687692,0.333,0.625687692,9600,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.625687692,4800,0.166666667,0.078977,1.695,0.625687692,19200,0.078977,1.695,0.979364,2.552243,1.432861,1.773592,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1713.306734,9424.825727,end,1500_1800,2718.574
,201551AB,,202499,202497,,2,2,1,0,0.63608,1023.45272,3,39,33.15,900,"LINESTRING (-112.351208 33.637403, -112.343061 33.631179)",201551BA,201551,0,202499,202497,2,3,-1,302,115-04401,US-60-EASTBOUND,,14,8108.108108,0.978576923,0.333,0.978576923,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.978576923,8100,0.111111111,0.078977,1.695,0.978576923,32400,0.078977,1.695,95.149339,247.961217,139.20864,172.312032,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,14294,,,,1,1,1,1,1.2,1.5,1,0.47,4595.623247,21167.74693,end,1500_1800,5264.758
,201551BA,,202497,202499,,2,2,1,0,0.63608,1023.45272,3,39,33.15,900,"LINESTRING (-112.341115 33.633727, -112.349262 33.639951)",201551AB,201551,0,202499,202497,2,3,-1,302,,,,,8108.108108,0.978576923,0.333,0.978576923,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.978576923,8100,0.111111111,0.078977,1.695,0.978576923,32400,0.078977,1.695,86.247477,224.762772,126.184732,156.191079,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,14294,,,,1,1,1,1,1.2,1.5,1,0.47,4267.563514,17352.79625,end,1500_1800,4779.722
,201553AB,,640,202521,,9,9,1,0,0.53744,864.74096,9,20,17,99999,"LINESTRING (-112.350038 33.632700, -112.359360 33.632737)",201553BA,201553,0,640,202521,9,3,-1,309,,,,,2702675.676,1.612317,0.333,1.612317,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.612317,2699973,0.037037037,0.078977,1.695,1.612317,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,30.994035,211.863411,end,1500_1800,214.057
,201553BA,,202521,640,,9,9,1,0,0.53744,864.74096,9,20,17,99999,"LINESTRING (-112.359372 33.629531, -112.350050 33.629494)",201553AB,201553,0,640,202521,9,3,-1,309,,,,,2702675.676,1.612317,0.333,1.612317,5399946,0.018518519,0.078977,1.695,,,,,,0.078977,1.695,1.612317,2699973,0.037037037,0.078977,1.695,1.612317,10799892,0.078977,1.695,0,0,0,0,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,38.821469,222.795825,end,1500_1800,178.124
,201557AB,,202521,202496,,3,3,1,0,0.1599,257.2791,2,39,33.15,700,"LINESTRING (-112.360969 33.631122, -112.360951 33.628802)",201557BA,201557,0,202521,202496,3,3,-1,303,,,,,4204.204204,0.245995385,0.333,0.245995385,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.245995385,4200,0.166666667,0.078977,1.695,0.245995385,16800,0.078977,1.695,2.02437,5.275551,2.961762,3.66606,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1406.033296,7070.795899,end,1500_1800,2237.104
,201557BA,,202496,202521,,3,3,1,0,0.1599,257.2791,2,39,33.15,700,"LINESTRING (-112.357745 33.628826, -112.357763 33.631146)",201557AB,201557,0,202521,202496,3,3,-1,303,,,,,4204.204204,0.245995385,0.333,0.245995385,8400,0.083333333,0.078977,1.695,,,,,,0.078977,1.695,0.245995385,4200,0.166666667,0.078977,1.695,0.245995385,16800,0.078977,1.695,1.880846,4.901524,2.751778,3.406144,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,1303.819952,7764.964212,end,1500_1800,1680.432
,201558AB,,202525,202499,,2,2,1,0,0.73595,1184.14355,3,39,33.15,900,"LINESTRING (-112.360614 33.644630, -112.351212 33.637406)",201558BA,201558,0,202525,202499,2,3,-1,302,115N04402,US-60-EASTBOUND,,13,8108.108108,1.132226154,0.333,1.132226154,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,1.132226154,8100,0.111111111,0.078977,1.695,1.132226154,32400,0.078977,1.695,98.86911,257.655017,144.650865,179.048402,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,5541.503398,26654.69505,end,1500_1800,6014.217
,201558BA,,202499,202525,,2,2,1,0,0.73595,1184.14355,3,39,33.15,900,"LINESTRING (-112.349258 33.639948, -112.358660 33.647172)",201558AB,201558,0,202525,202499,2,3,-1,302,115+04404,US-60-WESTBOUND,,4,8108.108108,1.132226154,0.333,1.132226154,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,1.132226154,8100,0.111111111,0.078977,1.695,1.132226154,32400,0.078977,1.695,89.208705,232.479795,130.517169,161.553756,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,5032.214304,21175.19535,end,1500_1800,5664.016
,201559AB,,202499,202502,,2,2,1,0,0.27816,447.55944,3,39,33.15,900,"LINESTRING (-112.350247 33.640280, -112.355072 33.640245)",201559BA,201559,0,202499,202502,2,3,-1,302,,,,,8108.108108,0.427933846,0.333,0.427933846,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.427933846,8100,0.111111111,0.078977,1.695,0.427933846,32400,0.078977,1.695,9.220773,24.029531,13.49049,16.698488,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4624.596695,20715.87984,end,1500_1800,6270.564
,201559BA,,202502,202499,,2,2,1,0,0.27816,447.55944,3,39,33.15,900,"LINESTRING (-112.355048 33.637039, -112.350223 33.637074)",201559AB,201559,0,202499,202502,2,3,-1,302,,,,,8108.108108,0.427933846,0.333,0.427933846,16200,0.055555556,0.078977,1.695,,,,,,0.078977,1.695,0.427933846,8100,0.111111111,0.078977,1.695,0.427933846,32400,0.078977,1.695,8.807011,22.951259,12.885133,15.949179,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,sov;hov2;hov3;sut;mut,,,,,1,1,1,1,1.2,1.5,1,0.47,4687.985645,23084.37835,end,1500_1800,5423.826
