od_no,o_zone_id,d_zone_id,o_zone_agent_type_cover_flag,d_zone_agent_type_cover_flag,path_id,information_type,agent_type,demand_period,volume,assign_volume,subarea_flag,sensor_flag,toll,travel_time,VDF_travel_time,travel_time_without_access_link,#_of_nodes,distance_kmOD0,OD1,OD2,OD3,OD4,OD5,OD6,OD7,OD8,OD9,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,
87,2,615,0,0,0,0,sov,PM,0.94,0,1,1,0.0,27.2,27.2473,27.2473,17,11.7442,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
88,2,615,0,0,2,0,sov,PM,1.28,0,1,1,0.0,24.1,24.0906,24.0906,23,12.1863,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
89,2,615,0,0,1,0,sov,PM,2.80,0,1,1,0.0,24.3,24.3127,24.3127,25,12.5904,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
90,2,617,0,0,0,0,sov,PM,1.85,0,1,1,0.0,23.2,23.2139,23.2139,24,11.9281,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
91,2,617,0,0,1,0,sov,PM,3.69,0,1,1,0.0,23.4,23.4360,23.4360,26,12.3321,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
92,2,619,0,0,0,0,sov,PM,1.86,0,1,1,0.0,20.1,20.0975,20.0975,21,9.7964,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
93,2,619,0,0,1,0,sov,PM,3.42,0,1,1,0.0,20.3,20.3196,20.3196,23,10.2005,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
94,2,620,0,0,0,0,sov,PM,1.07,0,1,1,0.0,22.6,22.5962,22.5962,15,9.4608,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
95,2,620,0,0,2,0,sov,PM,2.55,0,1,1,0.0,18.1,18.1078,18.1078,19,8.3716,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
96,2,620,0,0,1,0,sov,PM,3.42,0,1,1,0.0,18.3,18.3299,18.3299,21,8.7756,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
97,2,621,0,0,0,0,sov,PM,4.15,0,1,1,0.0,16.4,16.4111,16.4111,15,7.7081,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
98,2,621,0,0,1,0,sov,PM,6.24,0,1,1,0.0,16.6,16.6332,16.6332,17,8.1122,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
99,2,622,0,0,2,0,sov,PM,2.51,0,1,1,0.0,18.1,18.0817,18.0817,19,9.4180,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
100,2,622,0,0,1,0,sov,PM,3.55,0,1,1,0.0,18.3,18.3038,18.3038,21,9.8221,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
101,2,622,0,0,0,0,sov,PM,1.27,0,1,1,0.0,16.7,16.7490,16.7490,23,7.7967,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
102,2,623,0,0,0,0,sov,PM,4.16,0,1,1,0.0,14.0,14.0131,14.0131,14,6.4938,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
103,2,623,0,0,1,0,sov,PM,13.45,0,1,1,0.0,14.2,14.2352,14.2352,16,6.8978,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
104,2,624,0,0,1,0,sov,PM,0.98,0,1,1,0.0,15.1,15.0518,15.0518,15,7.1676,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
105,2,624,0,0,0,0,sov,PM,3.36,0,1,1,0.0,13.4,13.3575,13.3575,16,6.0330,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
106,2,625,0,0,0,0,sov,PM,13.60,0,1,1,0.0,11.7,11.7343,11.7343,13,5.5751,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
107,2,625,0,0,1,0,sov,PM,2.39,0,1,1,0.0,12.6,12.6476,12.6476,14,6.1416,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
108,2,625,0,0,2,0,sov,PM,1.05,0,1,1,0.0,12.3,12.3278,12.3278,16,5.7894,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
109,2,626,0,0,0,0,sov,PM,7.38,0,1,1,0.0,9.4,9.3736,9.3736,12,4.1350,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
110,2,627,0,0,0,0,sov,PM,40.52,0,1,1,0.0,8.1,8.0786,8.0786,9,3.4780,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
111,2,628,0,0,1,0,sov,PM,1.00,0,1,1,0.0,18.4,18.3509,18.3509,20,8.7798,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
112,2,628,0,0,0,0,sov,PM,2.59,0,1,1,0.0,16.6,16.6109,16.6109,21,7.5962,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
113,2,628,0,0,2,0,sov,PM,1.10,0,1,1,0.0,16.7,16.6565,16.6565,21,7.6452,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
114,2,633,0,0,1,0,sov,PM,0.97,0,1,1,0.0,14.2,14.1504,14.1504,15,6.8369,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
115,2,633,0,0,0,0,sov,PM,3.39,0,1,1,0.0,12.5,12.4561,12.4561,16,5.7023,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
116,2,637,0,0,1,0,sov,PM,7.37,0,1,1,0.0,10.8,10.7598,10.7598,13,4.8193,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
117,2,637,0,0,0,0,sov,PM,1.09,0,1,1,0.0,10.8,10.8291,10.8291,14,4.8013,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
118,2,640,0,0,0,0,sov,PM,25.17,0,1,1,0.0,7.7,7.6889,7.6889,9,3.1375,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
119,2,645,0,0,0,0,sov,PM,1374.45,0,1,1,0.0,4.6,4.6309,4.6309,7,1.8315,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
120,2,646,0,0,0,0,sov,PM,4.94,0,1,1,0.0,18.0,17.9936,17.9936,14,7.7645,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
121,2,647,0,0,0,0,sov,PM,6.26,0,1,1,0.0,11.6,11.6249,11.6249,11,5.0744,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
122,2,649,0,0,0,0,sov,PM,679.71,0,1,1,0.0,11.4,11.4305,11.4305,12,5.5261,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
123,2,650,0,0,0,0,sov,PM,34.89,0,1,1,0.0,10.1,10.0971,10.0971,10,4.6496,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
124,2,651,0,0,0,0,sov,PM,59.82,0,1,1,0.0,7.7,7.7268,7.7268,8,3.3120,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
125,2,652,0,0,0,0,sov,PM,43.07,0,1,1,0.0,10.2,10.1978,10.1978,9,4.2655,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
126,2,653,0,0,0,0,sov,PM,12.25,0,1,1,0.0,8.1,8.0747,8.0747,9,3.6226,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
127,2,654,0,0,0,0,sov,PM,584.40,0,1,1,0.0,5.4,5.3771,5.3771,7,2.2585,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
128,2,2061,0,0,0,0,sov,PM,15.03,0,1,1,0.0,11.1,11.1042,11.1042,12,5.0297,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
129,2,2061,0,0,1,0,sov,PM,2.39,0,1,1,0.0,12.0,12.0174,12.0174,13,5.5963,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
130,2,2125,0,0,0,0,sov,PM,0.93,0,1,1,0.0,25.9,25.9207,25.9207,16,11.4004,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
131,2,2125,0,0,2,0,sov,PM,1.29,0,1,1,0.0,22.8,22.7640,22.7640,22,11.8425,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
132,2,2125,0,0,1,0,sov,PM,2.29,0,1,1,0.0,23.0,22.9861,22.9861,24,12.2465,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
133,2,2136,0,0,0,0,sov,PM,1.85,0,1,1,0.0,21.2,21.2453,21.2453,24,10.7880,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
134,2,2136,0,0,1,0,sov,PM,3.42,0,1,1,0.0,21.5,21.4674,21.4674,26,11.1921,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
135,2,2137,0,0,0,0,sov,PM,1.52,0,1,1,0.0,24.3,24.3470,24.3470,26,12.7492,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
136,2,2137,0,0,1,0,sov,PM,3.43,0,1,1,0.0,24.6,24.5691,24.5691,28,13.1533,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
137,2,2142,0,0,0,0,sov,PM,1.16,0,1,1,0.0,22.3,22.3340,22.3340,14,8.6697,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
138,2,2142,0,0,2,0,sov,PM,1.88,0,1,1,0.0,19.2,19.1773,19.1773,20,9.1118,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
139,2,2142,0,0,1,0,sov,PM,2.79,0,1,1,0.0,19.4,19.3994,19.3994,22,9.5158,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
140,2,2146,0,0,0,0,sov,PM,0.92,0,1,1,0.0,24.5,24.5119,24.5119,17,11.0507,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
141,2,2146,0,0,2,0,sov,PM,1.55,0,1,1,0.0,21.4,21.3552,21.3552,23,11.4928,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
142,2,2146,0,0,1,0,sov,PM,2.79,0,1,1,0.0,21.6,21.5773,21.5773,25,11.8968,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
143,2,2147,0,0,0,0,sov,PM,1.51,0,1,1,0.0,24.5,24.5338,24.5338,26,12.8115,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
144,2,2147,0,0,1,0,sov,PM,3.43,0,1,1,0.0,24.8,24.7559,24.7559,28,13.2156,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
145,2,2197,0,0,0,0,sov,PM,20.13,0,1,1,0.0,8.9,8.8906,8.8906,11,3.8082,9.050969,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
146,3,1,0,0,0,0,sov,PM,16.22,0,1,1,0.0,14.7,14.7023,14.7023,14,7.9385,578.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
147,3,1,0,0,3,0,sov,PM,43.26,0,1,1,0.0,14.9,14.8513,14.8513,15,7.9530,578.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
148,3,1,0,0,1,0,sov,PM,1.72,0,1,1,0.0,14.5,14.4942,14.4942,15,8.0618,578.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
149,3,1,0,0,2,0,sov,PM,12.31,0,1,1,0.0,14.6,14.6431,14.6431,16,8.0763,578.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
150,3,4,0,0,0,0,sov,PM,1.68,0,1,1,0.0,12.4,12.4092,12.4092,19,6.4247,86.658058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
151,3,4,0,0,1,0,sov,PM,0.96,0,1,1,0.0,14.1,14.0503,14.0503,19,7.5909,86.658058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
152,3,4,0,0,2,0,sov,PM,1.24,0,1,1,0.0,12.4,12.3560,12.3560,20,6.4563,86.658058,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
153,3,5,0,0,0,0,sov,PM,18.39,0,1,1,0.0,16.2,16.2445,16.2445,22,8.5810,969.974976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
154,3,5,0,0,1,0,sov,PM,1.00,0,1,1,0.0,17.9,17.8856,17.8856,22,9.7472,969.974976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
155,3,5,0,0,2,0,sov,PM,2.20,0,1,1,0.0,16.2,16.1912,16.1912,23,8.6126,969.974976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
156,3,6,0,0,0,0,sov,PM,2.35,0,1,1,0.0,23.1,23.0715,23.0715,14,11.3795,2218.274902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
157,3,6,0,0,2,0,sov,PM,76.73,0,1,1,0.0,19.9,19.9148,19.9148,20,11.8216,2218.274902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
158,3,6,0,0,1,0,sov,PM,14.55,0,1,1,0.0,19.9,19.8615,19.8615,21,11.8532,2218.274902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
159,3,8,0,0,0,0,sov,PM,1.08,0,1,1,0.0,12.8,12.7707,12.7707,12,5.8668,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
160,3,8,0,0,3,0,sov,PM,1.07,0,1,1,0.0,12.9,12.9197,12.9197,13,5.8813,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
161,3,8,0,0,1,0,sov,PM,1.16,0,1,1,0.0,12.6,12.5625,12.5625,13,5.9900,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
162,3,8,0,0,2,0,sov,PM,1.09,0,1,1,0.0,12.7,12.7115,12.7115,14,6.0045,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
163,3,9,0,0,0,0,sov,PM,664.45,0,1,1,0.0,2.3,2.2882,2.2882,5,1.2219,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
164,3,9,0,0,1,0,sov,PM,2.19,0,1,1,0.0,2.2,2.2349,2.2349,6,1.2535,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
165,3,10,0,0,0,0,sov,PM,12.31,0,1,1,0.0,5.2,5.1700,5.1700,9,2.7390,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
166,3,10,0,0,1,0,sov,PM,1.29,0,1,1,0.0,5.1,5.1167,5.1167,10,2.7705,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
167,3,12,0,0,0,0,sov,PM,1.09,0,1,1,0.0,9.7,9.6905,9.6905,14,5.0690,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
168,3,12,0,0,1,0,sov,PM,0.92,0,1,1,0.0,11.3,11.3316,11.3316,14,6.2352,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
169,3,12,0,0,2,0,sov,PM,1.28,0,1,1,0.0,9.6,9.6373,9.6373,15,5.1006,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
170,3,14,0,0,0,0,sov,PM,1.10,0,1,1,0.0,13.8,13.7672,13.7672,19,6.9523,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
171,3,14,0,0,1,0,sov,PM,0.98,0,1,1,0.0,15.4,15.4084,15.4084,19,8.1185,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
172,3,14,0,0,2,0,sov,PM,1.23,0,1,1,0.0,13.7,13.7140,13.7140,20,6.9839,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
173,3,16,0,0,0,0,sov,PM,0.90,0,1,1,0.0,22.2,22.1801,22.1801,16,10.5821,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
174,3,16,0,0,2,0,sov,PM,1.10,0,1,1,0.0,19.0,19.0234,19.0234,22,11.0242,6.717857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
