first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,agent_type,PCE_unit,demand_period,volume,toll,travel_time,distance_km,node_sequence,time_sequence
,126,1,2,0,sov,sov,1,AM,1,0.0,15.6833,18.6107,3;4;5;6;7;8;9;10;11;12;,364.100006;366.283325;367.420837;368.733337;369.933319;372.049988;373.116669;374.216675;375.158325;375.770844;
,127,1,2,0,sov,sov,1,AM,1,0.0,15.6910,18.6107,3;4;5;6;7;8;9;10;11;12;,364.100006;366.299988;367.466675;368.758331;369.950012;372.049988;373.116669;374.233337;375.166656;375.779175;
,128,1,2,0,sov,sov,1,AM,1,0.0,15.7069,18.6107,3;4;5;6;7;8;9;10;11;12;,364.125000;366.366669;367.516663;368.816681;370.000000;372.066681;373.137512;374.250000;375.183319;375.795837;
,129,1,2,0,sov,sov,1,AM,1,0.0,15.7229,18.6107,3;4;5;6;7;8;9;10;11;12;,364.125000;366.399994;367.537506;368.850006;370.033325;372.091675;373.149994;374.266663;375.200012;375.812500;
,130,1,2,0,sov,sov,1,AM,1,0.0,15.7389,18.6107,3;4;5;6;7;8;9;10;11;12;,364.133331;366.399994;367.554169;368.866669;370.049988;372.091675;373.149994;374.283325;375.216675;375.829163;
,131,1,2,0,sov,sov,1,AM,1,0.0,15.7590,18.6107,3;4;5;6;7;8;9;10;11;12;,364.158325;366.424988;367.583344;368.883331;370.066681;372.100006;373.166656;374.308319;375.237488;375.850006;
,132,1,2,0,sov,sov,1,AM,1,0.0,15.9125,18.6107,3;4;5;6;7;8;9;10;11;12;,364.216675;366.799988;367.950012;369.250000;370.433319;372.316681;373.383331;374.462494;375.391663;376.004181;
,133,1,2,0,sov,sov,1,AM,1,0.0,15.9201,18.6107,3;4;5;6;7;8;9;10;11;12;,364.216675;366.833344;367.958344;369.250000;370.450012;372.316681;373.399994;374.466675;375.399994;376.012512;
,134,1,2,0,sov,sov,1,AM,1,0.0,15.9403,18.6107,3;4;5;6;7;8;9;10;11;12;,364.241669;366.883331;368.020844;369.333344;370.508331;372.350006;373.408325;374.491669;375.420837;376.033325;
,135,1,2,0,sov,sov,1,AM,1,0.0,15.9562,18.6107,3;4;5;6;7;8;9;10;11;12;,364.241669;366.899994;368.024994;369.358337;370.533325;372.375000;373.433319;374.508331;375.437500;376.049988;
,136,1,2,0,sov,sov,1,AM,1,0.0,15.9681,18.6107,3;4;5;6;7;8;9;10;11;12;,364.250000;366.899994;368.045837;369.358337;370.549988;372.383331;373.441681;374.516663;375.450012;376.062500;
,137,1,2,0,sov,sov,1,AM,1,0.0,15.9965,18.6107,3;4;5;6;7;8;9;10;11;12;,364.266663;366.950012;368.075012;369.375000;370.566681;372.383331;373.462494;374.549988;375.479156;376.091675;
,138,1,2,0,sov,sov,1,AM,1,0.0,16.2500,18.6107,3;4;5;6;7;8;9;10;11;12;,364.316681;367.058319;368.200012;369.500000;370.674988;372.716675;373.783325;374.791656;375.733337;376.345825;
,139,1,2,0,sov,sov,1,AM,1,0.0,16.2660,18.6107,3;4;5;6;7;8;9;10;11;12;,364.333344;367.075012;368.216675;369.516663;370.700012;372.716675;373.799988;374.808319;375.750000;376.362488;
,140,1,2,0,sov,sov,1,AM,1,0.0,16.2819,18.6107,3;4;5;6;7;8;9;10;11;12;,364.333344;367.100006;368.233337;369.533325;370.716675;372.737488;373.799988;374.829163;375.766663;376.379181;
,141,1,2,0,sov,sov,1,AM,1,0.0,16.2979,18.6107,3;4;5;6;7;8;9;10;11;12;,364.358337;367.116669;368.250000;369.549988;370.733337;372.737488;373.816681;374.845825;375.783325;376.395844;
,142,1,2,0,sov,sov,1,AM,1,0.0,16.3389,18.6107,3;4;5;6;7;8;9;10;11;12;,364.358337;367.116669;368.250000;369.549988;370.733337;372.816681;373.883331;374.895844;375.825012;376.437500;
,143,1,2,0,sov,sov,1,AM,1,0.0,16.3590,18.6107,3;4;5;6;7;8;9;10;11;12;,364.366669;367.141663;368.266663;369.566681;370.750000;372.850006;373.908325;374.916656;375.845825;376.458344;
,144,1,2,0,sov,sov,1,AM,1,0.0,16.5625,18.6107,3;4;5;6;7;8;9;10;11;12;,364.441681;367.225006;368.366669;369.683319;370.866669;372.983337;374.066681;375.120819;376.049988;376.662506;
,145,1,2,0,sov,sov,1,AM,1,0.0,16.5910,18.6107,3;4;5;6;7;8;9;10;11;12;,364.450012;367.233337;368.383331;369.683319;370.866669;373.008331;374.066681;375.149994;376.079163;376.691681;
,146,1,2,0,sov,sov,1,AM,1,0.0,16.6236,18.6107,3;4;5;6;7;8;9;10;11;12;,364.475006;367.233337;368.399994;369.700012;370.883331;373.033325;374.100006;375.183319;376.112488;376.725006;
,147,1,2,0,sov,sov,1,AM,1,0.0,16.6479,18.6107,3;4;5;6;7;8;9;10;11;12;,364.475006;367.254181;368.399994;369.716675;370.899994;373.083344;374.149994;375.200012;376.137512;376.750000;
,148,1,2,0,sov,sov,1,AM,1,0.0,16.6681,18.6107,3;4;5;6;7;8;9;10;11;12;,364.483337;367.274994;368.416656;369.733337;370.916656;373.083344;374.166656;375.216675;376.158325;376.770844;
,149,1,2,0,sov,sov,1,AM,1,0.0,16.6757,18.6107,3;4;5;6;7;8;9;10;11;12;,364.483337;367.274994;368.433319;369.733337;370.916656;373.133331;374.200012;375.233337;376.166656;376.779175;
,150,1,2,0,sov,sov,1,AM,1,0.0,16.8083,18.6107,3;4;5;6;7;8;9;10;11;12;,364.575012;367.337494;368.516663;369.833344;371.033325;373.266663;374.333344;375.370819;376.299988;376.912506;
,151,1,2,0,sov,sov,1,AM,1,0.0,11.8535,18.6107,3;4;5;6;7;8;9;10;11;12;,366.316681;367.491669;368.616669;369.904175;371.083344;373.295837;374.395844;375.416656;376.345825;376.958344;
,152,1,2,0,sov,sov,1,AM,1,0.0,11.8736,18.6107,3;4;5;6;7;8;9;10;11;12;,366.333344;367.508331;368.633331;369.933319;371.116669;373.299988;374.399994;375.437500;376.366669;376.979156;
,153,1,2,0,sov,sov,1,AM,1,0.0,11.9021,18.6107,3;4;5;6;7;8;9;10;11;12;,366.333344;367.516663;368.649994;369.950012;371.149994;373.299988;374.424988;375.466675;376.395844;377.008331;
,154,1,2,0,sov,sov,1,AM,1,0.0,11.9306,18.6107,3;4;5;6;7;8;9;10;11;12;,366.350006;367.533325;368.666656;369.966675;371.166656;373.316681;374.441681;375.495819;376.424988;377.037506;
,155,1,2,0,sov,sov,1,AM,1,0.0,11.9382,18.6107,3;4;5;6;7;8;9;10;11;12;,366.350006;367.554169;368.683319;369.970825;371.183319;373.333344;374.458344;375.500000;376.433319;377.045837;
,156,1,2,0,sov,sov,1,AM,1,0.0,12.0417,18.6107,3;4;5;6;7;8;9;10;11;12;,366.416656;367.649994;368.783325;370.083344;371.283325;373.458344;374.533325;375.600006;376.537506;377.149994;
,157,1,2,0,sov,sov,1,AM,1,0.0,12.0576,18.6107,3;4;5;6;7;8;9;10;11;12;,366.441681;367.649994;368.783325;370.100006;371.283325;373.458344;374.549988;375.616669;376.554169;377.166656;
,158,1,2,0,sov,sov,1,AM,1,0.0,12.0736,18.6107,3;4;5;6;7;8;9;10;11;12;,366.441681;367.666656;368.799988;370.100006;371.299988;373.479156;374.566681;375.633331;376.566681;377.179169;
,159,1,2,0,sov,sov,1,AM,1,0.0,12.0896,18.6107,3;4;5;6;7;8;9;10;11;12;,366.450012;367.683319;368.816681;370.116669;371.316681;373.483337;374.591675;375.649994;376.583344;377.195831;
,160,1,2,0,sov,sov,1,AM,1,0.0,12.1139,18.6107,3;4;5;6;7;8;9;10;11;12;,366.450012;367.683319;368.816681;370.116669;371.333344;373.483337;374.591675;375.666656;376.612488;377.225006;
,161,1,2,0,sov,sov,1,AM,1,0.0,12.1299,18.6107,3;4;5;6;7;8;9;10;11;12;,366.466675;367.700012;368.833344;370.141663;371.333344;373.512512;374.600006;375.683319;376.629181;377.241669;
,162,1,2,0,sov,sov,1,AM,1,0.0,12.2333,18.6107,3;4;5;6;7;8;9;10;11;12;,366.549988;367.766663;368.916656;370.233337;371.424988;373.566681;374.700012;375.799988;376.733337;377.345825;
,163,1,2,0,sov,sov,1,AM,1,0.0,12.2493,18.6107,3;4;5;6;7;8;9;10;11;12;,366.566681;367.766663;368.933319;370.233337;371.424988;373.583344;374.716675;375.816681;376.750000;377.362488;
,164,1,2,0,sov,sov,1,AM,1,0.0,12.2694,18.6107,3;4;5;6;7;8;9;10;11;12;,366.583344;367.783325;368.950012;370.250000;371.445831;373.612488;374.733337;375.841675;376.770844;377.383331;
,165,1,2,0,sov,sov,1,AM,1,0.0,12.2896,18.6107,3;4;5;6;7;8;9;10;11;12;,366.600006;367.799988;368.950012;370.250000;371.450012;373.612488;374.750000;375.862488;376.791656;377.404175;
,166,1,2,0,sov,sov,1,AM,1,0.0,12.3014,18.6107,3;4;5;6;7;8;9;10;11;12;,366.600006;367.799988;368.966675;370.266663;371.450012;373.616669;374.766663;375.866669;376.799988;377.412506;
,167,1,2,0,sov,sov,1,AM,1,0.0,12.3215,18.6107,3;4;5;6;7;8;9;10;11;12;,366.616669;367.816681;368.983337;370.283325;371.483337;373.633331;374.766663;375.883331;376.825012;377.437500;
,168,1,2,0,sov,sov,1,AM,1,0.0,12.4458,18.6107,3;4;5;6;7;8;9;10;11;12;,366.700012;367.899994;369.049988;370.383331;371.600006;373.700012;374.862488;376.000000;376.950012;377.562500;
,169,1,2,0,sov,sov,1,AM,1,0.0,12.4618,18.6107,3;4;5;6;7;8;9;10;11;12;,366.716675;367.899994;369.066681;370.399994;371.600006;373.700012;374.866669;376.016663;376.966675;377.579163;
,170,1,2,0,sov,sov,1,AM,1,0.0,12.4778,18.6107,3;4;5;6;7;8;9;10;11;12;,366.716675;367.916656;369.083344;370.416656;371.616669;373.716675;374.883331;376.033325;376.983337;377.595825;
,171,1,2,0,sov,sov,1,AM,1,0.0,12.4937,18.6107,3;4;5;6;7;8;9;10;11;12;,366.733337;367.937500;369.100006;370.433319;371.633331;373.733337;374.883331;376.049988;377.000000;377.612488;
,172,1,2,0,sov,sov,1,AM,1,0.0,12.5097,18.6107,3;4;5;6;7;8;9;10;11;12;,366.733337;367.950012;369.100006;370.450012;371.633331;373.750000;374.912506;376.066681;377.016663;377.629181;
,173,1,2,0,sov,sov,1,AM,1,0.0,12.5257,18.6107,3;4;5;6;7;8;9;10;11;12;,366.750000;367.975006;369.116669;370.450012;371.649994;373.766663;374.912506;376.095825;377.033325;377.645844;
,174,1,2,0,sov,sov,1,AM,1,0.0,12.6583,18.6107,3;4;5;6;7;8;9;10;11;12;,366.833344;368.016663;369.183319;370.524994;371.750000;373.924988;375.016663;376.229156;377.166656;377.779175;
,175,1,2,0,sov,sov,1,AM,1,0.0,12.6743,18.6107,3;4;5;6;7;8;9;10;11;12;,366.850006;368.041656;369.200012;370.524994;371.750000;373.933319;375.033325;376.245819;377.183319;377.795837;
,176,1,2,0,sov,sov,1,AM,1,0.0,12.7028,18.6107,3;4;5;6;7;8;9;10;11;12;,366.866669;368.062500;369.216675;370.533325;371.766663;373.933319;375.049988;376.283325;377.212494;377.825012;
,177,1,2,0,sov,sov,1,AM,1,0.0,12.7188,18.6107,3;4;5;6;7;8;9;10;11;12;,366.866669;368.066681;369.237488;370.549988;371.783325;373.950012;375.070831;376.299988;377.229156;377.841675;
,178,1,2,0,sov,sov,1,AM,1,0.0,12.7347,18.6107,3;4;5;6;7;8;9;10;11;12;,366.883331;368.091675;369.237488;370.566681;371.799988;374.000000;375.087494;376.316681;377.245819;377.858337;
,179,1,2,0,sov,sov,1,AM,1,0.0,12.7632,18.6107,3;4;5;6;7;8;9;10;11;12;,366.899994;368.100006;369.250000;370.583344;371.816681;374.033325;375.091675;376.333344;377.274994;377.887512;
,180,1,2,0,sov,sov,1,AM,1,0.0,12.8875,18.6107,3;4;5;6;7;8;9;10;11;12;,366.966675;368.195831;369.320831;370.658325;371.899994;374.166656;375.250000;376.470825;377.399994;378.012512;
,181,1,2,0,sov,sov,1,AM,1,0.0,12.9160,18.6107,3;4;5;6;7;8;9;10;11;12;,366.983337;368.200012;369.333344;370.658325;371.916656;374.183319;375.250000;376.500000;377.429169;378.041656;
,182,1,2,0,sov,sov,1,AM,1,0.0,12.9319,18.6107,3;4;5;6;7;8;9;10;11;12;,366.983337;368.200012;369.350006;370.666656;371.933319;374.183319;375.283325;376.516663;377.445831;378.058319;
,183,1,2,0,sov,sov,1,AM,1,0.0,12.9563,18.6107,3;4;5;6;7;8;9;10;11;12;,367.000000;368.216675;369.350006;370.666656;371.950012;374.200012;375.312500;376.533325;377.470825;378.083344;
,184,1,2,0,sov,sov,1,AM,1,0.0,12.9722,18.6107,3;4;5;6;7;8;9;10;11;12;,367.000000;368.233337;369.375000;370.691681;371.966675;374.216675;375.329163;376.554169;377.487488;378.100006;
,185,1,2,0,sov,sov,1,AM,1,0.0,13.0132,18.6107,3;4;5;6;7;8;9;10;11;12;,367.016663;368.233337;369.391663;370.691681;371.983337;374.233337;375.350006;376.583344;377.529175;378.141663;
,186,1,2,0,sov,sov,1,AM,1,0.0,13.1292,18.6107,3;4;5;6;7;8;9;10;11;12;,367.091675;368.466675;369.604156;370.899994;372.083344;374.383331;375.454163;376.716675;377.645844;378.258331;
,187,1,2,0,sov,sov,1,AM,1,0.0,13.1451,18.6107,3;4;5;6;7;8;9;10;11;12;,367.091675;368.500000;369.633331;370.933319;372.116669;374.416656;375.483337;376.733337;377.662506;378.274994;
,188,1,2,0,sov,sov,1,AM,1,0.0,13.1611,18.6107,3;4;5;6;7;8;9;10;11;12;,367.100006;368.549988;369.683319;370.983337;372.166656;374.458344;375.516663;376.750000;377.679169;378.291656;
,189,1,2,0,sov,sov,1,AM,1,0.0,13.1771,18.6107,3;4;5;6;7;8;9;10;11;12;,367.116669;368.549988;369.683319;370.983337;372.166656;374.475006;375.541656;376.766663;377.695831;378.308319;
,190,1,2,0,sov,sov,1,AM,1,0.0,13.1972,18.6107,3;4;5;6;7;8;9;10;11;12;,367.116669;368.566681;369.700012;371.000000;372.183319;374.475006;375.566681;376.787506;377.716675;378.329163;
,191,1,2,0,sov,sov,1,AM,1,0.0,13.2382,18.6107,3;4;5;6;7;8;9;10;11;12;,367.133331;368.566681;369.716675;371.016663;372.200012;374.500000;375.583344;376.816681;377.758331;378.370819;
,192,1,2,0,sov,sov,1,AM,1,0.0,13.3750,18.6107,3;4;5;6;7;8;9;10;11;12;,367.225006;368.866669;370.016663;371.316681;372.500000;374.799988;375.883331;376.966675;377.895844;378.508331;
,193,1,2,0,sov,sov,1,AM,1,0.0,13.3910,18.6107,3;4;5;6;7;8;9;10;11;12;,367.225006;369.216675;370.350006;371.649994;372.833344;374.841675;375.899994;376.983337;377.912506;378.524994;
,194,1,2,0,sov,sov,1,AM,1,0.0,13.4194,18.6107,3;4;5;6;7;8;9;10;11;12;,367.250000;369.233337;370.366669;371.666656;372.841675;374.862488;375.920837;377.000000;377.941681;378.554169;
,195,1,2,0,sov,sov,1,AM,1,0.0,13.4354,18.6107,3;4;5;6;7;8;9;10;11;12;,367.250000;369.233337;370.383331;371.683319;372.866669;374.899994;375.966675;377.016663;377.958344;378.570831;
,196,1,2,0,sov,sov,1,AM,1,0.0,13.4722,18.6107,3;4;5;6;7;8;9;10;11;12;,367.270844;369.266663;370.399994;371.700012;372.883331;374.899994;375.966675;377.033325;377.995819;378.608337;
,197,1,2,0,sov,sov,1,AM,1,0.0,13.5299,18.6107,3;4;5;6;7;8;9;10;11;12;,367.270844;369.283325;370.416656;371.716675;372.891663;375.066681;376.125000;377.125000;378.054169;378.666656;
,198,1,2,0,sov,sov,1,AM,1,0.0,13.7167,18.6107,3;4;5;6;7;8;9;10;11;12;,367.366669;369.433319;370.583344;371.883331;373.058319;375.166656;376.266663;377.291656;378.241669;378.854156;
,199,1,2,0,sov,sov,1,AM,1,0.0,13.7326,18.6107,3;4;5;6;7;8;9;10;11;12;,367.366669;369.433319;370.583344;371.899994;373.075012;375.191681;376.266663;377.299988;378.258331;378.870819;
,200,1,2,0,sov,sov,1,AM,1,0.0,13.7444,18.6107,3;4;5;6;7;8;9;10;11;12;,367.383331;369.466675;370.600006;371.899994;373.083344;375.216675;376.283325;377.329163;378.266663;378.879181;
,201,1,2,0,sov,sov,1,AM,1,0.0,13.7563,18.6107,3;4;5;6;7;8;9;10;11;12;,367.383331;369.466675;370.600006;371.916656;373.100006;375.266663;376.333344;377.345825;378.283325;378.895844;
,202,1,2,0,sov,sov,1,AM,1,0.0,13.7722,18.6107,3;4;5;6;7;8;9;10;11;12;,367.399994;369.483337;370.616669;371.933319;373.108337;375.299988;376.358337;377.366669;378.299988;378.912506;
,203,1,2,0,sov,sov,1,AM,1,0.0,13.8174,18.6107,3;4;5;6;7;8;9;10;11;12;,367.399994;369.508331;370.641663;371.950012;373.125000;375.345825;376.404175;377.416656;378.345825;378.958344;
,204,1,2,0,sov,sov,1,AM,1,0.0,13.9625,18.6107,3;4;5;6;7;8;9;10;11;12;,367.483337;369.600006;370.725006;372.016663;373.216675;375.450012;376.516663;377.545837;378.491669;379.104156;
,205,1,2,0,sov,sov,1,AM,1,0.0,13.9743,18.6107,3;4;5;6;7;8;9;10;11;12;,367.508331;369.600006;370.733337;372.033325;373.216675;375.470825;376.533325;377.575012;378.504181;379.116669;
,206,1,2,0,sov,sov,1,AM,1,0.0,13.9903,18.6107,3;4;5;6;7;8;9;10;11;12;,367.508331;369.620819;370.745819;372.049988;373.233337;375.470825;376.533325;377.591675;378.520844;379.133331;
,207,1,2,0,sov,sov,1,AM,1,0.0,14.0062,18.6107,3;4;5;6;7;8;9;10;11;12;,367.533325;369.620819;370.750000;372.049988;373.233337;375.500000;376.570831;377.608337;378.537506;379.149994;
,208,1,2,0,sov,sov,1,AM,1,0.0,14.0264,18.6107,3;4;5;6;7;8;9;10;11;12;,367.549988;369.649994;370.783325;372.070831;373.250000;375.500000;376.583344;377.629181;378.558319;379.170837;
,209,1,2,0,sov,sov,1,AM,1,0.0,14.0424,18.6107,3;4;5;6;7;8;9;10;11;12;,367.570831;369.666656;370.799988;372.100006;373.283325;375.533325;376.600006;377.645844;378.575012;379.187500;
,210,1,2,0,sov,sov,1,AM,1,0.0,14.2292,18.6107,3;4;5;6;7;8;9;10;11;12;,367.649994;369.816681;370.950012;372.250000;373.441681;375.700012;376.783325;377.833344;378.762512;379.375000;
,211,1,2,0,sov,sov,1,AM,1,0.0,14.2576,18.6107,3;4;5;6;7;8;9;10;11;12;,367.666656;369.833344;370.966675;372.254181;373.441681;375.716675;376.783325;377.862488;378.791656;379.404175;
,212,1,2,0,sov,sov,1,AM,1,0.0,14.2819,18.6107,3;4;5;6;7;8;9;10;11;12;,367.683319;369.833344;370.983337;372.270844;373.450012;375.716675;376.804169;377.879181;378.816681;379.429169;
,213,1,2,0,sov,sov,1,AM,1,0.0,14.2979,18.6107,3;4;5;6;7;8;9;10;11;12;,367.683319;369.850006;370.983337;372.283325;373.458344;375.733337;376.804169;377.883331;378.833344;379.445831;
,214,1,2,0,sov,sov,1,AM,1,0.0,14.3139,18.6107,3;4;5;6;7;8;9;10;11;12;,367.700012;369.883331;371.016663;372.304169;373.479156;375.750000;376.816681;377.912506;378.850006;379.462494;
,215,1,2,0,sov,sov,1,AM,1,0.0,14.3299,18.6107,3;4;5;6;7;8;9;10;11;12;,367.700012;369.883331;371.033325;372.320831;373.500000;375.766663;376.833344;377.929169;378.866669;379.479156;
,216,1,2,0,sov,sov,1,AM,1,0.0,14.4458,18.6107,3;4;5;6;7;8;9;10;11;12;,367.766663;369.966675;371.100006;372.416656;373.633331;375.850006;376.933319;378.033325;378.983337;379.595825;
,217,1,2,0,sov,sov,1,AM,1,0.0,14.4660,18.6107,3;4;5;6;7;8;9;10;11;12;,367.783325;369.966675;371.100006;372.416656;373.633331;375.875000;376.933319;378.049988;379.004181;379.616669;
,218,1,2,0,sov,sov,1,AM,1,0.0,14.4819,18.6107,3;4;5;6;7;8;9;10;11;12;,367.799988;369.983337;371.116669;372.433319;373.649994;375.916656;376.983337;378.070831;379.020844;379.633331;
,219,1,2,0,sov,sov,1,AM,1,0.0,14.5062,18.6107,3;4;5;6;7;8;9;10;11;12;,367.799988;370.000000;371.133331;372.450012;373.649994;375.937500;377.000000;378.083344;379.045837;379.658325;
,220,1,2,0,sov,sov,1,AM,1,0.0,14.5222,18.6107,3;4;5;6;7;8;9;10;11;12;,367.816681;370.000000;371.162506;372.450012;373.666656;375.937500;377.016663;378.100006;379.062500;379.674988;
,221,1,2,0,sov,sov,1,AM,1,0.0,14.5382,18.6107,3;4;5;6;7;8;9;10;11;12;,367.816681;370.033325;371.166656;372.466675;373.666656;375.950012;377.016663;378.129181;379.079163;379.691681;
,222,1,2,0,sov,sov,1,AM,1,0.0,14.6417,18.6107,3;4;5;6;7;8;9;10;11;12;,367.916656;370.133331;371.283325;372.583344;373.799988;376.033325;377.116669;378.237488;379.183319;379.795837;
,223,1,2,0,sov,sov,1,AM,1,0.0,14.6576,18.6107,3;4;5;6;7;8;9;10;11;12;,367.933319;370.149994;371.299988;372.600006;373.816681;376.049988;377.116669;378.258331;379.200012;379.812500;
,224,1,2,0,sov,sov,1,AM,1,0.0,14.6778,18.6107,3;4;5;6;7;8;9;10;11;12;,367.966675;370.166656;371.316681;372.616669;373.816681;376.049988;377.141663;378.283325;379.220825;379.833344;
,225,1,2,0,sov,sov,1,AM,1,0.0,14.6938,18.6107,3;4;5;6;7;8;9;10;11;12;,367.966675;370.166656;371.333344;372.633331;373.833344;376.066681;377.141663;378.299988;379.237488;379.850006;
,226,1,2,0,sov,sov,1,AM,1,0.0,14.7097,18.6107,3;4;5;6;7;8;9;10;11;12;,368.000000;370.183319;371.333344;372.633331;373.850006;376.083344;377.149994;378.316681;379.250000;379.862488;
,227,1,2,0,sov,sov,1,AM,1,0.0,14.7257,18.6107,3;4;5;6;7;8;9;10;11;12;,368.000000;370.200012;371.350006;372.649994;373.866669;376.100006;377.158325;378.333344;379.270844;379.883331;
,228,1,2,0,sov,sov,1,AM,1,0.0,14.8542,18.6107,3;4;5;6;7;8;9;10;11;12;,368.116669;370.266663;371.416656;372.716675;373.966675;376.262512;377.345825;378.450012;379.399994;380.012512;
,229,1,2,0,sov,sov,1,AM,1,0.0,14.8701,18.6107,3;4;5;6;7;8;9;10;11;12;,368.133331;370.283325;371.433319;372.733337;373.966675;376.299988;377.362488;378.466675;379.416656;380.029175;
,230,1,2,0,sov,sov,1,AM,1,0.0,14.8861,18.6107,3;4;5;6;7;8;9;10;11;12;,368.133331;370.299988;371.450012;372.737488;373.983337;376.316681;377.383331;378.491669;379.433319;380.045837;
,231,1,2,0,sov,sov,1,AM,1,0.0,14.9021,18.6107,3;4;5;6;7;8;9;10;11;12;,368.149994;370.299988;371.450012;372.750000;374.000000;376.316681;377.383331;378.520844;379.450012;380.062500;
,232,1,2,0,sov,sov,1,AM,1,0.0,14.9181,18.6107,3;4;5;6;7;8;9;10;11;12;,368.166656;370.316681;371.466675;372.766663;374.016663;376.350006;377.408325;378.537506;379.466675;380.079163;
,233,1,2,0,sov,sov,1,AM,1,0.0,14.9340,18.6107,3;4;5;6;7;8;9;10;11;12;,368.187500;370.333344;371.483337;372.770844;374.016663;376.350006;377.416656;378.554169;379.483337;380.095825;
,234,1,2,0,sov,sov,1,AM,1,0.0,15.0500,18.6107,3;4;5;6;7;8;9;10;11;12;,368.266663;370.483337;371.608337;372.908325;374.083344;376.420837;377.533325;378.666656;379.600006;380.212494;
,235,1,2,0,sov,sov,1,AM,1,0.0,15.0743,18.6107,3;4;5;6;7;8;9;10;11;12;,368.283325;370.483337;371.608337;372.916656;374.100006;376.483337;377.541656;378.695831;379.625000;380.237488;
,236,1,2,0,sov,sov,1,AM,1,0.0,15.0819,18.6107,3;4;5;6;7;8;9;10;11;12;,368.283325;370.516663;371.641663;372.933319;374.116669;376.549988;377.608337;378.700012;379.633331;380.245819;
,237,1,2,0,sov,sov,1,AM,1,0.0,15.0979,18.6107,3;4;5;6;7;8;9;10;11;12;,368.299988;370.533325;371.666656;372.954163;374.133331;376.549988;377.625000;378.720825;379.649994;380.262512;
,238,1,2,0,sov,sov,1,AM,1,0.0,15.1139,18.6107,3;4;5;6;7;8;9;10;11;12;,368.299988;370.549988;371.683319;372.970825;374.149994;376.566681;377.625000;378.733337;379.666656;380.279175;
,239,1,2,0,sov,sov,1,AM,1,0.0,15.1340,18.6107,3;4;5;6;7;8;9;10;11;12;,368.316681;370.566681;371.700012;373.000000;374.183319;376.633331;377.695831;378.758331;379.687500;380.299988;
,240,1,2,0,sov,sov,1,AM,1,0.0,15.2625,18.6107,3;4;5;6;7;8;9;10;11;12;,368.399994;370.633331;371.799988;373.125000;374.316681;376.733337;377.791656;378.866669;379.816681;380.429169;
,241,1,2,0,sov,sov,1,AM,1,0.0,15.2785,18.6107,3;4;5;6;7;8;9;10;11;12;,368.399994;370.658325;371.816681;373.125000;374.316681;376.733337;377.799988;378.883331;379.833344;380.445831;
,242,1,2,0,sov,sov,1,AM,1,0.0,15.2944,18.6107,3;4;5;6;7;8;9;10;11;12;,368.416656;370.674988;371.816681;373.141663;374.333344;376.799988;377.858337;378.899994;379.850006;380.462494;
,243,1,2,0,sov,sov,1,AM,1,0.0,15.3104,18.6107,3;4;5;6;7;8;9;10;11;12;,368.433319;370.674988;371.833344;373.141663;374.333344;376.799988;377.879181;378.916656;379.866669;380.479156;
,244,1,2,0,sov,sov,1,AM,1,0.0,15.3264,18.6107,3;4;5;6;7;8;9;10;11;12;,368.433319;370.683319;371.854156;373.149994;374.350006;376.850006;377.908325;378.933319;379.883331;380.495819;
,245,1,2,0,sov,sov,1,AM,1,0.0,15.3424,18.6107,3;4;5;6;7;8;9;10;11;12;,368.450012;370.683319;371.866669;373.200012;374.383331;376.850006;377.908325;378.950012;379.899994;380.512512;
,246,1,2,0,sov,sov,1,AM,1,0.0,15.5208,18.6107,3;4;5;6;7;8;9;10;11;12;,368.533325;370.833344;371.966675;373.266663;374.491669;377.033325;378.116669;379.149994;380.079163;380.691681;
,247,1,2,0,sov,sov,1,AM,1,0.0,15.5826,18.6107,3;4;5;6;7;8;9;10;11;12;,368.533325;370.850006;371.983337;373.270844;374.491669;377.133331;378.200012;379.200012;380.141663;380.754181;
,248,1,2,0,sov,sov,1,AM,1,0.0,15.5986,18.6107,3;4;5;6;7;8;9;10;11;12;,368.549988;370.850006;371.983337;373.283325;374.500000;377.133331;378.220825;379.220825;380.158325;380.770844;
,249,1,2,0,sov,sov,1,AM,1,0.0,15.6479,18.6107,3;4;5;6;7;8;9;10;11;12;,368.549988;370.866669;372.000000;373.299988;374.500000;377.191681;378.254181;379.266663;380.208344;380.820831;
