link_id,tmc_corridor_name,link_type_name,from_node_id,to_node_id,from_cell_code,lanes,link_distance_in_km,free_speed,FFTT,time_period,volume,CA,CD,density,queue_link_distance_in_km,discharge_rate_per_period,travel_time,waiting_time_in_min,RT_speed,speed,geometry,notes
72,,,47,48,,1,3.550,65.000,2.037,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-112.0024700 33.6548840, -111.9642080 33.6536280)",simulation-based
72,,,47,48,,1,3.550,65.000,2.037,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-112.0024700 33.6548840, -111.9642080 33.6536280)",simulation-based
73,,,48,47,,1,3.550,65.000,2.037,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-111.9642070 33.6536510, -112.0024700 33.6549070)",simulation-based
73,,,48,47,,1,3.550,65.000,2.037,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-111.9642070 33.6536510, -112.0024700 33.6549070)",simulation-based
73,,,48,47,,1,3.550,65.000,2.037,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-111.9642070 33.6536510, -112.0024700 33.6549070)",simulation-based
73,,,48,47,,1,3.550,65.000,2.037,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-111.9642070 33.6536510, -112.0024700 33.6549070)",simulation-based
73,,,48,47,,1,3.550,65.000,2.037,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,2.037,0.000,65.000,"LINESTRING (-111.9642070 33.6536510, -112.0024700 33.6549070)",simulation-based
74,,,48,49,,1,3.200,65.000,1.836,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9642070 33.6536280, -111.9297020 33.6539670)",simulation-based
74,,,48,49,,1,3.200,65.000,1.836,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9642070 33.6536280, -111.9297020 33.6539670)",simulation-based
74,,,48,49,,1,3.200,65.000,1.836,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9642070 33.6536280, -111.9297020 33.6539670)",simulation-based
74,,,48,49,,1,3.200,65.000,1.836,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9642070 33.6536280, -111.9297020 33.6539670)",simulation-based
74,,,48,49,,1,3.200,65.000,1.836,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9642070 33.6536280, -111.9297020 33.6539670)",simulation-based
75,,,49,48,,1,3.200,65.000,1.836,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9297020 33.6539900, -111.9642080 33.6536510)",simulation-based
75,,,49,48,,1,3.200,65.000,1.836,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9297020 33.6539900, -111.9642080 33.6536510)",simulation-based
75,,,49,48,,1,3.200,65.000,1.836,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9297020 33.6539900, -111.9642080 33.6536510)",simulation-based
75,,,49,48,,1,3.200,65.000,1.836,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9297020 33.6539900, -111.9642080 33.6536510)",simulation-based
75,,,49,48,,1,3.200,65.000,1.836,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,1.836,0.000,65.000,"LINESTRING (-111.9297020 33.6539900, -111.9642080 33.6536510)",simulation-based
76,,,44,47,,1,1.566,65.000,0.898,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0057380 33.6687500, -112.0024800 33.6548930)",simulation-based
76,,,44,47,,1,1.566,65.000,0.898,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0057380 33.6687500, -112.0024800 33.6548930)",simulation-based
76,,,44,47,,1,1.566,65.000,0.898,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0057380 33.6687500, -112.0024800 33.6548930)",simulation-based
76,,,44,47,,1,1.566,65.000,0.898,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0057380 33.6687500, -112.0024800 33.6548930)",simulation-based
76,,,44,47,,1,1.566,65.000,0.898,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0057380 33.6687500, -112.0024800 33.6548930)",simulation-based
77,,,47,44,,1,1.566,65.000,0.898,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0024600 33.6548970, -112.0057170 33.6687540)",simulation-based
77,,,47,44,,1,1.566,65.000,0.898,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0024600 33.6548970, -112.0057170 33.6687540)",simulation-based
77,,,47,44,,1,1.566,65.000,0.898,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0024600 33.6548970, -112.0057170 33.6687540)",simulation-based
77,,,47,44,,1,1.566,65.000,0.898,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0024600 33.6548970, -112.0057170 33.6687540)",simulation-based
77,,,47,44,,1,1.566,65.000,0.898,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.898,0.000,65.000,"LINESTRING (-112.0024600 33.6548970, -112.0057170 33.6687540)",simulation-based
78,,,47,50,,1,1.741,65.000,0.999,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0024810 33.6548950, -112.0018380 33.6391970)",simulation-based
78,,,47,50,,1,1.741,65.000,0.999,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0024810 33.6548950, -112.0018380 33.6391970)",simulation-based
78,,,47,50,,1,1.741,65.000,0.999,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0024810 33.6548950, -112.0018380 33.6391970)",simulation-based
78,,,47,50,,1,1.741,65.000,0.999,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0024810 33.6548950, -112.0018380 33.6391970)",simulation-based
78,,,47,50,,1,1.741,65.000,0.999,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0024810 33.6548950, -112.0018380 33.6391970)",simulation-based
79,,,50,47,,1,1.741,65.000,0.999,0600:00.000_0700:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0018150 33.6391970, -112.0024590 33.6548950)",simulation-based
79,,,50,47,,1,1.741,65.000,0.999,0700:00.000_0800:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0018150 33.6391970, -112.0024590 33.6548950)",simulation-based
79,,,50,47,,1,1.741,65.000,0.999,0800:00.000_0900:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0018150 33.6391970, -112.0024590 33.6548950)",simulation-based
79,,,50,47,,1,1.741,65.000,0.999,0900:00.000_1000:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0018150 33.6391970, -112.0024590 33.6548950)",simulation-based
79,,,50,47,,1,1.741,65.000,0.999,1000:00.000_1100:00.000,0.000,0.000,0.000,0.000,0.000,1900.000,0.999,0.000,65.000,"LINESTRING (-112.0018150 33.6391970, -112.0024590 33.6548950)",simulation-based
