link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity1,free_speed_km,,link_type_name,link_type,link_type_code,cost,geometry,original_link_id,original_node_id,original_osm_node_id,main_node_id,movement_str,TMC,free_speed,VDF_alpha1,VDF_beta1,,VDF_fftt1,VDF_cap1,capacity_utdf,main_node_id,link_capacity,capacity,saturation_flow_rate,green_time,phase_id,cycle_length,priority
3564,336601,174901,,,28.33101868,4,,64,,secondary,4,a,,"LINESTRING (-111.95993 33.66648,-111.95993 33.66674)",3696,,,,,,41,0.15,4,,0.025767574,2685,,,2685,671.25,,,,,
3565,174901,9039902,,,35.85495671,4,,64,,secondary,4,a,,"LINESTRING (-111.95993 33.66674,-111.95993 33.66706)",3697,,,,,,41,0.15,4,,0.032610732,2685,,,2685,671.25,,,,,
3566,174302,305801,,,139.8270758,2,,64,,secondary,4,a,,"LINESTRING (-111.95929 33.65445,-111.95943 33.65475,-111.95964 33.6551,-111.95978 33.6554,-111.9598 33.65546,-111.95986 33.65562)",3698,,,,,,41,0.15,4,,0.127175257,1343,,,1343,671.5,,,,,
3567,307401,9039903,,,72.59224392,3,,,,motorway,1,f,,"LINESTRING (-111.961 33.66774,-111.96032 33.66742)",3699,,,,,,71,0.15,4,,0.038126512,5113,,,5113,1704.333333,,,,,
3568,307701,9040003,,,73.18440292,4,,,,motorway,1,f,,"LINESTRING (-111.9591 33.66799,-111.95977 33.66834)",3700,,,,,,71,0.15,4,,0.038437523,6817,,,6817,1704.25,,,,,
3569,307601,307401,,,52.06465572,2,,,,moto_2lane,11,a,,"LINESTRING (-111.96149 33.66798,-111.96124 33.66785,-111.961 33.66774)",3701,,,,,,71,0.15,4,,0.027345122,3409,,,3409,1704.5,,,,,
3570,56200,353400,,,438.0925996,1,,,,moto_1lane,11,a,,"LINESTRING (-111.96602 33.67054,-111.96577 33.67035,-111.96508 33.67002,-111.96469 33.66982,-111.96413 33.66953,-111.96386 33.66938,-111.96328 33.66903,-111.96232 33.66843,-111.96212 33.66831)",3702,,,,,,71,0.15,4,,0.230092665,1704,,,1704,1704,,,,,
3571,56600,353700,,,481.6449987,1,,,,moto_1lane,11,a,,"LINESTRING (-111.95362 33.66501,-111.95405 33.66528,-111.9545 33.6655,-111.95513 33.66583,-111.95797 33.66739)",3703,,,,,,71,0.15,4,,0.252967025,1704,,,1704,1704,,,,,
3572,308004,307500,,,86.23803348,1,,,,secondary,4,a,,"LINESTRING (-111.97229 33.66841,-111.97222 33.66836,-111.97188 33.66826,-111.97179 33.66823,-111.97173 33.66819,-111.97169 33.66815,-111.97167 33.66812,-111.97166 33.66807,-111.97165 33.66801,-111.97166 33.66795)",3704,,,,,,41,0.15,4,,0.078435053,671,,,671,671,,,,,
3573,308501,9033400,,,30.633403,4,,,,secondary,4,a,,"LINESTRING (-111.96178 33.67634,-111.96205 33.67635,-111.96212 33.67636)",3705,,,,,,41,0.15,4,,0.027861635,2685,,,2685,671.25,,,,,
3574,9033401,175700,,,55.21731414,2,,,,secondary,4,a,,"LINESTRING (-111.96218 33.67617,-111.96212 33.67617,-111.96186 33.67616,-111.96159 33.67615)",3706,,,,,,41,0.15,4,,0.050221147,1343,,,1343,671.5,,,,,
3575,175700,308201,,,29.82617143,2,,,,secondary,4,a,,"LINESTRING (-111.96159 33.67615,-111.96127 33.67614)",3707,,,,,,41,0.15,4,,0.027127443,1343,,,1343,671.5,,,,,
3576,9037300,308900,,,118.2028541,2,,64,,secondary,4,a,,"LINESTRING (-111.96652 33.67728,-111.96533 33.67691)",3708,,,,,,41,0.15,4,,0.107507636,1343,,,1343,671.5,,,,,
3577,308601,308700,,,23.54571605,3,,64,,secondary,4,a,,"LINESTRING (-111.96376 33.67664,-111.964 33.67671)",3709,,,,,,41,0.15,4,,0.021415255,2014,,,2014,671.3333333,,,,,
3578,308801,9037200,,,30.82230721,4,,64,,secondary,4,a,,"LINESTRING (-111.96522 33.67687,-111.9649 33.67678)",3710,,,,,,41,0.15,4,,0.028033447,2685,,,2685,671.25,,,,,
3579,309301,309200,,,13.21023815,3,,,,secondary,4,a,,"LINESTRING (-111.96724 33.6775,-111.9671 33.67746)",3712,,,,,,41,0.15,4,,0.012014951,2014,,,2014,671.3333333,,,,,
3580,309401,309500,,,12.61343039,3,,,,secondary,4,a,,"LINESTRING (-111.96801 33.67794,-111.96814 33.67798)",3713,,,,,,41,0.15,4,,0.011472143,2014,,,2014,671.3333333,,,,,
3581,176001,9033402,,,11.98498461,4,,,,secondary,4,a,,"LINESTRING (-111.96262 33.67621,-111.96249 33.67619)",3714,,,,,,41,0.15,4,,0.010900561,2685,,,2685,671.25,,,,,
3582,308900,308801,,,10.49052559,3,,64,,secondary,4,a,,"LINESTRING (-111.96533 33.67691,-111.96522 33.67687)",3715,,,,,,41,0.15,4,,0.009541323,2014,,,2014,671.3333333,,,,,
3583,308400,308501,,,11.21130872,3,,,,secondary,4,a,,"LINESTRING (-111.96166 33.67634,-111.96178 33.67634)",3716,,,,,,41,0.15,4,,0.010196888,2014,,,2014,671.3333333,,,,,
3584,308301,176001,,,11.81705161,3,,,,secondary,4,a,,"LINESTRING (-111.96274 33.67622,-111.96262 33.67621)",3717,,,,,,41,0.15,4,,0.010747822,2014,,,2014,671.3333333,,,,,
3585,9037301,309401,,,131.5301643,2,,,,secondary,4,a,,"LINESTRING (-111.96668 33.67753,-111.96801 33.67794)",3720,,,,,,41,0.15,4,,0.119629066,1343,,,1343,671.5,,,,,
3586,186201,309601,,,54.56106619,2,,,,secondary,4,a,,"LINESTRING (-111.97056 33.67853,-111.97001 33.67836)",3721,,,,,,41,0.15,4,,0.049624278,1343,,,1343,671.5,,,,,
3587,309101,9037302,,,33.51902131,4,,64,,secondary,4,a,,"LINESTRING (-111.96606 33.67734,-111.9664 33.67744)",3722,,,,,,41,0.15,4,,0.030486157,2685,,,2685,671.25,,,,,
3588,309200,9037303,,,29.34319521,4,,,,secondary,4,a,,"LINESTRING (-111.9671 33.67746,-111.9668 33.67737)",3723,,,,,,41,0.15,4,,0.026688167,2685,,,2685,671.25,,,,,
3589,309001,309101,,,13.98558145,3,,64,,secondary,4,a,,"LINESTRING (-111.96591 33.6773,-111.96606 33.67734)",3724,,,,,,41,0.15,4,,0.01272014,2014,,,2014,671.3333333,,,,,
3590,9037902,309301,,,163.388901,2,,,,secondary,4,a,,"LINESTRING (-111.96889 33.67801,-111.96888 33.678,-111.96724 33.6775)",3725,,,,,,41,0.15,4,,0.148605164,1343,,,1343,671.5,,,,,
3591,308700,9037201,,,39.63160413,4,,64,,secondary,4,a,,"LINESTRING (-111.964 33.67671,-111.9644 33.67683)",3726,,,,,,41,0.15,4,,0.036045662,2685,,,2685,671.25,,,,,
3592,309500,9037903,,,62.12150259,4,,,,secondary,4,a,,"LINESTRING (-111.96814 33.67798,-111.96877 33.67818)",3727,,,,,,41,0.15,4,,0.056500631,2685,,,2685,671.25,,,,,
3593,9033403,308601,,,127.8015991,2,,64,,secondary,4,a,,"LINESTRING (-111.96242 33.67638,-111.96257 33.6764,-111.96296 33.67645,-111.96347 33.67656,-111.96376 33.67664)",3728,,,,,,41,0.15,4,,0.116237868,1343,,,1343,671.5,,,,,
3594,9037202,309001,,,111.476153,2,,64,,secondary,4,a,,"LINESTRING (-111.96478 33.67695,-111.96591 33.6773)",3730,,,,,,41,0.15,4,,0.10138958,1343,,,1343,671.5,,,,,
3595,9037203,308301,,,172.3655027,2,,64,,secondary,4,a,,"LINESTRING (-111.96453 33.67666,-111.96391 33.67647,-111.96327 33.67631,-111.96314 33.67629,-111.96301 33.67627,-111.96288 33.67624,-111.96274 33.67622)",3732,,,,,,41,0.15,4,,0.156769546,1343,,,1343,671.5,,,,,
3596,106901,9029701,,,49.73123714,4,,64,,secondary,4,a,,"LINESTRING (-112.04781 33.68799,-112.04809 33.68797,-112.04834 33.68794,-112.04834 33.68794)",3733,,,,,,41,0.15,4,,0.045231461,2685,,,2685,671.25,,,,,
3597,309700,9029702,,,48.81369016,4,,72,,secondary,4,a,,"LINESTRING (-112.04918 33.6876,-112.04907 33.68764,-112.04884 33.6877,-112.04868 33.68773)",3734,,,,,,41,0.15,4,,0.044396935,2685,,,2685,671.25,,,,,
3598,188602,106901,,,58.46034823,3,,64,,secondary,4,a,,"LINESTRING (-112.04718 33.68798,-112.04723 33.68799,-112.04729 33.68799,-112.0474 33.688,-112.04759 33.688,-112.04767 33.68799,-112.04781 33.68799)",3735,,,,,,41,0.15,4,,0.053170745,2014,,,2014,671.3333333,,,,,
3599,9029703,188603,,,110.2062338,3,,64,,secondary,4,a,,"LINESTRING (-112.04836 33.68779,-112.04834 33.6878,-112.04809 33.68783,-112.04782 33.68785,-112.04762 33.68786,-112.04747 33.68786,-112.04736 33.68786,-112.04718 33.68786,-112.04718 33.68786)",3736,,,,,,41,0.15,4,,0.100234565,2014,,,2014,671.3333333,,,,,
3600,170100,205101,,,53.40167909,3,,64,,primary,3,a,,"LINESTRING (-112.07968 33.64015,-112.07911 33.64015)",3737,,,,,,40,0.15,4,,0.049784039,1713,,,1713,571,,,,,
3601,166000,309801,,,47.09558616,3,,64,,primary,3,a,,"LINESTRING (-112.08067 33.64014,-112.08016 33.64014)",3738,,,,,,40,0.15,4,,0.043905146,1713,,,1713,571,,,,,
3602,309900,310002,,,28.32997648,3,,64,,primary,3,a,,"LINESTRING (-112.16887 33.65031,-112.16887 33.65042,-112.16886 33.65057)",3739,,,,,,41,0.15,4,,0.025766627,2014,,,2014,671.3333333,,,,,
3603,310003,309901,,,28.32535012,3,,64,,primary,3,a,,"LINESTRING (-112.16901 33.65057,-112.16902 33.65042,-112.16902 33.65032)",3740,,,,,,41,0.15,4,,0.025762419,2014,,,2014,671.3333333,,,,,
3604,227602,14000,,,66.31193848,3,,64,,primary,3,a,,"LINESTRING (-112.16889 33.64799,-112.16889 33.64822,-112.16888 33.64859)",3741,,,,,,41,0.15,4,,0.060311909,2014,,,2014,671.3333333,,,,,
3605,14001,227603,,,70.226921,2,,64,,primary,3,a,,"LINESTRING (-112.16901 33.64861,-112.16902 33.64823,-112.16903 33.64797)",3742,,,,,,41,0.15,4,,0.063872656,1343,,,1343,671.5,,,,,
3606,14002,309902,,,135.4535403,3,,64,,primary,3,a,,"LINESTRING (-112.16888 33.64884,-112.16888 33.64897,-112.16888 33.64974,-112.16887 33.65006)",3743,,,,,,41,0.15,4,,0.123197448,2014,,,2014,671.3333333,,,,,
3607,309903,14003,,,139.4913197,2,,64,,primary,3,a,,"LINESTRING (-112.169 33.65008,-112.16901 33.64974,-112.16901 33.64897,-112.16901 33.64882)",3744,,,,,,41,0.15,4,,0.126869881,1343,,,1343,671.5,,,,,
3608,310101,100300,,,60.22005565,4,,72,,primary,3,a,,"LINESTRING (-112.20456 33.63835,-112.20521 33.63834)",3745,,,,,,41,0.15,4,,0.054771231,2685,,,2685,671.25,,,,,
3609,240300,332700,,,26.83618107,3,,72,,primary,3,a,,"LINESTRING (-112.20399 33.63835,-112.20407 33.63835,-112.20428 33.63835)",3746,,,,,,41,0.15,4,,0.024407993,2014,,,2014,671.3333333,,,,,
3610,332700,310101,,,26.07647625,3,,72,,primary,3,a,,"LINESTRING (-112.20428 33.63835,-112.20456 33.63835)",3747,,,,,,41,0.15,4,,0.023717027,2014,,,2014,671.3333333,,,,,
3611,141901,310400,,,41.95874251,3,,64,,primary,3,a,,"LINESTRING (-112.03642 33.64055,-112.03688 33.64055)",3748,,,,,,41,0.15,4,,0.038162236,2014,,,2014,671.3333333,,,,,
3612,310501,33301,,,38.47146761,4,,64,,primary,3,a,,"LINESTRING (-112.02826 33.6406,-112.02868 33.64059)",3749,,,,,,41,0.15,4,,0.034990496,2685,,,2685,671.25,,,,,
3613,310300,233002,,,34.84169399,4,,64,,primary,3,a,,"LINESTRING (-112.02152 33.64048,-112.02128 33.64048,-112.02114 33.64048)",3750,,,,,,41,0.15,4,,0.031689152,2685,,,2685,671.25,,,,,
3614,233003,233101,,,1.708363552,3,,64,,primary,3,a,,"LINESTRING (-112.02084 33.64049,-112.02082 33.64049)",3751,,,,,,41,0.15,4,,0.001553788,2014,,,2014,671.3333333,,,,,
3615,310400,26901,,,44.71195397,4,,64,,primary,3,a,,"LINESTRING (-112.03688 33.64055,-112.03736 33.64055)",3752,,,,,,41,0.15,4,,0.040666332,2685,,,2685,671.25,,,,,
3616,118400,231101,,,57.12033515,3,,64,,primary,3,a,,"LINESTRING (-112.03736 33.64038,-112.03675 33.64038)",3753,,,,,,41,0.15,4,,0.051951979,2014,,,2014,671.3333333,,,,,
3617,217903,310201,,,12.07032727,3,,64,,primary,3,a,,"LINESTRING (-112.03799 33.64038,-112.03786 33.64038)",3754,,,,,,41,0.15,4,,0.010978181,2014,,,2014,671.3333333,,,,,
3618,33200,234502,,,138.1271444,3,,64,,primary,3,a,,"LINESTRING (-112.02652 33.64061,-112.02701 33.6406,-112.02745 33.6406,-112.02801 33.6406)",3755,,,,,,41,0.15,4,,0.125629139,2014,,,2014,671.3333333,,,,,
3619,234503,310501,,,1.159436039,3,,64,,primary,3,a,,"LINESTRING (-112.02825 33.6406,-112.02826 33.6406)",3756,,,,,,41,0.15,4,,0.001054528,2014,,,2014,671.3333333,,,,,
3620,234102,182902,,,1.387970964,1,,,,primary,3,a,,"LINESTRING (-112.03269 33.6405,-112.03269 33.64049)",3757,,,,,,41,0.15,4,,0.001262385,671,,,671,671,,,,,
3621,182903,234103,,,1.387970964,1,,,,primary,3,a,,"LINESTRING (-112.03262 33.64049,-112.03262 33.6405)",3758,,,,,,41,0.15,4,,0.001262385,671,,,671,671,,,,,
3622,232502,234902,,,1.118659662,1,,,,primary,3,a,,"LINESTRING (-112.02512 33.64053,-112.02512 33.64054)",3759,,,,,,41,0.15,4,,0.001017441,671,,,671,671,,,,,
3623,234903,232503,,,1.118659662,1,,,,primary,3,a,,"LINESTRING (-112.02519 33.64054,-112.02519 33.64053)",3760,,,,,,41,0.15,4,,0.001017441,671,,,671,671,,,,,
3624,118502,33502,,,2.24704163,1,,,,primary,3,a,,"LINESTRING (-112.03513 33.64047,-112.03513 33.64049)",3761,,,,,,41,0.15,4,,0.002043725,671,,,671,671,,,,,
3625,33503,118503,,,2.24704163,1,,,,primary,3,a,,"LINESTRING (-112.03521 33.64048,-112.0352 33.64046)",3762,,,,,,41,0.15,4,,0.002043725,671,,,671,671,,,,,
3626,231202,141902,,,2.360563249,1,,,,primary,3,a,,"LINESTRING (-112.03624 33.64046,-112.03624 33.64048)",3763,,,,,,41,0.15,4,,0.002146975,671,,,671,671,,,,,
3627,141903,231203,,,2.360563249,1,,,,primary,3,a,,"LINESTRING (-112.03631 33.64048,-112.03631 33.64046)",3764,,,,,,41,0.15,4,,0.002146975,671,,,671,671,,,,,
3628,310800,244801,,,66.49689529,3,,,,primary,3,a,,"LINESTRING (-111.99712 33.64078,-111.99784 33.64077)",3765,,,,,,41,0.15,4,,0.06048013,2014,,,2014,671.3333333,,,,,
3629,310700,243901,,,29.56064239,4,,,,primary,3,a,,"LINESTRING (-112.00002 33.64059,-111.99969 33.64059)",3766,,,,,,41,0.15,4,,0.02688594,2685,,,2685,671.25,,,,,
3630,310601,121201,,,25.70803345,5,,64,,primary,3,a,,"LINESTRING (-112.01191 33.64053,-112.01163 33.64053)",3767,,,,,,41,0.15,4,,0.023381922,3357,,,3357,671.4,,,,,
3631,9031805,310601,,,132.3870259,3,,64,,primary,3,a,,"LINESTRING (-112.01334 33.64052,-112.0133 33.64052,-112.01278 33.64052,-112.01191 33.64053)",3768,,,,,,41,0.15,4,,0.120408397,2014,,,2014,671.3333333,,,,,
3632,242502,182602,,,2.325199798,5,,64,,secondary,4,a,,"LINESTRING (-112.01338 33.63988,-112.01338 33.6399)",3769,,,,,,41,0.15,4,,0.002114811,3357,,,3357,671.4,,,,,
3633,182603,242503,,,2.117809482,3,,64,,secondary,4,a,,"LINESTRING (-112.01357 33.6399,-112.01357 33.63988)",3770,,,,,,41,0.15,4,,0.001926186,2014,,,2014,671.3333333,,,,,
3634,123400,245901,,,62.10239093,3,,,,primary,3,a,,"LINESTRING (-111.99101 33.64074,-111.99168 33.64075)",3771,,,,,,41,0.15,4,,0.056483249,2014,,,2014,671.3333333,,,,,
3635,160001,248501,,,26.16459984,3,,72,,primary,3,a,,"LINESTRING (-111.97668 33.64049,-111.97639 33.64049)",3772,,,,,,41,0.15,4,,0.023797177,2014,,,2014,671.3333333,,,,,
3636,310900,160001,,,33.09191885,4,,72,,primary,3,a,,"LINESTRING (-111.97704 33.64049,-111.97668 33.64049)",3773,,,,,,41,0.15,4,,0.030097699,2685,,,2685,671.25,,,,,
3637,311000,249001,,,47.59715295,4,,72,,primary,3,a,,"LINESTRING (-111.98137 33.64052,-111.98086 33.64051)",3774,,,,,,41,0.15,4,,0.043290472,2685,,,2685,671.25,,,,,
3638,311100,123401,,,38.16070363,4,,,,primary,3,a,,"LINESTRING (-111.99027 33.64074,-111.99067 33.64074,-111.99069 33.64074)",3775,,,,,,41,0.15,4,,0.034707851,2685,,,2685,671.25,,,,,
3639,123402,122202,,,1.853807359,1,,,,primary,3,a,,"LINESTRING (-111.99089 33.64067,-111.99089 33.64065)",3776,,,,,,41,0.15,4,,0.001686071,671,,,671,671,,,,,
3640,122203,123403,,,1.853807359,1,,,,primary,3,a,,"LINESTRING (-111.99082 33.64065,-111.99082 33.64067)",3777,,,,,,41,0.15,4,,0.001686071,671,,,671,671,,,,,
3641,311202,48502,,,17.56069127,3,,56,,secondary,4,a,,"LINESTRING (-111.95991 33.64805,-111.95987 33.64819,-111.95986 33.64821)",3778,,,,,,41,0.15,4,,0.015971767,2014,,,2014,671.3333333,,,,,
3642,48503,311203,,,22.55291815,2,,56,,secondary,4,a,,"LINESTRING (-111.95998 33.64826,-111.95999 33.64822,-111.96004 33.64806)",3779,,,,,,41,0.15,4,,0.020512287,1343,,,1343,671.5,,,,,
3643,139000,311400,,,3.483358429,3,,72,,primary,3,a,,"LINESTRING (-112.06552 33.65385,-112.06552 33.65388)",3780,,,,,,40,0.15,4,,0.003247382,1713,,,1713,571,,,,,
3644,311401,139001,,,3.483358429,4,,72,,primary,3,a,,"LINESTRING (-112.06569 33.65388,-112.06569 33.65385)",3781,,,,,,40,0.15,4,,0.003247382,2284,,,2284,571,,,,,
3645,311402,311500,,,7.263430576,4,,72,,primary,3,a,,"LINESTRING (-112.0655 33.65402,-112.0655 33.65409)",3782,,,,,,40,0.15,4,,0.006771377,2284,,,2284,571,,,,,
3646,311501,311403,,,7.263430576,4,,72,,primary,3,a,,"LINESTRING (-112.06569 33.65409,-112.06569 33.65402)",3783,,,,,,40,0.15,4,,0.006771377,2284,,,2284,571,,,,,
3647,311302,139002,,,27.7400512,4,,72,,primary,3,a,,"LINESTRING (-112.0655 33.65338,-112.0655 33.65363)",3784,,,,,,40,0.15,4,,0.025860831,2284,,,2284,571,,,,,
3648,139003,311303,,,31.7400512,3,,72,,primary,3,a,,"LINESTRING (-112.06567 33.65365,-112.06567 33.65336)",3785,,,,,,40,0.15,4,,0.029589855,1713,,,1713,571,,,,,
3649,311502,185906,,,42.27361747,4,,72,,primary,3,a,,"LINESTRING (-112.06549 33.6543,-112.06549 33.65433,-112.06549 33.65466,-112.06549 33.65468)",3786,,,,,,40,0.15,4,,0.039409836,2284,,,2284,571,,,,,
3650,185907,311503,,,46.26708458,3,,72,,primary,3,a,,"LINESTRING (-112.06566 33.65471,-112.06566 33.65466,-112.06566 33.65433,-112.06566 33.65429)",3787,,,,,,40,0.15,4,,0.04313277,1713,,,1713,571,,,,,
3651,311600,191701,,,8.404084416,2,,72,,secondary,4,a,,"LINESTRING (-112.08295 33.67029,-112.08295 33.67021)",3788,,,,,,40,0.15,4,,0.007834759,1142,,,1142,571,,,,,
3652,191702,311601,,,8.404084416,2,,72,,secondary,4,a,,"LINESTRING (-112.08283 33.67021,-112.08283 33.67028)",3789,,,,,,40,0.15,4,,0.007834759,1142,,,1142,571,,,,,
3653,34102,311602,,,35.32976822,2,,72,,secondary,4,a,,"LINESTRING (-112.08293 33.67082,-112.08294 33.6705)",3790,,,,,,40,0.15,4,,0.032936391,1142,,,1142,571,,,,,
3654,311603,34103,,,31.32976822,3,,72,,secondary,4,a,,"LINESTRING (-112.08281 33.67052,-112.0828 33.6708)",3791,,,,,,40,0.15,4,,0.029207366,1713,,,1713,571,,,,,
3655,311700,34502,,,34.99005982,3,,64,,secondary,4,a,,"LINESTRING (-112.08297 33.67691,-112.08297 33.6766,-112.08297 33.67659)",3792,,,,,,40,0.15,4,,0.032619695,1713,,,1713,571,,,,,
3656,34503,311701,,,38.88794366,2,,64,,secondary,4,a,,"LINESTRING (-112.08283 33.67658,-112.08283 33.6766,-112.08283 33.67693)",3793,,,,,,40,0.15,4,,0.036253521,1142,,,1142,571,,,,,
3657,280401,124601,,,41.11130929,4,,,,secondary,4,a,,"LINESTRING (-112.10154 33.68384,-112.10164 33.68384,-112.10198 33.68384)",3794,,,,,,40,0.15,4,,0.038326267,2284,,,2284,571,,,,,
3658,69600,358000,,,13.32964024,2,,,,secondary,4,a,,"LINESTRING (-112.09141 33.6691,-112.09138 33.6691,-112.09126 33.66909)",3795,,,,,,40,0.15,4,,0.012426638,1142,,,1142,571,,,,,
3659,9034005,36600,,,376.2785352,2,,,,secondary,4,a,,"LINESTRING (-112.10839 33.66823,-112.10833 33.66823,-112.10767 33.66827,-112.10742 33.66827,-112.10688 33.66826,-112.10659 33.66826,-112.10582 33.66824,-112.10518 33.66825,-112.10464 33.66828,-112.10433 33.6683)",3797,,,,,,40,0.15,4,,0.350787945,1142,,,1142,571,,,,,
3660,36601,311800,,,325.2981192,2,,,,secondary,4,a,,"LINESTRING (-112.10408 33.66832,-112.10327 33.66839,-112.1023 33.6685,-112.10102 33.66867,-112.1006 33.66873)",3798,,,,,,40,0.15,4,,0.303261143,1142,,,1142,571,,,,,
3661,311800,311900,,,15.03232549,3,,,,secondary,4,a,,"LINESTRING (-112.1006 33.66873,-112.10044 33.66876)",3799,,,,,,40,0.15,4,,0.014013977,1713,,,1713,571,,,,,
3662,311900,200800,,,16.86128731,4,,,,secondary,4,a,,"LINESTRING (-112.10044 33.66876,-112.10026 33.66879)",3800,,,,,,40,0.15,4,,0.015719037,2284,,,2284,571,,,,,
3663,312001,69601,,,35.25799287,2,,,,secondary,4,a,,"LINESTRING (-112.09205 33.66913,-112.09197 33.66913,-112.09181 33.66912,-112.09166 33.66912)",3801,,,,,,40,0.15,4,,0.032869478,1142,,,1142,571,,,,,
3664,312300,312400,,,0.232202071,3,,,,primary,3,a,,"LINESTRING (-112.09978 33.66791,-112.09978 33.66791)",3802,,,,,,40,0.15,4,,0.000216472,1713,,,1713,571,,,,,
3665,312401,312301,,,4.225957099,2,,,,primary,3,a,,"LINESTRING (-112.09991 33.66793,-112.09991 33.66789)",3803,,,,,,40,0.15,4,,0.003939674,1142,,,1142,571,,,,,
3666,286802,168102,,,1.451790666,4,,,,primary,3,a,,"LINESTRING (-112.09969 33.65575,-112.09969 33.65576)",3804,,,,,,40,0.15,4,,0.001353441,2284,,,2284,571,,,,,
3667,168103,286803,,,9.451790666,2,,,,primary,3,a,,"LINESTRING (-112.09984 33.65579,-112.09984 33.65571)",3805,,,,,,40,0.15,4,,0.008811489,1142,,,1142,571,,,,,
3668,312402,352300,,,2.778621433,3,,,,primary,3,a,,"LINESTRING (-112.09978 33.66804,-112.09978 33.66807)",3806,,,,,,40,0.15,4,,0.002590387,1713,,,1713,571,,,,,
3669,352301,312403,,,2.778621433,3,,,,primary,3,a,,"LINESTRING (-112.09993 33.66807,-112.09993 33.66804)",3807,,,,,,40,0.15,4,,0.002590387,1713,,,1713,571,,,,,
3670,312100,40100,,,28.80525745,4,,,,primary,3,a,,"LINESTRING (-112.09974 33.66156,-112.09974 33.66182)",3808,,,,,,40,0.15,4,,0.026853876,2284,,,2284,571,,,,,
3671,40101,312101,,,36.9609787,2,,,,primary,3,a,,"LINESTRING (-112.09989 33.66185,-112.09989 33.66152)",3809,,,,,,40,0.15,4,,0.034457096,1142,,,1142,571,,,,,
3672,40102,312200,,,24.1847433,3,,,,primary,3,a,,"LINESTRING (-112.09975 33.66209,-112.09976 33.66231)",3810,,,,,,40,0.15,4,,0.022546373,1713,,,1713,571,,,,,
3673,312201,40103,,,23.99229803,3,,,,primary,3,a,,"LINESTRING (-112.09991 33.66231,-112.09991 33.66209)",3811,,,,,,40,0.15,4,,0.022366965,1713,,,1713,571,,,,,
3674,312501,312600,,,53.7815238,2,,64,,secondary,4,a,,"LINESTRING (-112.18615 33.63701,-112.18622 33.63749)",3812,,,,,,41,0.15,4,,0.04891527,1343,,,1343,671.5,,,,,
3675,312600,228201,,,46.16134427,2,,64,,secondary,4,a,,"LINESTRING (-112.18622 33.63749,-112.18625 33.63771,-112.18628 33.63791)",3813,,,,,,41,0.15,4,,0.041984578,1343,,,1343,671.5,,,,,
3676,105002,105100,,,2.121424897,2,,64,,secondary,4,a,,"LINESTRING (-112.18639 33.64221,-112.18639 33.64223)",3814,,,,,,41,0.15,4,,0.001929474,1343,,,1343,671.5,,,,,
3677,105101,105003,,,2.121424897,3,,64,,secondary,4,a,,"LINESTRING (-112.18652 33.64223,-112.18652 33.64221)",3815,,,,,,41,0.15,4,,0.001929474,2014,,,2014,671.3333333,,,,,
3678,105102,312700,,,5.525799639,3,,64,,secondary,4,a,,"LINESTRING (-112.18637 33.64235,-112.18637 33.6424)",3816,,,,,,41,0.15,4,,0.005025815,2014,,,2014,671.3333333,,,,,
3679,312701,105103,,,5.525799639,3,,64,,secondary,4,a,,"LINESTRING (-112.18652 33.6424,-112.18652 33.64235)",3817,,,,,,41,0.15,4,,0.005025815,2014,,,2014,671.3333333,,,,,
3680,312702,10002,,,7.477217141,3,,64,,secondary,4,a,,"LINESTRING (-112.18637 33.64253,-112.18637 33.6426)",3818,,,,,,41,0.15,4,,0.006800664,2014,,,2014,671.3333333,,,,,
3681,10003,312703,,,11.42509409,2,,64,,secondary,4,a,,"LINESTRING (-112.1865 33.64262,-112.1865 33.64262,-112.1865 33.64252)",3819,,,,,,41,0.15,4,,0.01039133,1343,,,1343,671.5,,,,,
3682,65902,327500,,,85.89839429,7,,104,,motorway,1,f,,"LINESTRING (-112.11406 33.6623,-112.11413 33.66153)",3820,,,,,,70,0.15,4,,0.045759599,12187,,,12187,1741,,,,,
3683,312801,78201,,,94.25629606,5,,104,,motorway,1,f,,"LINESTRING (-112.11455 33.656,-112.11462 33.65515)",3821,,,,,,70,0.15,4,,0.050212002,8705,,,8705,1741,,,,,
3684,200301,1201,,,81.43042733,6,,104,,motorway,1,f,,"LINESTRING (-112.11418 33.66104,-112.11423 33.6603)",3822,,,,,,70,0.15,4,,0.043379434,10446,,,10446,1741,,,,,
3685,312900,312801,,,121.0250954,5,,104,,motorway,1,f,,"LINESTRING (-112.11448 33.65709,-112.11452 33.65644,-112.11455 33.656)",3823,,,,,,70,0.15,4,,0.064472216,8705,,,8705,1741,,,,,
3686,106501,290901,,,12.73878106,3,,,,secondary,4,a,,"LINESTRING (-112.11718 33.66665,-112.11718 33.66677)",3824,,,,,,40,0.15,4,,0.011875806,1713,,,1713,571,,,,,
3687,313101,106501,,,37.19016815,3,,,,secondary,4,a,,"LINESTRING (-112.11717 33.66631,-112.11718 33.66665)",3825,,,,,,40,0.15,4,,0.03467076,1713,,,1713,571,,,,,
3688,99001,313201,,,130.434748,3,,,,primary,3,a,,"LINESTRING (-112.10825 33.63993,-112.10775 33.63994,-112.10771 33.63994,-112.10684 33.63996)",3826,,,,,,40,0.15,4,,0.121598584,1713,,,1713,571,,,,,
