node_id,x_coord,y_coord,meso_link_id,lane_no,activity_type,is_boundary
950,-112.0426,33.4615,17,3,,0
951,-112.04251,33.46155,17,1,,0
952,-112.04252,33.46152,17,2,,0
953,-112.04253,33.46149,17,3,,0
954,-112.04244,33.46154,17,1,,0
955,-112.04245,33.4615,17,2,,0
956,-112.04246,33.46147,17,3,,0
957,-112.04233,33.46152,17,1,,0
958,-112.04234,33.46148,17,2,,0
959,-112.04235,33.46145,17,3,,0
960,-112.04418,33.4618,17,1,,0
961,-112.04418,33.46177,17,2,,0
962,-112.04418,33.46173,17,3,,0
963,-112.0439,33.46178,17,1,,0
964,-112.0439,33.46175,17,2,,0
965,-112.04391,33.46172,17,3,,0
966,-112.04374,33.46176,17,1,,0
967,-112.04374,33.46173,17,2,,0
968,-112.04375,33.4617,17,3,,0
969,-112.04354,33.46174,17,1,,0
970,-112.04355,33.46171,17,2,,0
971,-112.04356,33.46168,17,3,,0
973,-112.03389,33.46253,18,1,,0
974,-112.03397,33.46254,18,1,,0
975,-112.03404,33.46255,18,1,,0
976,-112.03411,33.46256,18,1,,0
977,-112.03419,33.46256,18,1,,0
978,-112.03426,33.46257,18,1,,0
979,-112.03434,33.46258,18,1,,0
980,-112.03441,33.46259,18,1,,0
983,-112.03457,33.46261,18,1,,0
984,-112.03465,33.46262,18,1,,0
985,-112.03472,33.46263,18,1,,0
986,-112.03479,33.46264,18,1,,0
987,-112.03487,33.46265,18,1,,0
988,-112.03494,33.46266,18,1,,0
989,-112.03502,33.46267,18,1,,0
990,-112.03509,33.46269,18,1,,0
991,-112.03516,33.4627,18,1,,0
992,-112.03524,33.46271,18,1,,0
995,-112.03541,33.46273,18,1,,0
996,-112.03548,33.46273,18,1,,0
997,-112.03556,33.46274,18,1,,0
998,-112.03563,33.46274,18,1,,0
999,-112.03571,33.46275,18,1,,0
1000,-112.03578,33.46276,18,1,,0
1003,-112.03593,33.46276,18,1,,0
1004,-112.036,33.46275,18,1,,0
1005,-112.03608,33.46274,18,1,,0
1008,-112.03623,33.46272,18,1,,0
1009,-112.0363,33.46271,18,1,,0
1012,-112.03647,33.46267,18,1,,0
1013,-112.03654,33.46265,18,1,,0
1016,-112.03669,33.46261,18,1,,0
1017,-112.03676,33.46258,18,1,,0
1018,-112.03683,33.46256,18,1,,0
1019,-112.03687,33.46254,18,1,,0
1020,-112.0345,33.4626,18,1,,0
1021,-112.03533,33.46272,18,1,,0
1022,-112.03585,33.46276,18,1,,0
1023,-112.03615,33.46274,18,1,,0
1024,-112.0364,33.46269,18,1,,0
1025,-112.03662,33.46263,18,1,,0
1027,-112.03838,33.46474,19,1,,0
1028,-112.03839,33.46468,19,1,,0
1029,-112.03841,33.46459,19,1,,0
1030,-112.0382,33.46553,20,1,motorway,0
1032,-112.03822,33.46547,20,1,,0
1033,-112.03826,33.46548,20,2,,0
1034,-112.03824,33.46541,20,1,,0
1035,-112.03827,33.46542,20,2,,0
1036,-112.03826,33.46535,20,1,,0
1037,-112.03829,33.46536,20,2,,0
1038,-112.03828,33.46529,20,1,,0
1039,-112.03831,33.4653,20,2,,0
1044,-112.0383,33.4652,20,1,,0
1045,-112.03834,33.4652,20,2,,0
1046,-112.0383,33.46522,20,1,,0
1047,-112.03833,33.46523,20,2,,0
1048,-112.04778,33.46261,21,1,motorway,1
1049,-112.04778,33.46264,21,2,,0
1054,-112.04788,33.46261,21,1,,0
1055,-112.04788,33.46264,21,2,,0
1060,-112.04799,33.46261,21,1,,0
1061,-112.04799,33.46264,21,2,,0
1062,-112.04807,33.46261,21,1,,0
1063,-112.04807,33.46264,21,2,,0
1064,-112.04814,33.46261,21,1,,0
1065,-112.04814,33.46264,21,2,,0
1066,-112.04822,33.46261,21,1,,0
1067,-112.04822,33.46264,21,2,,0
1068,-112.04829,33.46261,21,1,,0
1069,-112.04829,33.46264,21,2,,0
1070,-112.0484,33.46261,21,1,,0
1071,-112.0484,33.46264,21,2,,0
1072,-112.0478,33.46261,21,1,,0
1073,-112.0478,33.46264,21,2,,0
1074,-112.04792,33.46261,21,1,,0
1075,-112.04792,33.46264,21,2,,0
1086,-112.06542,33.46204,22,1,,0
1087,-112.06539,33.46202,22,2,,0
1096,-112.0653,33.46215,22,1,,0
1097,-112.06527,33.46213,22,2,,0
1098,-112.06554,33.46194,22,1,,0
1099,-112.06552,33.46191,22,2,,0
1100,-112.06547,33.462,22,1,,0
1101,-112.06544,33.46197,22,2,,0
1102,-112.06538,33.46207,22,1,,0
1103,-112.06536,33.46204,22,2,,0
1104,-112.06534,33.4621,22,1,,0
1105,-112.06532,33.46208,22,2,,0
1108,-112.06376,33.46268,23,1,,0
1109,-112.06375,33.46271,23,2,,0
1110,-112.06383,33.46268,23,1,,0
1111,-112.06383,33.46271,23,2,,0
1140,-112.06449,33.46263,23,1,,0
1141,-112.0645,33.46266,23,2,,0
1154,-112.06475,33.46251,23,1,,0
1155,-112.06477,33.46254,23,2,,0
1156,-112.06388,33.46268,23,1,,0
1157,-112.06388,33.46271,23,2,,0
1158,-112.06397,33.46269,23,1,,0
1159,-112.06397,33.46272,23,2,,0
1160,-112.06406,33.46269,23,1,,0
1161,-112.06406,33.46272,23,2,,0
1162,-112.06416,33.46269,23,1,,0
1163,-112.06416,33.46272,23,2,,0
1164,-112.06425,33.46269,23,1,,0
1165,-112.06425,33.46272,23,2,,0
1166,-112.06433,33.46267,23,1,,0
1167,-112.06434,33.4627,23,2,,0
1168,-112.06442,33.46265,23,1,,0
1169,-112.06443,33.46268,23,2,,0
1170,-112.06453,33.46262,23,1,,0
1171,-112.06454,33.46265,23,2,,0
1172,-112.06461,33.46258,23,1,,0
1173,-112.06463,33.46261,23,2,,0
1174,-112.06468,33.46255,23,1,,0
1175,-112.0647,33.46258,23,2,,0
1176,-112.03036,33.46287,24,1,motorway,1
1177,-112.03038,33.46281,24,1,,0
1198,-112.03088,33.46245,24,1,,0
1200,-112.03039,33.46277,24,1,,0
1201,-112.03039,33.46269,24,1,,0
1202,-112.0304,33.46265,24,1,,0
1203,-112.03043,33.4626,24,1,,0
1204,-112.03046,33.46256,24,1,,0
1205,-112.03052,33.4625,24,1,,0
1206,-112.03056,33.46248,24,1,,0
1207,-112.03063,33.46245,24,1,,0
1208,-112.0307,33.46244,24,1,,0
1209,-112.03081,33.46244,24,1,,0
1211,-112.03637,33.4617,25,1,,0
1212,-112.03629,33.46171,25,1,,0
1213,-112.03622,33.46171,25,1,,0
1214,-112.03614,33.46172,25,1,,0
1215,-112.03607,33.46172,25,1,,0
1216,-112.03599,33.46173,25,1,,0
1217,-112.03592,33.46173,25,1,,0
1218,-112.03584,33.46174,25,1,,0
1221,-112.03572,33.46175,25,1,,0
1222,-112.03564,33.46175,25,1,,0
1223,-112.03557,33.46176,25,1,,0
1226,-112.03544,33.46177,25,1,,0
1227,-112.03537,33.46177,25,1,,0
1228,-112.03529,33.46178,25,1,,0
1231,-112.03518,33.46178,25,1,,0
1232,-112.0351,33.46179,25,1,,0
1233,-112.03503,33.46179,25,1,,0
1234,-112.03495,33.46179,25,1,,0
1237,-112.03478,33.46179,25,1,,0
1238,-112.03471,33.46179,25,1,,0
1239,-112.03463,33.46179,25,1,,0
1240,-112.03456,33.46179,25,1,,0
1241,-112.03448,33.46179,25,1,,0
1242,-112.03441,33.46179,25,1,,0
1245,-112.03423,33.46179,25,1,,0
1246,-112.03416,33.46179,25,1,,0
1249,-112.03398,33.46178,25,1,,0
1250,-112.03391,33.46177,25,1,,0
1253,-112.03376,33.46175,25,1,,0
1254,-112.03368,33.46174,25,1,,0
1257,-112.03354,33.46171,25,1,,0
1258,-112.03347,33.4617,25,1,,0
1261,-112.0333,33.46166,25,1,,0
1262,-112.03322,33.46165,25,1,,0
1263,-112.03315,33.46163,25,1,,0
1264,-112.03308,33.46162,25,1,,0
1265,-112.033,33.46161,25,1,,0
1268,-112.03284,33.46158,25,1,,0
1269,-112.03277,33.46156,25,1,,0
1270,-112.03269,33.46154,25,1,,0
1271,-112.03262,33.46153,25,1,,0
1272,-112.03255,33.46151,25,1,,0
1273,-112.03247,33.4615,25,1,,0
1274,-112.0324,33.46148,25,1,,0
1277,-112.03223,33.46146,25,1,,0
1278,-112.03216,33.46145,25,1,,0
1281,-112.03201,33.46144,25,1,,0
1282,-112.03193,33.46143,25,1,,0
1283,-112.03189,33.46143,25,1,,0
1284,-112.03579,33.46174,25,1,,0
1285,-112.03552,33.46176,25,1,,0
1286,-112.03525,33.46178,25,1,,0
1287,-112.03486,33.46179,25,1,,0
1288,-112.03431,33.46179,25,1,,0
1289,-112.03406,33.46178,25,1,,0
1290,-112.03383,33.46176,25,1,,0
1291,-112.03362,33.46173,25,1,,0
1292,-112.03337,33.46168,25,1,,0
1293,-112.03291,33.46159,25,1,,0
1294,-112.03231,33.46147,25,1,,0
1295,-112.03209,33.46144,25,1,,0
1296,-112.03134,33.46151,26,1,motorway,0
1298,-112.03126,33.46152,26,1,,0
1299,-112.03126,33.46149,26,2,,0
1300,-112.03119,33.46153,26,1,,0
1301,-112.03118,33.4615,26,2,,0
1302,-112.03111,33.46154,26,1,,0
1303,-112.03111,33.46151,26,2,,0
1304,-112.03104,33.46155,26,1,,0
1305,-112.03103,33.46152,26,2,,0
1306,-112.03096,33.46156,26,1,,0
1307,-112.03096,33.46153,26,2,,0
1340,-112.03037,33.46144,26,1,,0
1341,-112.0304,33.46142,26,2,,0
1342,-112.03092,33.46157,26,1,,0
1343,-112.03091,33.46154,26,2,,0
1344,-112.03082,33.46159,26,1,,0
1345,-112.03081,33.46156,26,2,,0
1346,-112.03075,33.4616,26,1,,0
1347,-112.03075,33.46157,26,2,,0
1348,-112.03066,33.4616,26,1,,0
1349,-112.03066,33.46157,26,2,,0
1350,-112.03058,33.46159,26,1,,0
1351,-112.0306,33.46156,26,2,,0
1352,-112.0305,33.46155,26,1,,0
1353,-112.03051,33.46152,26,2,,0
1354,-112.03045,33.46153,26,1,,0
1355,-112.03048,33.4615,26,2,,0
1356,-112.03039,33.46147,26,1,,0
1357,-112.03042,33.46145,26,2,,0
1359,-112.03744,33.46232,27,1,,0
1360,-112.03746,33.46238,27,1,,0
1361,-112.03747,33.46245,27,1,,0
1362,-112.03749,33.46251,27,1,,0
1363,-112.0375,33.46257,27,1,,0
1364,-112.03752,33.46263,27,1,,0
1367,-112.03754,33.46274,27,1,,0
1368,-112.03755,33.4628,27,1,,0
1369,-112.03756,33.46287,27,1,,0
1370,-112.03757,33.46293,27,1,,0
1371,-112.03758,33.46299,27,1,,0
1374,-112.03759,33.4631,27,1,,0
1375,-112.03759,33.46316,27,1,,0
1376,-112.03759,33.46323,27,1,,0
1379,-112.03759,33.46336,27,1,,0
1380,-112.03758,33.46343,27,1,,0
1381,-112.03757,33.46349,27,1,,0
1384,-112.03755,33.46364,27,1,,0
1385,-112.03754,33.4637,27,1,,0
1386,-112.03754,33.46376,27,1,,0
1389,-112.03753,33.46386,27,1,,0
1390,-112.03752,33.46392,27,1,,0
1391,-112.03752,33.46398,27,1,,0
1392,-112.03751,33.46405,27,1,,0
1393,-112.03751,33.46411,27,1,,0
1396,-112.03751,33.46425,27,1,,0
1397,-112.03751,33.46432,27,1,,0
1398,-112.03751,33.46438,27,1,,0
1399,-112.03751,33.46444,27,1,,0
1400,-112.03751,33.46451,27,1,,0
1403,-112.03753,33.4646,27,1,,0
1404,-112.03754,33.46466,27,1,,0
1405,-112.03755,33.46473,27,1,,0
1406,-112.03756,33.46479,27,1,,0
1407,-112.03757,33.46485,27,1,,0
1408,-112.03757,33.46492,27,1,,0
1409,-112.03758,33.46498,27,1,,0
1410,-112.03759,33.46504,27,1,,0
1411,-112.0376,33.4651,27,1,,0
1412,-112.03761,33.46517,27,1,,0
1413,-112.03753,33.46268,27,1,,0
1414,-112.03758,33.46304,27,1,,0
1415,-112.03759,33.4633,27,1,,0
1416,-112.03756,33.46358,27,1,,0
1417,-112.03753,33.46379,27,1,,0
1418,-112.0375,33.46419,27,1,,0
1419,-112.03752,33.46454,27,1,,0
1421,-112.0376,33.46518,28,2,,0
1422,-112.03767,33.46522,28,1,,0
1423,-112.03763,33.46523,28,2,,0
1428,-112.03775,33.46536,28,1,,0
1429,-112.03771,33.46537,28,2,,0
1434,-112.03782,33.46549,28,1,,0
1435,-112.03778,33.46551,28,2,,0
1440,-112.03788,33.46559,28,1,,0
1441,-112.03785,33.46561,28,2,,0
1446,-112.03793,33.46565,28,1,,0
1447,-112.0379,33.46567,28,2,,0
1448,-112.03772,33.4653,28,1,,0
1449,-112.03768,33.46532,28,2,,0
1450,-112.03778,33.46544,28,1,,0
1451,-112.03775,33.46545,28,2,,0
1452,-112.03785,33.46554,28,1,,0
1453,-112.03781,33.46555,28,2,,0
1454,-112.03791,33.46563,28,1,,0
1455,-112.03788,33.46565,28,2,,0
1456,-112.03833,33.46579,29,1,motorway,1
1457,-112.03831,33.46576,29,2,,0
1458,-112.03828,33.46581,29,1,,0
1459,-112.03826,33.46578,29,2,,0
1461,-112.03876,33.47015,30,1,,0
1462,-112.03877,33.47009,30,1,,0
1463,-112.03877,33.47003,30,1,,0
1464,-112.03878,33.46996,30,1,,0
1465,-112.03879,33.4699,30,1,,0
1466,-112.03879,33.46984,30,1,,0
1467,-112.0388,33.46977,30,1,,0
1468,-112.0388,33.46971,30,1,,0
1469,-112.03881,33.46965,30,1,,0
1470,-112.03881,33.46959,30,1,,0
1473,-112.03881,33.46947,30,1,,0
1474,-112.03881,33.46941,30,1,,0
1475,-112.03881,33.46934,30,1,,0
1476,-112.03881,33.46928,30,1,,0
1477,-112.03881,33.46922,30,1,,0
1478,-112.0388,33.46915,30,1,,0
1479,-112.0388,33.46909,30,1,,0
1480,-112.0388,33.46903,30,1,,0
1483,-112.0388,33.46893,30,1,,0
1484,-112.0388,33.46887,30,1,,0
1485,-112.0388,33.46881,30,1,,0
1486,-112.03879,33.46874,30,1,,0
1487,-112.03879,33.46868,30,1,,0
1488,-112.03879,33.46862,30,1,,0
1491,-112.03879,33.46851,30,1,,0
1492,-112.03878,33.46844,30,1,,0
1493,-112.03878,33.46838,30,1,,0
1494,-112.03877,33.46832,30,1,,0
1495,-112.03877,33.46825,30,1,,0
1496,-112.03877,33.46819,30,1,,0
1497,-112.03876,33.46813,30,1,,0
1498,-112.03876,33.46807,30,1,,0
1499,-112.03882,33.46953,30,1,,0
1500,-112.0388,33.469,30,1,,0
1501,-112.03879,33.46857,30,1,,0
1502,-112.03865,33.46689,31,1,motorway,0
1504,-112.03865,33.46683,31,1,,0
1505,-112.03869,33.46683,31,2,,0
1506,-112.03866,33.46677,31,1,,0
1507,-112.03869,33.46677,31,2,,0
1512,-112.03865,33.46663,31,1,,0
1513,-112.03868,33.46662,31,2,,0
1514,-112.03863,33.46657,31,1,,0
1515,-112.03867,33.46656,31,2,,0
1516,-112.03862,33.4665,31,1,,0
1517,-112.03865,33.4665,31,2,,0
1518,-112.0386,33.46644,31,1,,0
1519,-112.03864,33.46644,31,2,,0
1524,-112.03858,33.46633,31,1,,0
1525,-112.03862,33.46633,31,2,,0
1530,-112.03856,33.46621,31,1,,0
1531,-112.0386,33.46621,31,2,,0
1552,-112.0387,33.46594,31,1,,0
1553,-112.03872,33.46597,31,2,,0
1554,-112.03866,33.46669,31,1,,0
1555,-112.0387,33.46669,31,2,,0
1556,-112.03859,33.4664,31,1,,0
1557,-112.03863,33.46639,31,2,,0
1558,-112.03857,33.46628,31,1,,0
1559,-112.03861,33.46627,31,2,,0
1560,-112.03856,33.46618,31,1,,0
1561,-112.0386,33.46618,31,2,,0
1562,-112.03857,33.4661,31,1,,0
1563,-112.0386,33.46611,31,2,,0
1564,-112.03859,33.46605,31,1,,0
1565,-112.03862,33.46606,31,2,,0
1566,-112.03861,33.46602,31,1,,0
1567,-112.03864,33.46604,31,2,,0
1568,-112.03865,33.46597,31,1,,0
1569,-112.03868,33.46599,31,2,,0
1570,-112.03789,33.46585,32,1,motorway,1
1571,-112.03791,33.46588,32,2,,0
1572,-112.0379,33.46584,32,1,,0
1573,-112.03792,33.46587,32,2,,0
1574,-112.03903,33.46572,33,1,motorway,1
1591,-112.03864,33.46523,33,1,,0
1592,-112.03864,33.46517,33,1,,0
1595,-112.03863,33.46507,33,1,,0
1596,-112.03862,33.46501,33,1,,0
1598,-112.03897,33.46571,33,1,,0
1599,-112.03888,33.46567,33,1,,0
1600,-112.0388,33.46563,33,1,,0
1601,-112.03874,33.46558,33,1,,0
1602,-112.0387,33.46552,33,1,,0
1603,-112.03866,33.46545,33,1,,0
1604,-112.03865,33.46538,33,1,,0
1605,-112.03864,33.46529,33,1,,0
1606,-112.03864,33.46513,33,1,,0
1608,-112.04718,33.46186,34,1,,0
1609,-112.0471,33.46187,34,1,,0
1610,-112.04703,33.46188,34,1,,0
1611,-112.04695,33.46188,34,1,,0
1612,-112.04688,33.46189,34,1,,0
1613,-112.0468,33.4619,34,1,,0
1616,-112.04664,33.46191,34,1,,0
1617,-112.04657,33.46191,34,1,,0
1618,-112.04649,33.46191,34,1,,0
1619,-112.04642,33.46191,34,1,,0
1620,-112.04634,33.46191,34,1,,0
1621,-112.04627,33.46192,34,1,,0
1622,-112.04619,33.46192,34,1,,0
1623,-112.04612,33.46192,34,1,,0
1624,-112.04604,33.46192,34,1,,0
1625,-112.04597,33.46192,34,1,,0
1626,-112.04589,33.46193,34,1,,0
1627,-112.04582,33.46193,34,1,,0
1630,-112.04567,33.46193,34,1,,0
1631,-112.04559,33.46194,34,1,,0
1632,-112.04552,33.46194,34,1,,0
1633,-112.04544,33.46194,34,1,,0
1634,-112.04537,33.46194,34,1,,0
1635,-112.04529,33.46195,34,1,,0
1636,-112.04522,33.46195,34,1,,0
1637,-112.04514,33.46195,34,1,,0
1638,-112.04507,33.46195,34,1,,0
1639,-112.04499,33.46196,34,1,,0
1640,-112.04492,33.46196,34,1,,0
1641,-112.04484,33.46196,34,1,,0
1644,-112.04471,33.46196,34,1,,0
1645,-112.04464,33.46197,34,1,,0
1646,-112.04456,33.46197,34,1,,0
1647,-112.04449,33.46197,34,1,,0
1648,-112.04441,33.46197,34,1,,0
1649,-112.04434,33.46197,34,1,,0
1650,-112.04426,33.46197,34,1,,0
1651,-112.04419,33.46197,34,1,,0
1652,-112.04411,33.46198,34,1,,0
1655,-112.04395,33.46198,34,1,,0
1656,-112.04388,33.46197,34,1,,0
1657,-112.0438,33.46197,34,1,,0
1658,-112.04373,33.46197,34,1,,0
1659,-112.04365,33.46197,34,1,,0
1660,-112.04358,33.46197,34,1,,0
1661,-112.0435,33.46196,34,1,,0
1662,-112.04343,33.46196,34,1,,0
1665,-112.04331,33.46196,34,1,,0
1666,-112.04323,33.46196,34,1,,0
1667,-112.04316,33.46196,34,1,,0
1668,-112.04308,33.46196,34,1,,0
1669,-112.043,33.46196,34,1,,0
1670,-112.04672,33.4619,34,1,,0
1671,-112.04575,33.46193,34,1,,0
1672,-112.04479,33.46196,34,1,,0
1673,-112.04403,33.46198,34,1,,0
1674,-112.04339,33.46196,34,1,,0
1676,-112.02862,33.46215,35,1,,0
1677,-112.0287,33.46214,35,1,,0
1678,-112.02877,33.46214,35,1,,0
1679,-112.02885,33.46213,35,1,,0
1680,-112.02892,33.46212,35,1,,0
1681,-112.029,33.46212,35,1,,0
1684,-112.02912,33.46211,35,1,,0
1685,-112.0292,33.46211,35,1,,0
1686,-112.02927,33.46211,35,1,,0
1687,-112.02935,33.46211,35,1,,0
1688,-112.02942,33.46211,35,1,,0
1689,-112.0295,33.46211,35,1,,0
1690,-112.02959,33.46211,35,1,,0
1691,-112.02905,33.46211,35,1,,0
1693,-112.03823,33.46468,36,1,,0
1694,-112.03823,33.46462,36,1,,0
1695,-112.03822,33.46456,36,1,,0
1696,-112.03822,33.46449,36,1,,0
1697,-112.03821,33.46443,36,1,,0
1698,-112.03821,33.46437,36,1,,0
1699,-112.0382,33.4643,36,1,,0
1702,-112.0382,33.4642,36,1,,0
1703,-112.03819,33.46414,36,1,,0
1704,-112.03819,33.46408,36,1,,0
1705,-112.03818,33.46401,36,1,,0
1706,-112.03818,33.46395,36,1,,0
1707,-112.03817,33.46389,36,1,,0
1708,-112.03817,33.46382,36,1,,0
1711,-112.03815,33.46372,36,1,,0
1712,-112.03814,33.46366,36,1,,0
1713,-112.03812,33.4636,36,1,,0
1714,-112.03811,33.46353,36,1,,0
1715,-112.03809,33.46347,36,1,,0
1716,-112.03808,33.46341,36,1,,0
1719,-112.03804,33.46329,36,1,,0
1720,-112.03802,33.46323,36,1,,0
1721,-112.038,33.46317,36,1,,0
1722,-112.03798,33.4631,36,1,,0
1723,-112.03796,33.46304,36,1,,0
1724,-112.03794,33.46298,36,1,,0
1725,-112.03792,33.46292,36,1,,0
1728,-112.03787,33.46282,36,1,,0
1729,-112.03784,33.46276,36,1,,0
1730,-112.03781,33.4627,36,1,,0
1731,-112.03778,33.46265,36,1,,0
1732,-112.03775,33.46259,36,1,,0
1733,-112.03772,33.46253,36,1,,0
1734,-112.03769,33.46247,36,1,,0
1735,-112.03766,33.46242,36,1,,0
1736,-112.03762,33.46236,36,1,,0
1737,-112.03759,33.4623,36,1,,0
1738,-112.03756,33.46224,36,1,,0
1739,-112.03753,33.46219,36,1,,0
1740,-112.0375,33.46213,36,1,,0
1741,-112.03747,33.46207,36,1,,0
1742,-112.03744,33.46201,36,1,,0
1743,-112.03741,33.46196,36,1,,0
1744,-112.03738,33.4619,36,1,,0
1745,-112.03734,33.46184,36,1,,0
1746,-112.03731,33.46178,36,1,,0
1747,-112.03728,33.46173,36,1,,0
1750,-112.03723,33.46163,36,1,,0
1751,-112.0372,33.46157,36,1,,0
1752,-112.03717,33.46151,36,1,,0
1753,-112.03714,33.46145,36,1,,0
1754,-112.03711,33.4614,36,1,,0
1755,-112.03708,33.46134,36,1,,0
1758,-112.03702,33.4612,36,1,,0
1759,-112.037,33.46113,36,1,,0
1760,-112.03698,33.46107,36,1,,0
1761,-112.03696,33.46101,36,1,,0
1762,-112.03694,33.46095,36,1,,0
1763,-112.03692,33.46089,36,1,,0
1764,-112.0369,33.46083,36,1,,0
1767,-112.03688,33.46073,36,1,,0
1768,-112.03686,33.46067,36,1,,0
1769,-112.03684,33.46061,36,1,,0
1772,-112.03682,33.4605,36,1,,0
1773,-112.0368,33.46044,36,1,,0
1776,-112.03678,33.4603,36,1,,0
1777,-112.03677,33.46024,36,1,,0
1778,-112.03676,33.46018,36,1,,0
1779,-112.03676,33.46012,36,1,,0
1780,-112.03675,33.46005,36,1,,0
1783,-112.03674,33.45992,36,1,,0
1784,-112.03674,33.45986,36,1,,0
1785,-112.03674,33.45979,36,1,,0
1786,-112.03674,33.45973,36,1,,0
1789,-112.03674,33.45961,36,1,,0
1790,-112.03674,33.45955,36,1,,0
1791,-112.03675,33.45948,36,1,,0
1792,-112.03675,33.45942,36,1,,0
1793,-112.03675,33.45936,36,1,,0
1794,-112.03676,33.45929,36,1,,0
1795,-112.03676,33.45923,36,1,,0
1796,-112.03677,33.45917,36,1,,0
1797,-112.03677,33.45911,36,1,,0
1798,-112.03677,33.45904,36,1,,0
1799,-112.03678,33.45898,36,1,,0
1800,-112.03678,33.45892,36,1,,0
1801,-112.03679,33.45885,36,1,,0
1802,-112.03679,33.45879,36,1,,0
1803,-112.03679,33.45873,36,1,,0
1804,-112.0368,33.45866,36,1,,0
1805,-112.0368,33.4586,36,1,,0
1806,-112.0368,33.45854,36,1,,0
1807,-112.03681,33.45848,36,1,,0
1808,-112.03681,33.45841,36,1,,0
1809,-112.03682,33.45835,36,1,,0
1810,-112.03682,33.45829,36,1,,0
1811,-112.03682,33.45822,36,1,,0
1812,-112.03683,33.45816,36,1,,0
1813,-112.03683,33.4581,36,1,,0
1814,-112.03684,33.45803,36,1,,0
1817,-112.03684,33.45788,36,1,,0
1818,-112.03684,33.45782,36,1,,0
1819,-112.03684,33.45775,36,1,,0
1820,-112.03683,33.45769,36,1,,0
1821,-112.03683,33.45763,36,1,,0
1822,-112.03683,33.45756,36,1,,0
1823,-112.03683,33.4575,36,1,,0
1824,-112.03683,33.45744,36,1,,0
1825,-112.03682,33.45737,36,1,,0
1826,-112.03682,33.45731,36,1,,0
1827,-112.03682,33.45725,36,1,,0
1828,-112.03682,33.45718,36,1,,0
1829,-112.03682,33.45712,36,1,,0
1830,-112.03682,33.45706,36,1,,0
1831,-112.03681,33.457,36,1,,0
1832,-112.03681,33.45693,36,1,,0
1833,-112.03681,33.45687,36,1,,0
1834,-112.03681,33.45681,36,1,,0
1835,-112.03681,33.45674,36,1,,0
1836,-112.0368,33.45668,36,1,,0
1837,-112.0368,33.45662,36,1,,0
1838,-112.0368,33.45655,36,1,,0
1839,-112.0368,33.45649,36,1,,0
1840,-112.0368,33.45643,36,1,,0
1841,-112.0368,33.45636,36,1,,0
1842,-112.03679,33.4563,36,1,,0
1843,-112.03679,33.45624,36,1,,0
1844,-112.03679,33.45617,36,1,,0
1845,-112.03679,33.45611,36,1,,0
1846,-112.03679,33.45605,36,1,,0
1847,-112.03678,33.45599,36,1,,0
1848,-112.03678,33.45592,36,1,,0
1849,-112.03678,33.45586,36,1,,0
1850,-112.03678,33.4558,36,1,,0
1851,-112.03678,33.45573,36,1,,0
1854,-112.03677,33.45562,36,1,,0
1855,-112.03677,33.45556,36,1,,0
1856,-112.03677,33.4555,36,1,,0
1857,-112.03677,33.45543,36,1,,0
1858,-112.03677,33.45537,36,1,,0
1861,-112.03677,33.45523,36,1,,0
1862,-112.03677,33.45517,36,1,,0
1863,-112.03677,33.45511,36,1,,0
1864,-112.03677,33.45504,36,1,,0
1865,-112.03677,33.45501,36,1,,0
1866,-112.0382,33.46427,36,1,,0
1867,-112.03817,33.46378,36,1,,0
1868,-112.03806,33.46335,36,1,,0
1869,-112.0379,33.46288,36,1,,0
1870,-112.03726,33.46169,36,1,,0
1871,-112.03704,33.46126,36,1,,0
1872,-112.03689,33.46079,36,1,,0
1873,-112.03683,33.46056,36,1,,0
1874,-112.03679,33.46037,36,1,,0
1875,-112.03674,33.45998,36,1,,0
1876,-112.03674,33.45967,36,1,,0
1877,-112.03684,33.45794,36,1,,0
1878,-112.03678,33.45568,36,1,,0
1879,-112.03676,33.45529,36,1,,0
1880,-112.03719,33.44154,37,1,motorway,0
1881,-112.03715,33.44154,37,2,,0
1882,-112.03712,33.44154,37,3,,0
1883,-112.03708,33.44154,37,4,,0
1884,-112.03704,33.44154,37,5,,0
1885,-112.03719,33.4416,37,1,,0
1886,-112.03716,33.4416,37,2,,0
1887,-112.03712,33.4416,37,3,,0
1888,-112.03708,33.4416,37,4,,0
1889,-112.03704,33.4416,37,5,,0
1890,-112.03719,33.44166,37,1,,0
1891,-112.03716,33.44166,37,2,,0
1892,-112.03712,33.44166,37,3,,0
1893,-112.03708,33.44167,37,4,,0
1894,-112.03704,33.44167,37,5,,0
1895,-112.03719,33.44173,37,1,,0
1896,-112.03716,33.44173,37,2,,0
1897,-112.03712,33.44173,37,3,,0
1898,-112.03708,33.44173,37,4,,0
1899,-112.03704,33.44173,37,5,,0
1900,-112.03719,33.44179,37,1,,0
1901,-112.03716,33.44179,37,2,,0
1902,-112.03712,33.44179,37,3,,0
1903,-112.03708,33.44179,37,4,,0
1904,-112.03704,33.44179,37,5,,0
1905,-112.03719,33.44185,37,1,,0
1906,-112.03716,33.44185,37,2,,0
1907,-112.03712,33.44185,37,3,,0
1908,-112.03708,33.44185,37,4,,0
1909,-112.03704,33.44185,37,5,,0
1910,-112.0372,33.44192,37,1,,0
1911,-112.03716,33.44192,37,2,,0
1912,-112.03712,33.44192,37,3,,0
1913,-112.03708,33.44192,37,4,,0
1914,-112.03704,33.44192,37,5,,0
1915,-112.0372,33.44198,37,1,,0
