link_id,from_node_id,to_node_id,time_period,duration_in_sec,state,state_code
27150,14529,14534,0935:41.000_0936:40.001,59,0,r
27150,14529,14534,0936:40.001_0937:21.0-1,41,1,g
27150,14529,14534,0937:21.0-1_0938:20.0-1,59,0,r
27150,14529,14534,0938:20.0-1_0939:01.000,41,1,g
27150,14529,14534,0939:01.000_0940:00.000,59,0,r
27150,14529,14534,0940:00.000_0940:41.000,41,1,g
27150,14529,14534,0940:41.000_0941:40.001,59,0,r
27150,14529,14534,0941:40.001_0942:21.0-1,41,1,g
27150,14529,14534,0942:21.0-1_0943:20.0-1,59,0,r
27150,14529,14534,0943:20.0-1_0944:01.000,41,1,g
27150,14529,14534,0944:01.000_0945:00.000,59,0,r
27150,14529,14534,0945:00.000_0945:41.000,41,1,g
27150,14529,14534,0945:41.000_0946:40.001,59,0,r
27150,14529,14534,0946:40.001_0947:21.0-1,41,1,g
27150,14529,14534,0947:21.0-1_0948:20.0-1,59,0,r
27150,14529,14534,0948:20.0-1_0949:01.000,41,1,g
27150,14529,14534,0949:01.000_0950:00.000,59,0,r
27150,14529,14534,0950:00.000_0950:41.000,41,1,g
27150,14529,14534,0950:41.000_0951:40.001,59,0,r
27150,14529,14534,0951:40.001_0952:21.0-1,41,1,g
27150,14529,14534,0952:21.0-1_0953:20.0-1,59,0,r
27150,14529,14534,0953:20.0-1_0954:01.000,41,1,g
27150,14529,14534,0954:01.000_0955:00.000,59,0,r
27150,14529,14534,0955:00.000_0955:41.000,41,1,g
27150,14529,14534,0955:41.000_0956:40.001,59,0,r
27150,14529,14534,0956:40.001_0957:21.0-1,41,1,g
27150,14529,14534,0957:21.0-1_0958:20.0-1,59,0,r
27150,14529,14534,0958:20.0-1_0959:01.000,41,1,g
27150,14529,14534,0959:01.000_0959:59.000,58,0,r
27174,14530,14535,0600:00.000_0600:41.000,41,1,g
27174,14530,14535,0600:41.000_0601:40.000,59,0,r
27174,14530,14535,0601:40.000_0602:21.000,41,1,g
27174,14530,14535,0602:21.000_0603:20.000,59,0,r
27174,14530,14535,0603:20.000_0604:01.000,41,1,g
27174,14530,14535,0604:01.000_0605:00.000,59,0,r
27174,14530,14535,0605:00.000_0605:41.000,41,1,g
27174,14530,14535,0605:41.000_0606:40.000,59,0,r
27174,14530,14535,0606:40.000_0607:21.000,41,1,g
27174,14530,14535,0607:21.000_0608:20.000,59,0,r
27174,14530,14535,0608:20.000_0609:01.000,41,1,g
27174,14530,14535,0609:01.000_0610:00.000,59,0,r
27174,14530,14535,0610:00.000_0610:41.000,41,1,g
27174,14530,14535,0610:41.000_0611:40.000,59,0,r
27174,14530,14535,0611:40.000_0612:21.000,41,1,g
27174,14530,14535,0612:21.000_0613:20.000,59,0,r
27174,14530,14535,0613:20.000_0614:01.000,41,1,g
27174,14530,14535,0614:01.000_0615:00.000,59,0,r
27174,14530,14535,0615:00.000_0615:41.000,41,1,g
27174,14530,14535,0615:41.000_0616:40.000,59,0,r
27174,14530,14535,0616:40.000_0617:21.000,41,1,g
27174,14530,14535,0617:21.000_0618:20.000,59,0,r
27174,14530,14535,0618:20.000_0619:01.000,41,1,g
27174,14530,14535,0619:01.000_0620:00.000,59,0,r
27174,14530,14535,0620:00.000_0620:41.000,41,1,g
27174,14530,14535,0620:41.000_0621:40.000,59,0,r
27174,14530,14535,0621:40.000_0622:21.000,41,1,g
27174,14530,14535,0622:21.000_0623:20.000,59,0,r
27174,14530,14535,0623:20.000_0624:01.000,41,1,g
27174,14530,14535,0624:01.000_0625:00.000,59,0,r
27174,14530,14535,0625:00.000_0625:41.000,41,1,g
27174,14530,14535,0625:41.000_0626:40.000,59,0,r
27174,14530,14535,0626:40.000_0627:21.000,41,1,g
27174,14530,14535,0627:21.000_0628:20.000,59,0,r
27174,14530,14535,0628:20.000_0629:01.000,41,1,g
27174,14530,14535,0629:01.000_0630:00.000,59,0,r
27174,14530,14535,0630:00.000_0630:41.000,41,1,g
27174,14530,14535,0630:41.000_0631:40.000,59,0,r
27174,14530,14535,0631:40.000_0632:21.000,41,1,g
27174,14530,14535,0632:21.000_0633:20.000,59,0,r
27174,14530,14535,0633:20.000_0634:01.000,41,1,g
27174,14530,14535,0634:01.000_0635:00.000,59,0,r
27174,14530,14535,0635:00.000_0635:41.000,41,1,g
27174,14530,14535,0635:41.000_0636:40.000,59,0,r
27174,14530,14535,0636:40.000_0637:21.000,41,1,g
27174,14530,14535,0637:21.000_0638:20.000,59,0,r
27174,14530,14535,0638:20.000_0639:01.000,41,1,g
27174,14530,14535,0639:01.000_0640:00.000,59,0,r
27174,14530,14535,0640:00.000_0640:41.000,41,1,g
27174,14530,14535,0640:41.000_0641:40.000,59,0,r
27174,14530,14535,0641:40.000_0642:21.000,41,1,g
27174,14530,14535,0642:21.000_0643:20.000,59,0,r
27174,14530,14535,0643:20.000_0644:01.000,41,1,g
27174,14530,14535,0644:01.000_0645:00.000,59,0,r
27174,14530,14535,0645:00.000_0645:41.000,41,1,g
27174,14530,14535,0645:41.000_0646:40.000,59,0,r
27174,14530,14535,0646:40.000_0647:21.000,41,1,g
27174,14530,14535,0647:21.000_0648:20.000,59,0,r
27174,14530,14535,0648:20.000_0649:01.000,41,1,g
27174,14530,14535,0649:01.000_0650:00.000,59,0,r
27174,14530,14535,0650:00.000_0650:41.000,41,1,g
27174,14530,14535,0650:41.000_0651:40.000,59,0,r
27174,14530,14535,0651:40.000_0652:21.000,41,1,g
27174,14530,14535,0652:21.000_0653:20.000,59,0,r
27174,14530,14535,0653:20.000_0654:01.000,41,1,g
27174,14530,14535,0654:01.000_0655:00.000,59,0,r
27174,14530,14535,0655:00.000_0655:41.000,41,1,g
27174,14530,14535,0655:41.000_0656:40.000,59,0,r
27174,14530,14535,0656:40.000_0657:21.000,41,1,g
27174,14530,14535,0657:21.000_0658:20.000,59,0,r
27174,14530,14535,0658:20.000_0659:01.000,41,1,g
27174,14530,14535,0659:01.000_0700:00.000,59,0,r
27174,14530,14535,0700:00.000_0700:41.000,41,1,g
27174,14530,14535,0700:41.000_0701:40.000,59,0,r
27174,14530,14535,0701:40.000_0702:21.000,41,1,g
27174,14530,14535,0702:21.000_0703:20.000,59,0,r
27174,14530,14535,0703:20.000_0704:01.000,41,1,g
27174,14530,14535,0704:01.000_0705:00.000,59,0,r
27174,14530,14535,0705:00.000_0705:41.000,41,1,g
27174,14530,14535,0705:41.000_0706:40.000,59,0,r
27174,14530,14535,0706:40.000_0707:21.000,41,1,g
27174,14530,14535,0707:21.000_0708:20.000,59,0,r
27174,14530,14535,0708:20.000_0709:01.000,41,1,g
27174,14530,14535,0709:01.000_0710:00.000,59,0,r
27174,14530,14535,0710:00.000_0710:41.000,41,1,g
27174,14530,14535,0710:41.000_0711:40.000,59,0,r
27174,14530,14535,0711:40.000_0712:21.000,41,1,g
27174,14530,14535,0712:21.000_0713:20.000,59,0,r
27174,14530,14535,0713:20.000_0714:01.000,41,1,g
27174,14530,14535,0714:01.000_0715:00.000,59,0,r
27174,14530,14535,0715:00.000_0715:41.000,41,1,g
27174,14530,14535,0715:41.000_0716:40.000,59,0,r
27174,14530,14535,0716:40.000_0717:21.000,41,1,g
27174,14530,14535,0717:21.000_0718:20.000,59,0,r
27174,14530,14535,0718:20.000_0719:01.000,41,1,g
27174,14530,14535,0719:01.000_0720:00.000,59,0,r
27174,14530,14535,0720:00.000_0720:41.000,41,1,g
27174,14530,14535,0720:41.000_0721:40.000,59,0,r
27174,14530,14535,0721:40.000_0722:21.000,41,1,g
27174,14530,14535,0722:21.000_0723:20.000,59,0,r
27174,14530,14535,0723:20.000_0724:01.000,41,1,g
27174,14530,14535,0724:01.000_0725:00.000,59,0,r
27174,14530,14535,0725:00.000_0725:41.000,41,1,g
27174,14530,14535,0725:41.000_0726:40.000,59,0,r
27174,14530,14535,0726:40.000_0727:21.000,41,1,g
27174,14530,14535,0727:21.000_0728:20.000,59,0,r
27174,14530,14535,0728:20.000_0729:01.000,41,1,g
27174,14530,14535,0729:01.000_0730:00.000,59,0,r
27174,14530,14535,0730:00.000_0730:41.000,41,1,g
27174,14530,14535,0730:41.000_0731:40.000,59,0,r
27174,14530,14535,0731:40.000_0732:21.000,41,1,g
27174,14530,14535,0732:21.000_0733:20.000,59,0,r
27174,14530,14535,0733:20.000_0734:01.000,41,1,g
27174,14530,14535,0734:01.000_0735:00.000,59,0,r
27174,14530,14535,0735:00.000_0735:41.000,41,1,g
27174,14530,14535,0735:41.000_0736:40.000,59,0,r
27174,14530,14535,0736:40.000_0737:21.000,41,1,g
27174,14530,14535,0737:21.000_0738:20.000,59,0,r
27174,14530,14535,0738:20.000_0739:01.000,41,1,g
27174,14530,14535,0739:01.000_0740:00.000,59,0,r
27174,14530,14535,0740:00.000_0740:41.000,41,1,g
27174,14530,14535,0740:41.000_0741:40.000,59,0,r
27174,14530,14535,0741:40.000_0742:21.000,41,1,g
27174,14530,14535,0742:21.000_0743:20.000,59,0,r
27174,14530,14535,0743:20.000_0744:01.000,41,1,g
27174,14530,14535,0744:01.000_0745:00.000,59,0,r
27174,14530,14535,0745:00.000_0745:41.000,41,1,g
27174,14530,14535,0745:41.000_0746:40.000,59,0,r
27174,14530,14535,0746:40.000_0747:21.000,41,1,g
27174,14530,14535,0747:21.000_0748:20.000,59,0,r
27174,14530,14535,0748:20.000_0749:01.000,41,1,g
27174,14530,14535,0749:01.000_0750:00.000,59,0,r
27174,14530,14535,0750:00.000_0750:41.000,41,1,g
27174,14530,14535,0750:41.000_0751:40.000,59,0,r
27174,14530,14535,0751:40.000_0752:21.000,41,1,g
27174,14530,14535,0752:21.000_0753:20.000,59,0,r
27174,14530,14535,0753:20.000_0754:01.000,41,1,g
27174,14530,14535,0754:01.000_0755:00.000,59,0,r
27174,14530,14535,0755:00.000_0755:41.000,41,1,g
27174,14530,14535,0755:41.000_0756:40.000,59,0,r
27174,14530,14535,0756:40.000_0757:21.000,41,1,g
27174,14530,14535,0757:21.000_0758:20.000,59,0,r
27174,14530,14535,0758:20.000_0759:01.000,41,1,g
27174,14530,14535,0759:01.000_0800:00.000,59,0,r
27174,14530,14535,0800:00.000_0800:41.000,41,1,g
27174,14530,14535,0800:41.000_0801:40.000,59,0,r
27174,14530,14535,0801:40.000_0802:21.000,41,1,g
27174,14530,14535,0802:21.000_0803:20.000,59,0,r
27174,14530,14535,0803:20.000_0804:01.000,41,1,g
27174,14530,14535,0804:01.000_0805:00.000,59,0,r
27174,14530,14535,0805:00.000_0805:41.000,41,1,g
27174,14530,14535,0805:41.000_0806:40.000,59,0,r
27174,14530,14535,0806:40.000_0807:21.000,41,1,g
27174,14530,14535,0807:21.000_0808:20.000,59,0,r
27174,14530,14535,0808:20.000_0809:01.000,41,1,g
27174,14530,14535,0809:01.000_0810:00.000,59,0,r
27174,14530,14535,0810:00.000_0810:41.000,41,1,g
27174,14530,14535,0810:41.000_0811:40.000,59,0,r
27174,14530,14535,0811:40.000_0812:21.000,41,1,g
27174,14530,14535,0812:21.000_0813:20.000,59,0,r
27174,14530,14535,0813:20.000_0814:01.000,41,1,g
27174,14530,14535,0814:01.000_0815:00.000,59,0,r
27174,14530,14535,0815:00.000_0815:41.000,41,1,g
27174,14530,14535,0815:41.000_0816:40.000,59,0,r
27174,14530,14535,0816:40.000_0817:21.000,41,1,g
27174,14530,14535,0817:21.000_0818:20.000,59,0,r
27174,14530,14535,0818:20.000_0819:01.000,41,1,g
27174,14530,14535,0819:01.000_0820:00.000,59,0,r
27174,14530,14535,0820:00.000_0820:41.000,41,1,g
27174,14530,14535,0820:41.000_0821:40.000,59,0,r
27174,14530,14535,0821:40.000_0822:21.000,41,1,g
27174,14530,14535,0822:21.000_0823:20.000,59,0,r
27174,14530,14535,0823:20.000_0824:01.000,41,1,g
27174,14530,14535,0824:01.000_0825:00.000,59,0,r
27174,14530,14535,0825:00.000_0825:41.000,41,1,g
27174,14530,14535,0825:41.000_0826:40.000,59,0,r
27174,14530,14535,0826:40.000_0827:21.000,41,1,g
27174,14530,14535,0827:21.000_0828:20.000,59,0,r
27174,14530,14535,0828:20.000_0829:01.000,41,1,g
27174,14530,14535,0829:01.000_0830:00.000,59,0,r
27174,14530,14535,0830:00.000_0830:41.000,41,1,g
27174,14530,14535,0830:41.000_0831:40.000,59,0,r
27174,14530,14535,0831:40.000_0832:21.0-1,41,1,g
27174,14530,14535,0832:21.0-1_0833:20.0-1,59,0,r
27174,14530,14535,0833:20.0-1_0834:01.000,41,1,g
27174,14530,14535,0834:01.000_0835:00.000,59,0,r
27174,14530,14535,0835:00.000_0835:41.000,41,1,g
27174,14530,14535,0835:41.000_0836:40.001,59,0,r
27174,14530,14535,0836:40.001_0837:21.0-1,41,1,g
27174,14530,14535,0837:21.0-1_0838:20.0-1,59,0,r
27174,14530,14535,0838:20.0-1_0839:01.000,41,1,g
27174,14530,14535,0839:01.000_0840:00.000,59,0,r
27174,14530,14535,0840:00.000_0840:41.000,41,1,g
27174,14530,14535,0840:41.000_0841:40.001,59,0,r
27174,14530,14535,0841:40.001_0842:21.0-1,41,1,g
27174,14530,14535,0842:21.0-1_0843:20.0-1,59,0,r
27174,14530,14535,0843:20.0-1_0844:01.000,41,1,g
27174,14530,14535,0844:01.000_0845:00.000,59,0,r
27174,14530,14535,0845:00.000_0845:41.000,41,1,g
27174,14530,14535,0845:41.000_0846:40.001,59,0,r
27174,14530,14535,0846:40.001_0847:21.0-1,41,1,g
27174,14530,14535,0847:21.0-1_0848:20.0-1,59,0,r
27174,14530,14535,0848:20.0-1_0849:01.000,41,1,g
27174,14530,14535,0849:01.000_0850:00.000,59,0,r
27174,14530,14535,0850:00.000_0850:41.000,41,1,g
27174,14530,14535,0850:41.000_0851:40.001,59,0,r
27174,14530,14535,0851:40.001_0852:21.0-1,41,1,g
27174,14530,14535,0852:21.0-1_0853:20.0-1,59,0,r
27174,14530,14535,0853:20.0-1_0854:01.000,41,1,g
27174,14530,14535,0854:01.000_0855:00.000,59,0,r
27174,14530,14535,0855:00.000_0855:41.000,41,1,g
27174,14530,14535,0855:41.000_0856:40.001,59,0,r
27174,14530,14535,0856:40.001_0857:21.0-1,41,1,g
27174,14530,14535,0857:21.0-1_0858:20.0-1,59,0,r
27174,14530,14535,0858:20.0-1_0859:01.000,41,1,g
27174,14530,14535,0859:01.000_0900:00.000,59,0,r
27174,14530,14535,0900:00.000_0900:41.000,41,1,g
27174,14530,14535,0900:41.000_0901:40.001,59,0,r
27174,14530,14535,0901:40.001_0902:21.0-1,41,1,g
27174,14530,14535,0902:21.0-1_0903:20.0-1,59,0,r
27174,14530,14535,0903:20.0-1_0904:01.000,41,1,g
27174,14530,14535,0904:01.000_0905:00.000,59,0,r
27174,14530,14535,0905:00.000_0905:41.000,41,1,g
27174,14530,14535,0905:41.000_0906:40.001,59,0,r
27174,14530,14535,0906:40.001_0907:21.0-1,41,1,g
27174,14530,14535,0907:21.0-1_0908:20.0-1,59,0,r
27174,14530,14535,0908:20.0-1_0909:01.000,41,1,g
27174,14530,14535,0909:01.000_0910:00.000,59,0,r
27174,14530,14535,0910:00.000_0910:41.000,41,1,g
27174,14530,14535,0910:41.000_0911:40.001,59,0,r
27174,14530,14535,0911:40.001_0912:21.0-1,41,1,g
27174,14530,14535,0912:21.0-1_0913:20.0-1,59,0,r
27174,14530,14535,0913:20.0-1_0914:01.000,41,1,g
27174,14530,14535,0914:01.000_0915:00.000,59,0,r
27174,14530,14535,0915:00.000_0915:41.000,41,1,g
27174,14530,14535,0915:41.000_0916:40.001,59,0,r
27174,14530,14535,0916:40.001_0917:21.0-1,41,1,g
27174,14530,14535,0917:21.0-1_0918:20.0-1,59,0,r
27174,14530,14535,0918:20.0-1_0919:01.000,41,1,g
27174,14530,14535,0919:01.000_0920:00.000,59,0,r
27174,14530,14535,0920:00.000_0920:41.000,41,1,g
27174,14530,14535,0920:41.000_0921:40.001,59,0,r
27174,14530,14535,0921:40.001_0922:21.0-1,41,1,g
27174,14530,14535,0922:21.0-1_0923:20.0-1,59,0,r
27174,14530,14535,0923:20.0-1_0924:01.000,41,1,g
27174,14530,14535,0924:01.000_0925:00.000,59,0,r
27174,14530,14535,0925:00.000_0925:41.000,41,1,g
27174,14530,14535,0925:41.000_0926:40.001,59,0,r
27174,14530,14535,0926:40.001_0927:21.0-1,41,1,g
27174,14530,14535,0927:21.0-1_0928:20.0-1,59,0,r
27174,14530,14535,0928:20.0-1_0929:01.000,41,1,g
27174,14530,14535,0929:01.000_0930:00.000,59,0,r
27174,14530,14535,0930:00.000_0930:41.000,41,1,g
27174,14530,14535,0930:41.000_0931:40.001,59,0,r
27174,14530,14535,0931:40.001_0932:21.0-1,41,1,g
27174,14530,14535,0932:21.0-1_0933:20.0-1,59,0,r
27174,14530,14535,0933:20.0-1_0934:01.000,41,1,g
27174,14530,14535,0934:01.000_0935:00.000,59,0,r
27174,14530,14535,0935:00.000_0935:41.000,41,1,g
27174,14530,14535,0935:41.000_0936:40.001,59,0,r
27174,14530,14535,0936:40.001_0937:21.0-1,41,1,g
27174,14530,14535,0937:21.0-1_0938:20.0-1,59,0,r
27174,14530,14535,0938:20.0-1_0939:01.000,41,1,g
27174,14530,14535,0939:01.000_0940:00.000,59,0,r
27174,14530,14535,0940:00.000_0940:41.000,41,1,g
27174,14530,14535,0940:41.000_0941:40.001,59,0,r
27174,14530,14535,0941:40.001_0942:21.0-1,41,1,g
27174,14530,14535,0942:21.0-1_0943:20.0-1,59,0,r
27174,14530,14535,0943:20.0-1_0944:01.000,41,1,g
27174,14530,14535,0944:01.000_0945:00.000,59,0,r
27174,14530,14535,0945:00.000_0945:41.000,41,1,g
27174,14530,14535,0945:41.000_0946:40.001,59,0,r
27174,14530,14535,0946:40.001_0947:21.0-1,41,1,g
27174,14530,14535,0947:21.0-1_0948:20.0-1,59,0,r
27174,14530,14535,0948:20.0-1_0949:01.000,41,1,g
27174,14530,14535,0949:01.000_0950:00.000,59,0,r
27174,14530,14535,0950:00.000_0950:41.000,41,1,g
27174,14530,14535,0950:41.000_0951:40.001,59,0,r
27174,14530,14535,0951:40.001_0952:21.0-1,41,1,g
27174,14530,14535,0952:21.0-1_0953:20.0-1,59,0,r
27174,14530,14535,0953:20.0-1_0954:01.000,41,1,g
27174,14530,14535,0954:01.000_0955:00.000,59,0,r
27174,14530,14535,0955:00.000_0955:41.000,41,1,g
27174,14530,14535,0955:41.000_0956:40.001,59,0,r
27174,14530,14535,0956:40.001_0957:21.0-1,41,1,g
27174,14530,14535,0957:21.0-1_0958:20.0-1,59,0,r
27174,14530,14535,0958:20.0-1_0959:01.000,41,1,g
27174,14530,14535,0959:01.000_0959:59.000,58,0,r
28556,15327,15332,0600:01.000_0601:30.000,89,0,r
28556,15327,15332,0601:30.000_0601:36.000,6,1,g
28556,15327,15332,0601:36.000_0603:10.000,94,0,r
28556,15327,15332,0603:10.000_0603:16.000,6,1,g
28556,15327,15332,0603:16.000_0604:50.000,94,0,r
28556,15327,15332,0604:50.000_0604:56.000,6,1,g
28556,15327,15332,0604:56.000_0606:30.000,94,0,r
28556,15327,15332,0606:30.000_0606:36.000,6,1,g
28556,15327,15332,0606:36.000_0608:10.000,94,0,r
28556,15327,15332,0608:10.000_0608:16.000,6,1,g
28556,15327,15332,0608:16.000_0609:50.000,94,0,r
28556,15327,15332,0609:50.000_0609:56.000,6,1,g
28556,15327,15332,0609:56.000_0611:30.000,94,0,r
28556,15327,15332,0611:30.000_0611:36.000,6,1,g
28556,15327,15332,0611:36.000_0613:10.000,94,0,r
28556,15327,15332,0613:10.000_0613:16.000,6,1,g
28556,15327,15332,0613:16.000_0614:50.000,94,0,r
28556,15327,15332,0614:50.000_0614:56.000,6,1,g
28556,15327,15332,0614:56.000_0616:30.000,94,0,r
28556,15327,15332,0616:30.000_0616:36.000,6,1,g
28556,15327,15332,0616:36.000_0618:10.000,94,0,r
28556,15327,15332,0618:10.000_0618:16.000,6,1,g
28556,15327,15332,0618:16.000_0619:50.000,94,0,r
28556,15327,15332,0619:50.000_0619:56.000,6,1,g
28556,15327,15332,0619:56.000_0621:30.000,94,0,r
28556,15327,15332,0621:30.000_0621:36.000,6,1,g
28556,15327,15332,0621:36.000_0623:10.000,94,0,r
28556,15327,15332,0623:10.000_0623:16.000,6,1,g
28556,15327,15332,0623:16.000_0624:50.000,94,0,r
28556,15327,15332,0624:50.000_0624:56.000,6,1,g
28556,15327,15332,0624:56.000_0626:30.000,94,0,r
28556,15327,15332,0626:30.000_0626:36.000,6,1,g
28556,15327,15332,0626:36.000_0628:10.000,94,0,r
28556,15327,15332,0628:10.000_0628:16.000,6,1,g
28556,15327,15332,0628:16.000_0629:50.000,94,0,r
28556,15327,15332,0629:50.000_0629:56.000,6,1,g
28556,15327,15332,0629:56.000_0631:30.000,94,0,r
28556,15327,15332,0631:30.000_0631:36.000,6,1,g
28556,15327,15332,0631:36.000_0633:10.000,94,0,r
28556,15327,15332,0633:10.000_0633:16.000,6,1,g
28556,15327,15332,0633:16.000_0634:50.000,94,0,r
28556,15327,15332,0634:50.000_0634:56.000,6,1,g
28556,15327,15332,0634:56.000_0636:30.000,94,0,r
28556,15327,15332,0636:30.000_0636:36.000,6,1,g
28556,15327,15332,0636:36.000_0638:10.000,94,0,r
28556,15327,15332,0638:10.000_0638:16.000,6,1,g
28556,15327,15332,0638:16.000_0639:50.000,94,0,r
28556,15327,15332,0639:50.000_0639:56.000,6,1,g
28556,15327,15332,0639:56.000_0641:30.000,94,0,r
28556,15327,15332,0641:30.000_0641:36.000,6,1,g
28556,15327,15332,0641:36.000_0643:10.000,94,0,r
28556,15327,15332,0643:10.000_0643:16.000,6,1,g
28556,15327,15332,0643:16.000_0644:50.000,94,0,r
28556,15327,15332,0644:50.000_0644:56.000,6,1,g
28556,15327,15332,0644:56.000_0646:30.000,94,0,r
28556,15327,15332,0646:30.000_0646:36.000,6,1,g
28556,15327,15332,0646:36.000_0648:10.000,94,0,r
28556,15327,15332,0648:10.000_0648:16.000,6,1,g
28556,15327,15332,0648:16.000_0649:50.000,94,0,r
28556,15327,15332,0649:50.000_0649:56.000,6,1,g
28556,15327,15332,0649:56.000_0651:30.000,94,0,r
28556,15327,15332,0651:30.000_0651:36.000,6,1,g
28556,15327,15332,0651:36.000_0653:10.000,94,0,r
28556,15327,15332,0653:10.000_0653:16.000,6,1,g
28556,15327,15332,0653:16.000_0654:50.000,94,0,r
28556,15327,15332,0654:50.000_0654:56.000,6,1,g
28556,15327,15332,0654:56.000_0656:30.000,94,0,r
28556,15327,15332,0656:30.000_0656:36.000,6,1,g
28556,15327,15332,0656:36.000_0658:10.000,94,0,r
28556,15327,15332,0658:10.000_0658:16.000,6,1,g
28556,15327,15332,0658:16.000_0659:50.000,94,0,r
28556,15327,15332,0659:50.000_0659:56.000,6,1,g
28556,15327,15332,0659:56.000_0701:30.000,94,0,r
28556,15327,15332,0701:30.000_0701:36.000,6,1,g
28556,15327,15332,0701:36.000_0703:10.000,94,0,r
28556,15327,15332,0703:10.000_0703:16.000,6,1,g
28556,15327,15332,0703:16.000_0704:50.000,94,0,r
28556,15327,15332,0704:50.000_0704:56.000,6,1,g
28556,15327,15332,0704:56.000_0706:30.000,94,0,r
28556,15327,15332,0706:30.000_0706:36.000,6,1,g
28556,15327,15332,0706:36.000_0708:10.000,94,0,r
28556,15327,15332,0708:10.000_0708:16.000,6,1,g
28556,15327,15332,0708:16.000_0709:50.000,94,0,r
28556,15327,15332,0709:50.000_0709:56.000,6,1,g
28556,15327,15332,0709:56.000_0711:30.000,94,0,r
28556,15327,15332,0711:30.000_0711:36.000,6,1,g
28556,15327,15332,0711:36.000_0713:10.000,94,0,r
28556,15327,15332,0713:10.000_0713:16.000,6,1,g
28556,15327,15332,0713:16.000_0714:50.000,94,0,r
28556,15327,15332,0714:50.000_0714:56.000,6,1,g
28556,15327,15332,0714:56.000_0716:30.000,94,0,r
28556,15327,15332,0716:30.000_0716:36.000,6,1,g
28556,15327,15332,0716:36.000_0718:10.000,94,0,r
28556,15327,15332,0718:10.000_0718:16.000,6,1,g
28556,15327,15332,0718:16.000_0719:50.000,94,0,r
28556,15327,15332,0719:50.000_0719:56.000,6,1,g
28556,15327,15332,0719:56.000_0721:30.000,94,0,r
28556,15327,15332,0721:30.000_0721:36.000,6,1,g
28556,15327,15332,0721:36.000_0723:10.000,94,0,r
28556,15327,15332,0723:10.000_0723:16.000,6,1,g
28556,15327,15332,0723:16.000_0724:50.000,94,0,r
28556,15327,15332,0724:50.000_0724:56.000,6,1,g
28556,15327,15332,0724:56.000_0726:30.000,94,0,r
28556,15327,15332,0726:30.000_0726:36.000,6,1,g
28556,15327,15332,0726:36.000_0728:10.000,94,0,r
28556,15327,15332,0728:10.000_0728:16.000,6,1,g
28556,15327,15332,0728:16.000_0729:50.000,94,0,r
28556,15327,15332,0729:50.000_0729:56.000,6,1,g
28556,15327,15332,0729:56.000_0731:30.000,94,0,r
28556,15327,15332,0731:30.000_0731:36.000,6,1,g
28556,15327,15332,0731:36.000_0733:10.000,94,0,r
28556,15327,15332,0733:10.000_0733:16.000,6,1,g
28556,15327,15332,0733:16.000_0734:50.000,94,0,r
28556,15327,15332,0734:50.000_0734:56.000,6,1,g
28556,15327,15332,0734:56.000_0736:30.000,94,0,r
28556,15327,15332,0736:30.000_0736:36.000,6,1,g
28556,15327,15332,0736:36.000_0738:10.000,94,0,r
28556,15327,15332,0738:10.000_0738:16.000,6,1,g
28556,15327,15332,0738:16.000_0739:50.000,94,0,r
28556,15327,15332,0739:50.000_0739:56.000,6,1,g
28556,15327,15332,0739:56.000_0741:30.000,94,0,r
28556,15327,15332,0741:30.000_0741:36.000,6,1,g
28556,15327,15332,0741:36.000_0743:10.000,94,0,r
28556,15327,15332,0743:10.000_0743:16.000,6,1,g
28556,15327,15332,0743:16.000_0744:50.000,94,0,r
28556,15327,15332,0744:50.000_0744:56.000,6,1,g
28556,15327,15332,0744:56.000_0746:30.000,94,0,r
28556,15327,15332,0746:30.000_0746:36.000,6,1,g
28556,15327,15332,0746:36.000_0748:10.000,94,0,r
28556,15327,15332,0748:10.000_0748:16.000,6,1,g
28556,15327,15332,0748:16.000_0749:50.000,94,0,r
28556,15327,15332,0749:50.000_0749:56.000,6,1,g
28556,15327,15332,0749:56.000_0751:30.000,94,0,r
28556,15327,15332,0751:30.000_0751:36.000,6,1,g
28556,15327,15332,0751:36.000_0753:10.000,94,0,r
28556,15327,15332,0753:10.000_0753:16.000,6,1,g
28556,15327,15332,0753:16.000_0754:50.000,94,0,r
28556,15327,15332,0754:50.000_0754:56.000,6,1,g
28556,15327,15332,0754:56.000_0756:30.000,94,0,r
28556,15327,15332,0756:30.000_0756:36.000,6,1,g
28556,15327,15332,0756:36.000_0758:10.000,94,0,r
28556,15327,15332,0758:10.000_0758:16.000,6,1,g
28556,15327,15332,0758:16.000_0759:50.000,94,0,r
28556,15327,15332,0759:50.000_0759:56.000,6,1,g
28556,15327,15332,0759:56.000_0801:30.000,94,0,r
28556,15327,15332,0801:30.000_0801:36.000,6,1,g
28556,15327,15332,0801:36.000_0803:10.000,94,0,r
28556,15327,15332,0803:10.000_0803:16.000,6,1,g
28556,15327,15332,0803:16.000_0804:50.000,94,0,r
28556,15327,15332,0804:50.000_0804:56.000,6,1,g
28556,15327,15332,0804:56.000_0806:30.000,94,0,r
28556,15327,15332,0806:30.000_0806:36.000,6,1,g
28556,15327,15332,0806:36.000_0808:10.000,94,0,r
28556,15327,15332,0808:10.000_0808:16.000,6,1,g
28556,15327,15332,0808:16.000_0809:50.000,94,0,r
28556,15327,15332,0809:50.000_0809:56.000,6,1,g
28556,15327,15332,0809:56.000_0811:30.000,94,0,r
28556,15327,15332,0811:30.000_0811:36.000,6,1,g
